"dataset","structure_index","enzyme_index","uniprot","sequence_length","substrate","n_samples","n_positive","best_entry_id","best_entity_id","best_rcsb_polymer_entity_id","best_auth_asym_ids","best_reference_sequence_coverage","best_entity_sequence_coverage","best_ligand_comp_ids","best_target_file","n_heme_fe_candidates_for_uniprot"
"brenda","317668","5359","Q09128","514","O=C(O)c1ccccc1","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","317789","5359","Q09128","514","N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","318412","3383","P23295","403","Oc1ccc2ccccc2c1/N=N/c1ccccn1","1","0","7DVO","1.0","7DVO_1","A;B","1.0","1.0","GOL;HEM;NO","7DVO.cif","27"
"brenda","318469","5276","Q9UNU6","501","O=C(O)CCC(=O)C(=O)O","1","0","8EOH","1.0","8EOH_1","A","0.9500998003992016","0.9734151329243352","HEM;WOL","8EOH.cif","2"
"brenda","318781","5034","P05093","508","CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@@H](N)CO","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","319608","5330","S4UX02","495","CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C","1","0","7CB9","1.0","7CB9_1","A","1.0","1.0","HEM;J6C","7CB9.cif","3"
"brenda","319665","5000","P00191","496","[Cl-]","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","319923","4928","Q9ZAU3","415","CC(C)CCC[C@H](C)[C@@H]1CC[C@H]2C3=CC[C@H]4[C@](C)(C=O)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C","1","0","9O35","1.0","9O35_1","A;B","0.9975903614457832","0.9741176470588236","DM1;HEM;SO4","9O35.cif","3"
"brenda","320397","5106","P33261","490","O=C(O)c1ccc(O)cc1","1","0","4GQS","1.0","4GQS_1","A;B;C;D","0.953061224489796","0.979035639412998","0XV;GOL;HEM","4GQS.cif","1"
"brenda","320658","5106","P33261","490","Cc1cccc([N+](=O)[O-])c1N","1","0","4GQS","1.0","4GQS_1","A;B;C;D","0.953061224489796","0.979035639412998","0XV;GOL;HEM","4GQS.cif","1"
"brenda","321197","5331","Q6WG30","499","O=C1O[C@H]([C@@H](O)CO)C(O)=C1O","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","321341","5034","P05093","508","CC(C)=CCl","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","321459","5109","P08684","503","CCC/C=C\C/C=C\CCCCCCCC(=O)SCCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","321599","3383","P23295","403","C1=C[NH+](Cc2ccccc2)CC=C1C1=CC[NH+](Cc2ccccc2)C=C1","1","0","7DVO","1.0","7DVO_1","A;B","1.0","1.0","GOL;HEM;NO","7DVO.cif","27"
"brenda","321976","5109","P08684","503","CCCC/C=C\CCCCCCCCCC(=O)SCCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","322110","5295","Q16850","509","CC(O)=N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@](OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=N)nc3O)[C@H](O)[C@@H]2O)(C(=O)O)C[C@@H]1O","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","322692","5034","P05093","508","NCCc1ccccc1Cl","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","323232","5359","Q09128","514","CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2C3=CCC4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","323550","5000","P00191","496","C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","323829","5354","Q06069","410","CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","323832","5109","P08684","503","CC(C)c1cccc(O)c1O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","323893","5034","P05093","508","C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","324055","5109","P08684","503","N[C@@H](Cc1ccccc1)C(=O)O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","324340","4928","Q9ZAU3","415","COc1cc2c(cc1O)C1Cc3ccc4c(c3CN1CC2)OCO4","1","0","9O35","1.0","9O35_1","A;B","0.9975903614457832","0.9741176470588236","DM1;HEM;SO4","9O35.cif","3"
"brenda","324860","5295","Q16850","509","COc1ccc(CCN2CCC(N=c3[nH]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","325179","5359","Q09128","514","O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","325464","5295","Q16850","509","CC1Cc2ccccc2C1","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","326035","5295","Q16850","509","C=Cc1ccccc1C","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","326097","5331","Q6WG30","499","O=C(O)CCC(=O)C(=O)O","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","327183","5034","P05093","508","N[C@@H](Cc1ccccc1)C(=O)O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","327465","5114","A0A0Y0GRS3","494","Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)c1nc(O)nc(O)c1N2","1","0","7X2Q","1.0","7X2Q_1","A;B","0.9433198380566802","0.9789915966386554","HEM","7X2Q.cif","1"
"brenda","327557","5295","Q16850","509","CCc1ccc(Cl)cc1","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","328234","5109","P08684","503","CC(O)=N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@](OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=N)nc3O)[C@H](O)[C@@H]2O)(C(=O)O)C[C@@H]1O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","328538","5064","Q6VVX0","501","CC(=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","328693","5293","A2TEF2","480","CCCCCCCC/C=C\CCCCCCCC(=O)O","1","0","3L4D","1.0","3L4D_1","A;B;C;D","0.9354166666666668","0.9911699779249448","HEM;N8E;TPF","3L4D.cif","1"
"brenda","328954","5311","Q6TBX7","539","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)SCCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O","1","0","6L8H","1.0","6L8H_1","A;B;C;D","0.8719851576994434","0.9978768577494692","GOL;HEM;SOG","6L8H.cif","1"
"brenda","329684","5295","Q16850","509","O=C1O[C@H]([C@@H](O)CO)C(O)=C1O","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","330247","5109","P08684","503","O=C(O)CCC(=O)C(=O)O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","330374","5359","Q09128","514","O=C(O)CCC(=O)C(=O)O","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","330583","5034","P05093","508","Clc1ccc(-c2ccc(Cl)cc2)cc1","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","330982","5034","P05093","508","C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(=N)nc(O)c2N1","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","330984","5064","Q6VVX0","501","C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(=N)nc(O)c2N1","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","331001","5354","Q06069","410","C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","331045","5295","Q16850","509","N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","331585","5295","Q16850","509","CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@@H](O)C2","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","331772","5109","P08684","503","CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","332000","3383","P23295","403","[N-]=[N+]=O","1","0","7DVO","1.0","7DVO_1","A;B","1.0","1.0","GOL;HEM;NO","7DVO.cif","27"
"brenda","332018","5114","A0A0Y0GRS3","494","CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2C1","1","0","7X2Q","1.0","7X2Q_1","A;B","0.9433198380566802","0.9789915966386554","HEM","7X2Q.cif","1"
"brenda","332882","5293","A2TEF2","480","CCC(=O)c1ccc(O)cc1","1","0","3L4D","1.0","3L4D_1","A;B;C;D","0.9354166666666668","0.9911699779249448","HEM;N8E;TPF","3L4D.cif","1"
"brenda","333413","4928","Q9ZAU3","415","CC1=CC[C@@H](C(C)C)CC1","1","0","9O35","1.0","9O35_1","A;B","0.9975903614457832","0.9741176470588236","DM1;HEM;SO4","9O35.cif","3"
"brenda","333526","5359","Q09128","514","O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","333722","5068","Q9Y6A2","500","C=C[C@]1(C#N)CC[C@H]2[C@@H](c3c([nH]c4ccccc34)C2(C)C)[C@H]1C","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","333746","5359","Q09128","514","O=O","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","334362","5330","S4UX02","495","O=C1c2ccccc2C(=O)N1CCS(=O)(=O)O","1","0","7CB9","1.0","7CB9_1","A","1.0","1.0","HEM;J6C","7CB9.cif","3"
"brenda","334827","5068","Q9Y6A2","500","O=C(O)CCC(=O)C(=O)O","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","335155","5341","P19099","503","Cc1cccc([N+](=O)[O-])c1N","1","0","6XZ9","1.0","6XZ9_1","A;B;C","0.9463220675944334","0.9734151329243352","HEC;O4W","6XZ9.cif","6"
"brenda","335199","5114","A0A0Y0GRS3","494","C=C1C(O)C/C(=C\C=C2/CCC[C@@]3(C)C2CC[C@@H]3[C@@H](C)CCCC(C)(C)O)C[C@H]1O","1","0","7X2Q","1.0","7X2Q_1","A;B","0.9433198380566802","0.9789915966386554","HEM","7X2Q.cif","1"
"brenda","335836","5295","Q16850","509","ClC/C=C\CCl","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","336248","5034","P05093","508","O=C1O[C@H]([C@@H](O)CO)C(O)=C1O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","336267","5064","Q6VVX0","501","C=C1CC[C@H](O)C/C1=C/C=C1/CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","336463","5034","P05093","508","CN(C)CCCN1c2ccccc2CCc2ccccc21","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","337236","5034","P05093","508","Oc1ccc(F)cc1","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","338268","5341","P19099","503","CC(=O)c1cccc([N+](=O)[O-])c1","1","0","6XZ9","1.0","6XZ9_1","A;B;C","0.9463220675944334","0.9734151329243352","HEC;O4W","6XZ9.cif","6"
"brenda","338647","5064","Q6VVX0","501","[Cl-]","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","339137","5109","P08684","503","CCC(C)N","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","339341","5068","Q9Y6A2","500","Cc1ccc(O)cc1CC[C@@H]1C(=O)CC[C@]2(C)C(=O)CC[C@@H]12","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","339569","5034","P05093","508","O=C(O)c1ccc(O)cc1","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","339589","5064","Q6VVX0","501","O=C(O)CCC(=O)C(=O)O","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","339645","5034","P05093","508","Brc1ccc2cc[nH]c2c1","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","339673","5034","P05093","508","O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","339794","5034","P05093","508","N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","339797","5034","P05093","508","CC(C)CCC[C@H](C)[C@@H]1CC[C@H]2C3=CC[C@H]4[C@](C)(C=O)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","340355","5109","P08684","503","CC(C)c1cc2c(c(O)c1O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","340382","5109","P08684","503","OCc1ccccc1","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","340589","5265","Q8VQF6","404","CCSCc1ccccc1OC(O)=NC","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","340905","5354","Q06069","410","C[C@H](O)[C@H](O)[C@@]1(C)CNc2[nH]c(=N)nc(O)c2N1","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","341087","5064","Q6VVX0","501","CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","341348","3383","P23295","403","C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(C)=O)C(CCC(C)=O)=C4C)c(C)c3C=C.[Fe+2]","1","0","7DVO","1.0","7DVO_1","A;B","1.0","1.0","GOL;HEM;NO","7DVO.cif","27"
"brenda","341385","5034","P05093","508","N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","341714","4998","P11511","503","N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1","1","0","5JL9","1.0","5JL9_1","A","1.0","1.0","ASD;HEM","5JL9.cif","11"
"brenda","341995","5276","Q9UNU6","501","O/N=C/Cc1c[nH]c2ccccc12","1","0","8EOH","1.0","8EOH_1","A","0.9500998003992016","0.9734151329243352","HEM;WOL","8EOH.cif","2"
"brenda","342308","5000","P00191","496","O=C(O)Cc1ccc(O)cc1","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","342320","5064","Q6VVX0","501","CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(O)C[C@@H]4CC(O)CC[C@]4(C)[C@H]3CC[C@]12C","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","342328","5330","S4UX02","495","N=C(O)C1Cc2ccccc2C1","1","0","7CB9","1.0","7CB9_1","A","1.0","1.0","HEM;J6C","7CB9.cif","3"
"brenda","342485","5330","S4UX02","495","Oc1c(F)c(F)cc(F)c1F","1","0","7CB9","1.0","7CB9_1","A","1.0","1.0","HEM;J6C","7CB9.cif","3"
"brenda","342588","5295","Q16850","509","[Br-]","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","342648","5311","Q6TBX7","539","CCCCCCC(O)CC(C)=O","1","0","6L8H","1.0","6L8H_1","A;B;C;D","0.8719851576994434","0.9978768577494692","GOL;HEM;SOG","6L8H.cif","1"
"brenda","343207","5354","Q06069","410","Nc1ccccc1C(=O)O","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","343252","5034","P05093","508","CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C","1","1","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","343762","5109","P08684","503","CC[C@@]1(O)C[C@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","344141","5056","P22680","504","CN(/N=N/c1ccc(C#N)cc1)C(O)=NCCc1ccc(O)cc1","1","0","3V8D","1.0","3V8D_1","A;B","0.9503968253968254","0.9755600814663952","0GV;HEM;SO4;UNX","3V8D.cif","3"
"brenda","344156","5295","Q16850","509","CCOc1ccc2nc3ccc(=O)cc-3oc2c1","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","344310","5034","P05093","508","Oc1cccc(-c2ccccc2)c1O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","344576","5068","Q9Y6A2","500","C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(=N)nc(O)c2N1","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","344911","5064","Q6VVX0","501","N[C@@H](Cc1ccc(O)cc1)C(=O)O","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","344985","5064","Q6VVX0","501","CN1CCC[C@H]1c1cccnc1","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","345894","5064","Q6VVX0","501","C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","345975","3383","P23295","403","O=N[O-]","1","0","7DVO","1.0","7DVO_1","A;B","1.0","1.0","GOL;HEM;NO","7DVO.cif","27"
"brenda","346005","5000","P00191","496","Cc1c2cccc(O)c2c(O)c2c(O)c3c(O)c(C(=N)O)c(O)cc3cc12","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","346340","5265","Q8VQF6","404","O=C(O)CCC(=O)C(=O)O","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","346384","5359","Q09128","514","CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","346560","5265","Q8VQF6","404","C=CC(C)(O)CCC=C(C)C","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","346712","5114","A0A0Y0GRS3","494","O=C1c2ccccc2-c2ccccc21","1","0","7X2Q","1.0","7X2Q_1","A;B","0.9433198380566802","0.9789915966386554","HEM","7X2Q.cif","1"
"brenda","347051","5034","P05093","508","CC(=C/C(=O)O)/C=C/[C@]1(O)C(C)(C)CC(=O)[C@H]2O[C@]21C","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","347326","5034","P05093","508","CCc1cc(C(=N)S)ccn1","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","348288","5000","P00191","496","C=CSc1ccccc1","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","349230","5276","Q9UNU6","501","O=C1O[C@H]([C@@H](O)CO)C(O)=C1O","1","0","8EOH","1.0","8EOH_1","A","0.9500998003992016","0.9734151329243352","HEM;WOL","8EOH.cif","2"
"brenda","349473","5341","P19099","503","CC(=O)OC1Cc2ccccc2C1","1","0","6XZ9","1.0","6XZ9_1","A;B;C","0.9463220675944334","0.9734151329243352","HEC;O4W","6XZ9.cif","6"
"brenda","349573","5109","P08684","503","CC(=O)c1ccc(/N=N/N(C)C(O)=NCCc2ccc(O)cc2)cc1","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","349599","5341","P19099","503","CCCCCc1cc(=O)c2ccccc2[nH]1","1","0","6XZ9","1.0","6XZ9_1","A;B;C","0.9463220675944334","0.9734151329243352","HEC;O4W","6XZ9.cif","6"
"brenda","349711","5034","P05093","508","C#CCCCCCC","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","349720","5114","A0A0Y0GRS3","494","O=C1CCc2cc(Cl)ccc21","1","0","7X2Q","1.0","7X2Q_1","A;B","0.9433198380566802","0.9789915966386554","HEM","7X2Q.cif","1"
