global_enzyme_id,source,source_enzyme_id,source_uniprot_id,source_p450_symbol,source_species,source_ec_number,source_sequence_hash
ENZ_G000762,S8_PlantP450DB,476,O64989,CYP90B1,Arabidopsis thaliana,,16e8ed2afcdf306952a79b5991c00d49df4a5562e8b637005efbebe5211b5c77
ENZ_G000762,S9_PCPD,775,,CYP90B1,Arabidopsis thaliana,,16e8ed2afcdf306952a79b5991c00d49df4a5562e8b637005efbebe5211b5c77
ENZ_G000763,S2_ESIBank,154,O65782,,,1.14.14.45,46c8cd2702d72dca71cac3e997af675e2bdefca01067b32cbe9d393b2e258227
ENZ_G000763,S3_P450Rdb,405,O65782,CYP83B1,Arabidopsis thaliana (Mouse-ear cress),1.14.14.45,46c8cd2702d72dca71cac3e997af675e2bdefca01067b32cbe9d393b2e258227
ENZ_G000763,S8_PlantP450DB,115,O65782,CYP83B1,Arabidopsis thaliana,,46c8cd2702d72dca71cac3e997af675e2bdefca01067b32cbe9d393b2e258227
ENZ_G000764,S2_ESIBank,155,O75881,,,1.14.14.29,27f81c7b9336f1ffb333e4195febad85d81f49d6e653f6c3ed79267bb5bae4c7
ENZ_G000764,S3_P450Rdb,406,O75881,CYP7B1,Homo sapiens (Human),1.14.14.26; 1.14.14.29,27f81c7b9336f1ffb333e4195febad85d81f49d6e653f6c3ed79267bb5bae4c7
ENZ_G000764,S9_PCPD,417,,CYP7B1,Homo sapiens,,27f81c7b9336f1ffb333e4195febad85d81f49d6e653f6c3ed79267bb5bae4c7
ENZ_G000765,S3_P450Rdb,407,O76478,CYP4C7,Diploptera punctata (Pacific beetle cockroach),/,8e48121bea07d46efad0e2145a3b001fffe7e1f41f9a41a98358507b7a829a49
ENZ_G000765,S9_PCPD,390,,CYP4C7,Diploptera punctata,,8e48121bea07d46efad0e2145a3b001fffe7e1f41f9a41a98358507b7a829a49
ENZ_G000766,S8_PlantP450DB,550,O80823,CYP86A8,Arabidopsis thaliana,,228c0187a7281d811288d0fe54da4529ebf42d2a1409a85c1f369af94a2d5169
ENZ_G000767,S8_PlantP450DB,488,O81077,CYP707A2,Arabidopsis thaliana,,772013ec7c2fa45685f70efa6b74f4f72935b610b5ed914dda606921fb3356e0
ENZ_G000767,S9_PCPD,452,,CYP707A2,Arabidopsis thaliana,,772013ec7c2fa45685f70efa6b74f4f72935b610b5ed914dda606921fb3356e0
ENZ_G000768,S8_PlantP450DB,551,O81117,CYP94A1,Vicia sativa,,444e8ede2f4c7ad21c75125a6c73f9445e925be64cf15903dca8aedeb2a5d8f5
ENZ_G000769,S8_PlantP450DB,238,O81345,CYP79B1,Sinapis alba,,41a7c394c82f4ca3f235acc58400aea39164d5e51d2fbf4c5f2b18f71b01347f
ENZ_G000770,S3_P450Rdb,408,O81346,CYP79B2,Arabidopsis thaliana (Mouse-ear cress),1.14.14.156,9e07c128d251b9895df0b89f3f9156e0073da67853481e666174107435503a70
ENZ_G000770,S8_PlantP450DB,239,O81346,CYP79B2,Arabidopsis thaliana,,9e07c128d251b9895df0b89f3f9156e0073da67853481e666174107435503a70
ENZ_G000771,S8_PlantP450DB,135,O81928,CYP73A19,Cicer arietinum,,576181da5368a8a25e86697d48f38ebdbb6e416d23211748fb2c5d69ee6f27ad
ENZ_G000772,S3_P450Rdb,409,O81971,CYP71D9,Glycine max (Soybean) (Glycine hispida),1.14.-.-,ff5b25138eded90cd896bb620c196fb09ba282e5c5f443df08096ddf3118f451
ENZ_G000772,S8_PlantP450DB,36,O81971,CYP71D9,Glycine max,,ff5b25138eded90cd896bb620c196fb09ba282e5c5f443df08096ddf3118f451
ENZ_G000773,S1_RCSB,48,O87605,,Streptomyces venezuelae,,924aea4dc5b044c8910fd6c38cfcd0c2dbbec6b511200ee9686d900312a681cd
ENZ_G000773,S3_P450Rdb,410,O87605,pikC,Streptomyces venezuelae (strain ATCC 10712 / CBS 650.69 / DSM 40230 / JCM 4526 / NBRC 13096 / PD 04745),1.14.15.33,934c2b41dc64b1afc08be3285f9cd159501093af1f2390d1c2fa7879b21c2eae
ENZ_G000774,S3_P450Rdb,411,O88833,Cyp4a10,Mus musculus (Mouse),1.14.14.80,fde8da52391ac742fd9b6f505d0d589889bde559a48035441faf7a61474dc1e9
ENZ_G000774,S9_PCPD,381,,CYP4A10Mm,Mus musculus,,fde8da52391ac742fd9b6f505d0d589889bde559a48035441faf7a61474dc1e9
ENZ_G000775,S2_ESIBank,156,O88962,,,1.14.14.139,d873d39f3dcd8b3fd0c68dbfb35ee9691a16b491c4cf3f7da9801ea8bd696a83
ENZ_G000776,S3_P450Rdb,412,P00173,Cyb5a,Rattus norvegicus,/,246183ff356ce7ea5e828416601d43267811772f63c453602749f117077539ea
ENZ_G000777,S3_P450Rdb,413,P00176,Cyp2b1,Rattus norvegicus,1.14.14.1,93e4746960f7a78faebc5a1376f1c65356d419f9d0c5490522e6eb2abbbed30d
ENZ_G000778,S1_RCSB,49,P00178,,Oryctolagus cuniculus,,00845aea9cc633b3628809b794ce47373c75da745c955f31bdd1d055a09b7bc6
ENZ_G000778,S3_P450Rdb,414,P00178,CYP2B4,Oryctolagus cuniculus,1.14.14.1,c079ef38859024bd7d36dbe2479a64d4f730d2b841adda5d42c4b673876e976d
ENZ_G000779,S1_RCSB,50,P00179,,Oryctolagus cuniculus,,a79a2bc155e8a81518d242d35ddd8e49c14d04e0fd6c9dc9ab2232d798a9d32d
ENZ_G000780,S1_RCSB,51,P00183,,Pseudomonas putida,,353dcfec6ce89bbaa24ddc51301b6c1356c187d1fe07c9027ef4ee74283b4ead
ENZ_G000780,S3_P450Rdb,415,P00183,camC,Pseudomonas putida,1.14.15.1,513201b5e9cd85ea1a2bf16f34b4e24f4396b3afdbe931c3ea42723a92c35334
ENZ_G000780,S9_PCPD,1,,CYP101A1,Pseudomonas putida,,513201b5e9cd85ea1a2bf16f34b4e24f4396b3afdbe931c3ea42723a92c35334
ENZ_G000781,S3_P450Rdb,416,P00185,Cyp1a1,Rattus norvegicus,1.14.14.1,e13cb589a3c631701ed0666200a61f9ed56879a9a2009f7070b80d3abeacb893
ENZ_G000781,S9_PCPD,323,,CYP1A1Rn,Rattus norvegicus,,e13cb589a3c631701ed0666200a61f9ed56879a9a2009f7070b80d3abeacb893
ENZ_G000782,S2_ESIBank,157,P00189,,,1.14.15.6,a55518f742880688a243c09964524d6b0ae489855e09d1368654c15189286d28
ENZ_G000782,S3_P450Rdb,417,P00189,CYP11A1,Bos taurus (Bovine),1.14.15.6,a55518f742880688a243c09964524d6b0ae489855e09d1368654c15189286d28
ENZ_G000783,S2_ESIBank,158,P00191,,,1.14.14.16,e1bb829748b09bab4a13727f5dfcc206501e54df6b16c884bc8771b6c3952225
ENZ_G000783,S3_P450Rdb,418,P00191,CYP21A1,Bos taurus (Bovine),1.14.14.16,e1bb829748b09bab4a13727f5dfcc206501e54df6b16c884bc8771b6c3952225
ENZ_G000784,S3_P450Rdb,419,P00389,POR,Oryctolagus cuniculus,1.6.2.4,67570cc619eb5a7112d6683f837dcc5e1bef4d3082e77fe34551940c6ec1292d
ENZ_G000785,S1_RCSB,52,P04798,,Homo sapiens,,8a34bc4a2bb1b361e9231dd3e76862169f9f7ac6ca35c3e63a66b5ee2ccf16d3
ENZ_G000785,S3_P450Rdb,420,P04798,CYP1A1,Homo sapiens (Human),1.14.14.1; 4.2.1.152,716474a92aa109ca90555f9e40d02a8a4c8cce8f2e210fd0e12a3eeb77abe4d1
ENZ_G000786,S3_P450Rdb,421,P04799,Cyp1a2,Rattus norvegicus,1.14.14.1,3e88a93c72bd387d403708649cf3ef56f19d38b174e7de590bd9141451829666
ENZ_G000787,S2_ESIBank,159,P05093,,,1.14.14.32,83618860fad41d20f0945e036b4bc270c90e6c96b6ddd84eff31402ffef38fa4
ENZ_G000787,S3_P450Rdb,422,P05093,CYP17A1,Homo sapiens (Human),1.14.14.19; 1.14.14.32,83618860fad41d20f0945e036b4bc270c90e6c96b6ddd84eff31402ffef38fa4
ENZ_G000788,S1_RCSB,53,P05108,,Homo sapiens,,b6b30e8a802476ebaa8f5123399f3ab4d8e7cb20fe318f5e36220e523c44c8c9
ENZ_G000788,S3_P450Rdb,423,P05108,CYP11A1,Homo sapiens (Human),1.14.15.6,a97380fe4bf1f95f9d7ca044c8c320981c944c020311ffe61542426c78221856
ENZ_G000788,S9_PCPD,307,,CYP11A1,Homo sapiens,,a97380fe4bf1f95f9d7ca044c8c320981c944c020311ffe61542426c78221856
ENZ_G000789,S3_P450Rdb,424,P05177,CYP1A2,Homo sapiens (Human),1.14.14.1; 4.2.1.152,db82445986c3c5c7bcb87120e3f23fa9423893de8fb554f183c5c666088f41ef
ENZ_G000790,S3_P450Rdb,425,P05181,CYP2E1,Homo sapiens (Human),1.14.13.n7; 1.14.14.1,2357a72fbe2395cf0ece6f4d903b528ba0fe918807ff5c598ed54414e27839a4
ENZ_G000790,S9_PCPD,360,,CYP2E1,Homo sapiens,,2357a72fbe2395cf0ece6f4d903b528ba0fe918807ff5c598ed54414e27839a4
ENZ_G000791,S3_P450Rdb,426,P05182,Cyp2e1,Rattus norvegicus,1.14.14.1,f85304573f7d91136607b0e6cad959239fd3f63b8b6a6b229ae20f276f2ff7cb
ENZ_G000792,S2_ESIBank,160,P05185,,,1.14.14.32,9794488e1f03fd857e7284982a22c74b2290f40ebc103888a0f358cec965bf53
ENZ_G000792,S3_P450Rdb,427,P05185,CYP17A1,Bos taurus,1.14.14.19,9794488e1f03fd857e7284982a22c74b2290f40ebc103888a0f358cec965bf53
ENZ_G000793,S3_P450Rdb,428,P08516,Cyp4a10,Rattus norvegicus (Rat),1.14.14.80,a86d5aeb77fc6c51ab446618b8d938b9655be5f09832673631c20f6e1f4c61a6
ENZ_G000793,S9_PCPD,382,,CYP4A10Rn,Rattus norvegicus,,a86d5aeb77fc6c51ab446618b8d938b9655be5f09832673631c20f6e1f4c61a6
ENZ_G000794,S2_ESIBank,161,P08683,,,1.14.14.24,e352148e1fa2edc3f335f6fd5c3860cea8d9b444111c39f9a44dfb1cc5854d0b
ENZ_G000794,S3_P450Rdb,429,P08683,Cyp2c11,Rattus norvegicus (Rat),1.14.14.1,e352148e1fa2edc3f335f6fd5c3860cea8d9b444111c39f9a44dfb1cc5854d0b
ENZ_G000794,S9_PCPD,348,,CYP2C11,Rattus norvegicus,,e352148e1fa2edc3f335f6fd5c3860cea8d9b444111c39f9a44dfb1cc5854d0b
ENZ_G000795,S2_ESIBank,162,P08684,,,1.14.14.56,d98b2269ed529294b838f8aa92181c343c8be8aaa38704c019ad61866028ee6d
ENZ_G000795,S3_P450Rdb,430,P08684,CYP3A4,Homo sapiens (Human),1.14.14.1; 1.14.14.55; 1.14.14.56; 1.14.14.73,d98b2269ed529294b838f8aa92181c343c8be8aaa38704c019ad61866028ee6d
ENZ_G000795,S9_PCPD,375,,CYP3A4,Homo sapiens,,d98b2269ed529294b838f8aa92181c343c8be8aaa38704c019ad61866028ee6d
ENZ_G000796,S1_RCSB,54,P08686,,Homo sapiens,,e7620d4ba34d05a48a2f4abae58dca758e1facc075419b79f1196cc79d3efb98
ENZ_G000796,S3_P450Rdb,431,P08686,CYP21A2,Homo sapiens (Human),1.14.14.16,31cd320a9c5951226dfe5b81fceb1ce6385ff1fbeb14c4ee0b961c0d5c2ba4d2
ENZ_G000797,S2_ESIBank,163,P0CT93,,,1.14.14.117,d371a207929d6c9564503ca7f89f3b0fe25d552340c19c07b1683b9e7360b2e6
ENZ_G000798,S9_PCPD,269,P0CU31,CYP658A1,Chaetomium globosum,,f12253936f97515ba773634a83f0582d783a1e1ead753143fbbcd12f74765182
ENZ_G000799,S3_P450Rdb,432,P0CU70,claM,Passalora fulva (Tomato leaf mold) (Cladosporium fulvum),1.14.13.-,dbc078ca2a4d30269041e16d1337445ee550ee8cd5af8d1963bfb2bcce3b9374
ENZ_G000799,S9_PCPD,299,P0CU70,CYP693E1,Passalora fulva,,dbc078ca2a4d30269041e16d1337445ee550ee8cd5af8d1963bfb2bcce3b9374
ENZ_G000800,S2_ESIBank,164,P0DKI7,,,1.5.1.27,fc3d8291087078eb7aacb5b61f4037a9949416ab1e10f6c00f84e6d4728707d4
ENZ_G000800,S3_P450Rdb,433,P0DKI7,STORR,Papaver somniferum (Opium poppy),1.14.19.54; 1.5.1.27,fc3d8291087078eb7aacb5b61f4037a9949416ab1e10f6c00f84e6d4728707d4
ENZ_G000800,S8_PlantP450DB,305,P0DKI7,CYP82Y2,Papaver somniferum,,fc3d8291087078eb7aacb5b61f4037a9949416ab1e10f6c00f84e6d4728707d4
ENZ_G000800,S9_PCPD,757,P0DKI7,CYP82Y300,Papaver somniferum,,fc3d8291087078eb7aacb5b61f4037a9949416ab1e10f6c00f84e6d4728707d4
ENZ_G000801,S3_P450Rdb,434,P0DO13,CYP71AY4,Rauvolfia serpentina (Serpentine wood) (Ophioxylon serpentinum),1.14.14.-,935f108e7cd67bfe7673db65454abe430796fd77e68935460fdf085b23441a87
ENZ_G000801,S8_PlantP450DB,84,P0DO13,CYP71AY4,Rauwolfia serpentina,,935f108e7cd67bfe7673db65454abe430796fd77e68935460fdf085b23441a87
ENZ_G000801,S9_PCPD,536,,CYP71AY4,Rauvolfia serpentina,,935f108e7cd67bfe7673db65454abe430796fd77e68935460fdf085b23441a87
ENZ_G000802,S3_P450Rdb,435,P0DO14,CYP71AY5,Gelsemium sempervirens (Carolina jasmine) (Bignonia sempervirens),1.14.14.-,0dea64c914baed8b86ea70ea73e43bac3eee0f72c97f189c43ae391ca08bdd37
ENZ_G000802,S8_PlantP450DB,85,P0DO14,CYP71AY5,Gelsemium sempervirens,,0dea64c914baed8b86ea70ea73e43bac3eee0f72c97f189c43ae391ca08bdd37
ENZ_G000803,S3_P450Rdb,436,P0DO22,V19H,Catharanthus roseus (Madagascar periwinkle) (Vinca rosea),1.14.14.-,49e71c352756eac2e9847f42f99dab1fe50968340260787014af78bb7fe7a5ca
ENZ_G000803,S9_PCPD,587,P0DO22,CYP71D800,Catharanthus roseus,,49e71c352756eac2e9847f42f99dab1fe50968340260787014af78bb7fe7a5ca
ENZ_G000804,S3_P450Rdb,437,P0DO32,iliC,Neonectria sp. (strain DH2),1.-.-.-,bf221033c9337fc2243bd66c2dd61dc0b545fdd939ebec1c48fcce28dc5ff242
ENZ_G000805,S8_PlantP450DB,46,P0DO35,CYP71D178,Origanum vulgare,,500b46b79747c6cb7c8136e46d48782bcd3f6dc25d055c0ca9a8ddccd3f8adcc
ENZ_G000806,S8_PlantP450DB,47,P0DO36,CYP71D179,Thymus vulgaris,,aa0884a1a0b4165f960b50b8c5f39422fb1f1edb226a43cea839c728c9325400
ENZ_G000807,S8_PlantP450DB,48,P0DO38,CYP71D180,Thymus vulgaris,,1ab03074adb8f2b9b19c32b28ed2402c7e92533f6cdb73c5ee9757e9ebf4ca91
ENZ_G000807,S9_PCPD,570,,CYP71D180,Thymus vulgaris,,1ab03074adb8f2b9b19c32b28ed2402c7e92533f6cdb73c5ee9757e9ebf4ca91
ENZ_G000808,S8_PlantP450DB,49,P0DO41,CYP71D181,Origanum vulgare,,706f7221c1476b4947a4bc11bfddbf0fccbd3fbd3a330fa3d6d9b6e20b164a1f
ENZ_G000809,S3_P450Rdb,438,P0DO79,GO,Strychnos nux-vomica (Poison nut) (Strychnine tree),1.14.19.80,20fdc06df9fdc0207fbd805f398cb19d6e8777d1546e6a00c7ccdff2153be532
ENZ_G000809,S8_PlantP450DB,86,P0DO79,CYP71AY6,Strychnos nux-vomica,,20fdc06df9fdc0207fbd805f398cb19d6e8777d1546e6a00c7ccdff2153be532
ENZ_G000810,S3_P450Rdb,439,P0DO82,NO,Strychnos nux-vomica (Poison nut) (Strychnine tree),1.14.14.188,ad9de7b1e709c2180951b995fb568775a27f45f7f4a5cdef8cd2d2c51ef831a9
ENZ_G000811,S3_P450Rdb,440,P0DO85,10H,Strychnos nux-vomica (Poison nut) (Strychnine tree),1.14.14.189,d4ea5e42bcdc90cfa8fd611c1ab8821f0584b533156b1181d52d630d80d3cd8b
ENZ_G000812,S3_P450Rdb,441,P0DO87,11H,Strychnos nux-vomica (Poison nut) (Strychnine tree),1.14.14.190,bd544b6e07049a07eea0d8ac72714ac3e82de2f40a54f5b082d29395f34728f9
ENZ_G000812,S8_PlantP450DB,65,P0DO87,CYP71AH44,Strychnos nux-vomica,,bd544b6e07049a07eea0d8ac72714ac3e82de2f40a54f5b082d29395f34728f9
ENZ_G000813,S3_P450Rdb,442,P0DO88,GO,Strychnos sp,1.14.19.80,7da82a234d8e513923ca4c62dd5e35d0addfaed30f89d6e0af4efebdaa17a212
ENZ_G000814,S3_P450Rdb,443,P0DO91,NO,Strychnos sp,1.14.14.188,a1f26b9ee142110fb0786588cfd77a4a496055b91a609ae2af09b2a05087d67b
ENZ_G000815,S9_PCPD,341,P0DOX0,CYP27C1Ac,Aquarana catesbeiana,,95a8a2aa9e3bb15713c08a18e27898f207aa378435ae936bad3a981ed2ef9a06
ENZ_G000816,S9_PCPD,116,P0DPA4,CYP5076G1,Fusarium pseudograminearum,,42c1dc3d8d0a6ac539209db427f28a7bc7fca421686c279009c447b07e9a90be
ENZ_G000817,S2_ESIBank,165,P0DPA7,,,1.14.99.59,dd6a6bec7cb4bb9c02afa7996362bf98ba4267a57fa22b0dd20369324c1410c4
ENZ_G000817,S3_P450Rdb,444,P0DPA7,psiH,Psilocybe cubensis (Psychedelic mushroom) (Stropharia cubensis),1.14.99.59,dd6a6bec7cb4bb9c02afa7996362bf98ba4267a57fa22b0dd20369324c1410c4
ENZ_G000818,S1_RCSB,55,P0DPQ7,,Amycolatopsis sp. ATCC 39116,,6d5940eb7ba363eb2310f2d4813f29fb59a153a3e95322eb04be84b934aef5f1
ENZ_G000818,S3_P450Rdb,445,P0DPQ7,gcoA,Amycolatopsis sp. (strain ATCC 39116 / 75iv2),1.14.14.-,38f9bb45243ad4e04bc9f2e1bfd039a06098017867ba3df23d8d831322cd3913
ENZ_G000819,S3_P450Rdb,446,P0DUK3,pspC,Penicillium soppii,1.-.-.-,512d97bf3445bb28e4b878118fad1e79f9a3e7c75e9f863c772985d4115c0cde
ENZ_G000819,S9_PCPD,151,P0DUK3,CYP52G1,Penicillium soppii,,512d97bf3445bb28e4b878118fad1e79f9a3e7c75e9f863c772985d4115c0cde
ENZ_G000820,S3_P450Rdb,447,P0DUL3,,Aspergillus hancockii,1.-.-.-,95173a19146eb03411c4d714fc729ed6a1c36878f46aa9ccf39f3b828a85f51a
ENZ_G000820,S9_PCPD,233,P0DUL3,CYP646A1,Aspergillus hancockii,,95173a19146eb03411c4d714fc729ed6a1c36878f46aa9ccf39f3b828a85f51a
ENZ_G000821,S3_P450Rdb,448,P0DXH4,CYP88A164,Melia azedarach,1.14.14.-,458bb78894b9d3efa72f812d3bea2d830454749ea871ad3797df0433e3c54e74
ENZ_G000822,S3_P450Rdb,449,P0DXH8,CYP716AD4,Melia azedarach (Chinaberry tree),1.14.14.-,527868725d1038d7aa5facbfcd13314ee32fcbdade4387e3ccd5e6177ae87dea
ENZ_G000823,S3_P450Rdb,450,P0DXI3,CYP71CD4,Ailanthus altissima (Tree-of-heaven) (Toxicodendron altissimum),1.14.14.-,f2ab296f6d670976421353a074d7a36ad80edaac9b34ebc21725bb856b1dc170
ENZ_G000824,S3_P450Rdb,451,P0DXI4,CYP71BQ17,Ailanthus altissima (Tree-of-heaven) (Toxicodendron altissimum),1.14.14.-,be0048a3fb8d04b30f2d5b9c6c5feeb5a46cc7e9df98bc11f3e86917896f80d5
ENZ_G000825,S3_P450Rdb,452,P10612,CYP11A1,Sus scrofa (Pig),1.14.15.6,105dc6d3163f596868ecd6cbeabb916bfe6b72b477fe9fd6b0832c50f0e24d98
ENZ_G000825,S9_PCPD,311,,CYP11A1Ss,Sus scrofa,,105dc6d3163f596868ecd6cbeabb916bfe6b72b477fe9fd6b0832c50f0e24d98
ENZ_G000826,S3_P450Rdb,453,P10613,ERG11,Candida albicans (strain SC5314 / ATCC MYA-2876),1.14.14.154,e5330de99937cb18451096fc995a58ae2519ad32daa844d195df098640db0695
ENZ_G000827,S1_RCSB,56,P10614,,Saccharomyces cerevisiae,,9520cb26cee5c46f76f27025e63805437610f2aa5dd8b222bcdeb3cb55b6dd5b
ENZ_G000827,S3_P450Rdb,454,P10614,ERG11,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),1.14.14.154,4a3261a70bd504ee7d5f83b79b782fc3b541ba34196b4ad2a72e2df39503b490
ENZ_G000828,S1_RCSB,57,P10632,,Homo sapiens,,6075b362a228dac5840768705a7c59b10afddc71bdf7189fdbd9b9970e8a42e1
ENZ_G000828,S3_P450Rdb,455,P10632,CYP2C8,Homo sapiens (Human),1.14.14.1,c981f603f1b9d88ee56203b5bf857eaffd6a7e854feb10d8face4a77d2847ab4
ENZ_G000828,S9_PCPD,357,,CYP2C8,Homo sapiens,,c981f603f1b9d88ee56203b5bf857eaffd6a7e854feb10d8face4a77d2847ab4
ENZ_G000829,S1_RCSB,58,P10635,,Homo sapiens,,b45c814a2891e9ca0dbe4925def04d4712cd86e70ddb4740a0013477d6f479b9
ENZ_G000829,S3_P450Rdb,456,P10635,CYP2D6,Homo sapiens (Human),1.14.14.-,14269a668e47805768f1348ff23615c5d03b336599133e2ca35d447338f677a4
ENZ_G000829,S9_PCPD,359,,CYP2D6,Homo sapiens,,14269a668e47805768f1348ff23615c5d03b336599133e2ca35d447338f677a4
ENZ_G000830,S2_ESIBank,166,P11371,,,1.14.14.1,1242d7f439d31ed92b36048d5bdf969bac41b437baac382dca7ee0647bb0654c
ENZ_G000831,S1_RCSB,59,P11509,,Homo sapiens,,93648273c45de81dd0baafe27856b93cb492725e402af5ae961b989055f4c662
ENZ_G000831,S3_P450Rdb,457,P11509,CYP2A6,Homo sapiens (Human),1.14.14.-,e8587f525d48f71034ad52da3d15936718b5af3a4918222cde420884f24ee3a6
ENZ_G000831,S9_PCPD,345,,CYP2A6,Homo sapiens,,e8587f525d48f71034ad52da3d15936718b5af3a4918222cde420884f24ee3a6
ENZ_G000832,S2_ESIBank,167,P11511,,,1.14.14.14,a3095681f690b2ae6282a9116df5485f601548b49602ebf94ef3c4eff4d99b55
ENZ_G000832,S3_P450Rdb,458,P11511,CYP1A1,Homo sapiens,1.14.14.1,a3095681f690b2ae6282a9116df5485f601548b49602ebf94ef3c4eff4d99b55
ENZ_G000833,S1_RCSB,60,P11712,,Homo sapiens,,2298c83722fe5fe17bffb58506e010fcd4270f62c27b71dbed48eacf211126bb
ENZ_G000833,S3_P450Rdb,459,P11712,CYP2C9,Homo sapiens (Human),1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53,3f891626b6684fc43355f4146b0d0aad6273d9d39670b42340a49cff79fa8d24
ENZ_G000833,S9_PCPD,358,,CYP2C9,Homo sapiens,,3f891626b6684fc43355f4146b0d0aad6273d9d39670b42340a49cff79fa8d24
ENZ_G000834,S2_ESIBank,168,P11715,,,1.14.14.32,735ff316328502579e21764f3ae1efa7e3dca6264be3b18ad0a2051538b9b83c
ENZ_G000835,S3_P450Rdb,460,P13107,Cyp2b3,Rattus norvegicus,1.14.14.1,d3566c8fd4b7db847af0652c80733e049b310758a8c0eb30e6b1cb22ac099b71
ENZ_G000836,S3_P450Rdb,461,P13584,CYP4B1,Homo sapiens (Human),1.14.14.1,4227653f838fff33f01a9078d25fa3e4f41f483431e016caf0759f0ee8ae28be
ENZ_G000837,S2_ESIBank,169,P14263,,,1.14.14.154,9ba1285b81cb94042e81b8c41463831ecf8da1a94cc809b8ecb0a762a7079f5f
ENZ_G000838,S3_P450Rdb,462,P14762,CYP106A1,Bacillus megaterium (strain ATCC 14581 / DSM 32 / JCM 2506 / NBRC 15308 / NCIMB 9376 / NCTC 10342 / NRRL B-14308 / VKM B-512),1.14.14.-,b9f15c5132e97e60e1e2fe03c7f75b3ad55ea24d1d7838f2d6c112b3fbda179b
ENZ_G000838,S9_PCPD,30,,CYP109F1,Priestia megaterium,,b9f15c5132e97e60e1e2fe03c7f75b3ad55ea24d1d7838f2d6c112b3fbda179b
ENZ_G000839,S1_RCSB,61,P14779,,Priestia megaterium,,870d22a95a9178efacf18442db89549abcab2d0ecc3b532abbc7e11f8bdc2774
ENZ_G000839,S3_P450Rdb,463,P14779,cyp102A1,Bacillus megaterium (strain ATCC 14581 / DSM 32 / JCM 2506 / NBRC 15308 / NCIMB 9376 / NCTC 10342 / NRRL B-14308 / VKM B-512),1.14.14.1; 1.6.2.4,aae92adf06e389cd690cee1fea5c43d167ae12c766d587399b71b0cc75fac1a6
ENZ_G000840,S3_P450Rdb,464,P15128,CYP4B1,Oryctolagus cuniculus (Rabbit),1.14.14.1,074d83dd22e47689710400813d056a3f2fff469d91f76d4b4a83ba6a6f6c80ce
ENZ_G000841,S3_P450Rdb,465,P15129,CYP4B1,Rattus norvegicus (Rat),1.14.14.1,75ed11fb728b5565d9f15b6b0b0f021d224b30d10bdcd33d96dea0afb5eb17aa
ENZ_G000842,S2_ESIBank,170,P15150,,,1.14.15.4,c6abc684ce1ff4a337c9b057f35178f89602d21c9ef0de7a3831747a48c52d82
ENZ_G000842,S3_P450Rdb,466,P15150,CYP11B1,Bos taurus,1.14.15.4/1.14.15.5,c6abc684ce1ff4a337c9b057f35178f89602d21c9ef0de7a3831747a48c52d82
ENZ_G000843,S3_P450Rdb,467,P15393,Cyp11b1,Rattus norvegicus,1.14.15.4,60f248efcb86914ab9d6b3d16f7478212ce8c0405787f63f95fc4f1577653b4e
ENZ_G000844,S3_P450Rdb,468,P15538,CYP11B1,Homo sapiens (Human),1.14.15.4,8759d02877c2edf1cd747fc987a8e5230be180fb1e10bb4f5b2db0e8fdcf9319
ENZ_G000845,S2_ESIBank,171,P15540,,,1.14.14.16,5d09c93ff610f228d8476f27a328f8fa180d73c6dce0f2c1fde6d6d563abae3c
ENZ_G000846,S3_P450Rdb,469,P16141,CYP52A4,Candida maltosa (Yeast),1.14.14.-,1da1f3d9a33e75ac9cccd95371a7815f6c9755bc91b827f2381629e458329d0f
ENZ_G000846,S9_PCPD,139,,CYP52A4,Candida maltosa,,1da1f3d9a33e75ac9cccd95371a7815f6c9755bc91b827f2381629e458329d0f
ENZ_G000847,S3_P450Rdb,470,P16496,CYP52A3,Candida maltosa (Yeast),1.14.14.-,b3f2bae3cca5975099c9392db6b4964a8f75c5197f1e3e707104107a308767c1
ENZ_G000847,S9_PCPD,138,,CYP52A3,Candida maltosa,,b3f2bae3cca5975099c9392db6b4964a8f75c5197f1e3e707104107a308767c1
ENZ_G000848,S3_P450Rdb,471,P16603,NCP1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),1.6.2.4,ee9ac1679f924fe0d0968921d6cead34cf6ba9b69aa324428ff5f055bf3a70cd
ENZ_G000849,S3_P450Rdb,472,P17177,CYP27A1,Oryctolagus cuniculus (Rabbit),1.14.15.15,c90d963455be26af8cd296e82a1d00c58d22ea10eff69fe11d20e7b3cda6b090
ENZ_G000849,S9_PCPD,337,,CYP27A1Oc,Oryctolagus cuniculus,,c90d963455be26af8cd296e82a1d00c58d22ea10eff69fe11d20e7b3cda6b090
ENZ_G000850,S3_P450Rdb,473,P17178,Cyp27a1,Rattus norvegicus (Rat),1.14.15.15,3f380f88a54b8c0bed83425a826405a0338d970aa6edcdd677c492b2abd70624
ENZ_G000850,S9_PCPD,338,,CYP27A1Rn,Rattus norvegicus,,3f380f88a54b8c0bed83425a826405a0338d970aa6edcdd677c492b2abd70624
ENZ_G000851,S2_ESIBank,172,P17549,,,1.14.14.92,f9dcd9f4a44472cf53c93a66bc4e95273136f6483693690c7116c087ba2c2a62
