global_interaction_id,source,source_interaction_id,source_enzyme_id,source_compound_id,label,quality_tier,num_reactions,has_pmid,has_products,pdb_id,extra_json
INT_G002770,S2_ESIBank,400,178,228,1,B,1,0,0,,"{""source_enzyme_index"": ""21390"", ""source_reaction_index"": ""37548""}"
INT_G002771,S2_ESIBank,403,178,231,1,B,1,0,0,,"{""source_enzyme_index"": ""21390"", ""source_reaction_index"": ""37546""}"
INT_G002771,S3_P450Rdb,1780,488,555,1,B,2,1,1,,{}
INT_G002772,S2_ESIBank,394,178,21,1,B,1,0,0,,"{""source_enzyme_index"": ""21390"", ""source_reaction_index"": ""36066""}"
INT_G002773,S2_ESIBank,404,178,232,1,B,1,0,0,,"{""source_enzyme_index"": ""21390"", ""source_reaction_index"": ""36059""}"
INT_G002774,S2_ESIBank,401,178,229,1,B,1,0,0,,"{""source_enzyme_index"": ""21390"", ""source_reaction_index"": ""36058""}"
INT_G002775,S3_P450Rdb,1781,489,36,1,B,1,1,1,,{}
INT_G002776,S3_P450Rdb,1782,490,868,1,B,1,1,1,,{}
INT_G002777,S3_P450Rdb,1783,490,1047,1,B,1,1,1,,{}
INT_G002778,S3_P450Rdb,1784,490,1061,1,B,1,0,1,,{}
INT_G002779,S2_ESIBank,405,179,79,1,B,1,0,0,,"{""source_enzyme_index"": ""5081"", ""source_reaction_index"": ""9088""}"
INT_G002779,S3_P450Rdb,1788,491,761,1,B,1,1,1,,{}
INT_G002780,S2_ESIBank,406,179,179,1,B,1,0,0,,"{""source_enzyme_index"": ""5081"", ""source_reaction_index"": ""9084""}"
INT_G002780,S3_P450Rdb,1787,491,775,1,B,1,1,1,,{}
INT_G002781,S3_P450Rdb,1785,491,393,1,B,1,1,1,,{}
INT_G002782,S3_P450Rdb,1786,491,143,1,B,1,1,1,,{}
INT_G002783,S3_P450Rdb,1789,492,1040,1,B,1,1,1,,{}
INT_G002784,S3_P450Rdb,1792,492,1041,1,B,1,1,1,,{}
INT_G002785,S3_P450Rdb,1793,492,800,1,B,1,1,1,,{}
INT_G002786,S3_P450Rdb,1791,492,832,1,B,1,1,1,,{}
INT_G002787,S3_P450Rdb,1790,492,1044,1,B,1,1,1,,{}
INT_G002788,S3_P450Rdb,1794,492,1042,1,B,2,1,1,,{}
INT_G002789,S3_P450Rdb,1795,493,1040,1,B,1,1,1,,{}
INT_G002790,S3_P450Rdb,1796,493,1042,1,B,3,1,1,,{}
INT_G002791,S2_ESIBank,407,180,79,1,B,1,0,0,,"{""source_enzyme_index"": ""5079"", ""source_reaction_index"": ""9088""}"
INT_G002792,S1_RCSB,156,65,126,1,A,1,0,0,8EUH,{}
INT_G002793,S3_P450Rdb,1797,494,36,1,B,1,1,1,,{}
INT_G002794,S3_P450Rdb,1800,494,796,1,B,1,0,1,,{}
INT_G002795,S3_P450Rdb,1799,494,793,1,B,1,0,1,,{}
INT_G002796,S3_P450Rdb,1798,494,443,1,B,1,1,1,,{}
INT_G002796,S9_PCPD,458,349,255,1,B,1,0,0,,{}
INT_G002797,S3_P450Rdb,1801,495,36,1,B,1,1,1,,{}
INT_G002798,S3_P450Rdb,1809,495,796,1,B,1,0,1,,{}
INT_G002799,S3_P450Rdb,1808,495,793,1,B,1,0,1,,{}
INT_G002800,S3_P450Rdb,1810,495,797,1,B,1,1,1,,{}
INT_G002800,S9_PCPD,464,350,282,1,B,1,0,0,,{}
INT_G002801,S3_P450Rdb,1803,495,416,1,B,2,1,1,,{}
INT_G002801,S9_PCPD,460,350,278,1,B,1,0,0,,{}
INT_G002802,S3_P450Rdb,1802,495,764,1,B,3,1,1,,{}
INT_G002802,S9_PCPD,462,350,280,1,B,1,0,0,,{}
INT_G002803,S3_P450Rdb,1807,495,769,1,B,1,1,1,,{}
INT_G002803,S9_PCPD,465,350,283,1,B,1,0,0,,{}
INT_G002804,S3_P450Rdb,1804,495,829,1,B,1,1,1,,{}
INT_G002804,S9_PCPD,463,350,281,1,B,1,0,0,,{}
INT_G002805,S2_ESIBank,408,181,233,1,B,1,0,0,,"{""source_enzyme_index"": ""5106"", ""source_reaction_index"": ""9156""}"
INT_G002805,S3_P450Rdb,1805,495,830,1,B,2,1,1,,{}
INT_G002805,S9_PCPD,459,350,279,1,B,1,0,0,,{}
INT_G002806,S3_P450Rdb,1806,495,417,1,B,5,1,1,,{}
INT_G002806,S9_PCPD,461,350,242,1,B,1,0,0,,{}
INT_G002807,S3_P450Rdb,1816,496,1066,1,B,1,1,1,,{}
INT_G002807,S9_PCPD,596,392,323,1,B,1,0,0,,{}
INT_G002808,S3_P450Rdb,1812,496,1062,1,B,1,1,1,,{}
INT_G002808,S9_PCPD,595,392,322,1,B,1,0,0,,{}
INT_G002809,S3_P450Rdb,1813,496,1063,1,B,1,1,1,,{}
INT_G002809,S9_PCPD,594,392,321,1,B,1,0,0,,{}
INT_G002810,S3_P450Rdb,1815,496,1065,1,B,1,1,1,,{}
INT_G002810,S9_PCPD,592,392,319,1,B,1,0,0,,{}
INT_G002811,S3_P450Rdb,1814,496,1064,1,B,1,1,1,,{}
INT_G002811,S9_PCPD,593,392,320,1,B,1,0,0,,{}
INT_G002812,S3_P450Rdb,1811,496,417,1,B,1,1,1,,{}
INT_G002812,S9_PCPD,591,392,242,1,B,1,0,0,,{}
INT_G002813,S3_P450Rdb,1817,497,555,1,B,1,1,1,,{}
INT_G002813,S9_PCPD,696,407,294,1,B,1,0,0,,{}
INT_G002814,S8_PlantP450DB,162,129,78,1,B,1,1,0,,{}
INT_G002815,S2_ESIBank,409,182,31,1,B,1,0,0,,"{""source_enzyme_index"": ""5137"", ""source_reaction_index"": ""9231""}"
INT_G002816,S8_PlantP450DB,274,182,98,1,B,1,1,0,,{}
INT_G002817,S8_PlantP450DB,273,182,97,1,B,1,1,0,,{}
INT_G002818,S8_PlantP450DB,272,182,96,1,B,1,1,0,,{}
INT_G002819,S8_PlantP450DB,275,182,99,1,B,1,1,0,,{}
INT_G002820,S2_ESIBank,410,183,59,1,B,1,0,0,,"{""source_enzyme_index"": ""5058"", ""source_reaction_index"": ""9035""}"
INT_G002821,S8_PlantP450DB,442,263,84,1,B,1,1,0,,{}
INT_G002822,S2_ESIBank,411,184,234,1,B,1,0,0,,"{""source_enzyme_index"": ""5671"", ""source_reaction_index"": ""9978""}"
INT_G002822,S3_P450Rdb,1818,498,1067,1,B,1,1,1,,{}
INT_G002822,S8_PlantP450DB,441,263,142,1,B,1,1,0,,{}
INT_G002823,S9_PCPD,1097,722,516,1,B,1,0,0,,{}
INT_G002824,S3_P450Rdb,1819,499,555,1,B,1,1,1,,{}
INT_G002824,S9_PCPD,697,408,294,1,B,1,0,0,,{}
INT_G002825,S9_PCPD,1016,651,486,1,B,1,0,0,,{}
INT_G002826,S2_ESIBank,412,185,235,1,B,1,0,0,,"{""source_enzyme_index"": ""21277"", ""source_reaction_index"": ""35932""}"
INT_G002827,S2_ESIBank,413,185,236,1,B,1,0,0,,"{""source_enzyme_index"": ""21277"", ""source_reaction_index"": ""35933""}"
INT_G002828,S3_P450Rdb,1820,500,378,1,B,1,1,1,,{}
INT_G002829,S8_PlantP450DB,367,230,129,1,B,1,1,0,,{}
INT_G002829,S9_PCPD,1075,702,91,1,B,1,0,0,,{}
INT_G002830,S8_PlantP450DB,143,114,12,1,B,1,1,0,,{}
INT_G002831,S3_P450Rdb,1821,501,1068,1,B,1,1,1,,{}
INT_G002832,S9_PCPD,1134,758,541,1,B,1,0,0,,{}
INT_G002833,S2_ESIBank,416,186,158,1,B,1,0,0,,"{""source_enzyme_index"": ""5098"", ""source_reaction_index"": ""9130""}"
INT_G002834,S2_ESIBank,414,186,2,1,B,1,0,0,,"{""source_enzyme_index"": ""5098"", ""source_reaction_index"": ""9128""}"
INT_G002834,S8_PlantP450DB,144,114,50,1,B,1,1,0,,{}
INT_G002835,S2_ESIBank,415,186,159,1,B,1,0,0,,"{""source_enzyme_index"": ""5098"", ""source_reaction_index"": ""9129""}"
INT_G002836,S3_P450Rdb,1822,502,459,1,B,1,1,1,,{}
INT_G002837,S8_PlantP450DB,920,546,281,1,B,1,1,0,,{}
INT_G002838,S8_PlantP450DB,918,546,129,1,B,1,1,0,,{}
INT_G002839,S2_ESIBank,417,187,237,1,B,1,0,0,,"{""source_enzyme_index"": ""5335"", ""source_reaction_index"": ""9503""}"
INT_G002839,S8_PlantP450DB,921,546,282,1,B,1,1,0,,{}
INT_G002840,S8_PlantP450DB,919,546,150,1,B,1,1,0,,{}
INT_G002841,S8_PlantP450DB,922,546,128,1,B,1,1,0,,{}
INT_G002842,S8_PlantP450DB,163,130,78,1,B,1,1,0,,{}
INT_G002843,S1_RCSB,157,66,127,1,A,1,0,0,2XFH,{}
INT_G002843,S3_P450Rdb,1823,503,1069,1,B,1,1,1,,{}
INT_G002844,S1_RCSB,158,66,128,1,A,1,0,0,3ZKP,{}
INT_G002845,S2_ESIBank,418,188,231,1,B,1,0,0,,"{""source_enzyme_index"": ""23123"", ""source_reaction_index"": ""37552""}"
INT_G002846,S2_ESIBank,419,189,59,1,B,1,0,0,,"{""source_enzyme_index"": ""5060"", ""source_reaction_index"": ""9035""}"
INT_G002846,S3_P450Rdb,1824,504,66,1,B,1,1,1,,{}
INT_G002846,S9_PCPD,707,415,37,1,B,1,0,0,,{}
INT_G002847,S3_P450Rdb,1828,505,770,1,B,2,1,1,,{}
INT_G002847,S9_PCPD,492,362,291,1,B,1,0,0,,{}
INT_G002848,S2_ESIBank,427,190,230,1,B,1,0,0,,"{""source_enzyme_index"": ""5123"", ""source_reaction_index"": ""37656""}"
INT_G002849,S2_ESIBank,430,190,86,1,B,1,0,0,,"{""source_enzyme_index"": ""5123"", ""source_reaction_index"": ""9199""}"
INT_G002850,S2_ESIBank,429,190,243,1,B,1,0,0,,"{""source_enzyme_index"": ""5123"", ""source_reaction_index"": ""9202""}"
INT_G002850,S3_P450Rdb,1830,505,797,1,B,1,1,1,,{}
INT_G002850,S9_PCPD,494,362,282,1,B,1,0,0,,{}
INT_G002851,S2_ESIBank,431,190,244,1,B,1,0,0,,"{""source_enzyme_index"": ""5123"", ""source_reaction_index"": ""9198""}"
INT_G002851,S3_P450Rdb,1829,505,794,1,B,2,1,1,,{}
INT_G002851,S9_PCPD,491,362,290,1,B,1,0,0,,{}
INT_G002852,S2_ESIBank,433,190,245,1,B,1,0,0,,"{""source_enzyme_index"": ""5123"", ""source_reaction_index"": ""9192""}"
INT_G002853,S3_P450Rdb,1826,505,416,1,B,2,1,1,,{}
INT_G002853,S9_PCPD,496,362,278,1,B,1,0,0,,{}
INT_G002854,S2_ESIBank,432,190,227,1,B,1,0,0,,"{""source_enzyme_index"": ""5123"", ""source_reaction_index"": ""37648""}"
INT_G002855,S3_P450Rdb,1825,505,764,1,B,2,1,1,,{}
INT_G002855,S9_PCPD,493,362,280,1,B,1,0,0,,{}
INT_G002856,S2_ESIBank,424,190,188,1,B,1,0,0,,"{""source_enzyme_index"": ""5123"", ""source_reaction_index"": ""9201""}"
INT_G002857,S2_ESIBank,422,190,239,1,B,1,0,0,,"{""source_enzyme_index"": ""5123"", ""source_reaction_index"": ""9193""}"
INT_G002858,S2_ESIBank,423,190,240,1,B,1,0,0,,"{""source_enzyme_index"": ""5123"", ""source_reaction_index"": ""9194""}"
INT_G002859,S2_ESIBank,420,190,238,1,B,1,0,0,,"{""source_enzyme_index"": ""5123"", ""source_reaction_index"": ""37649""}"
INT_G002860,S2_ESIBank,428,190,242,1,B,1,0,0,,"{""source_enzyme_index"": ""5123"", ""source_reaction_index"": ""37651""}"
INT_G002861,S2_ESIBank,425,190,241,1,B,1,0,0,,"{""source_enzyme_index"": ""5123"", ""source_reaction_index"": ""9196""}"
INT_G002862,S3_P450Rdb,1827,505,417,1,B,7,1,1,,{}
INT_G002862,S9_PCPD,495,362,242,1,B,1,0,0,,{}
INT_G002863,S2_ESIBank,421,190,232,1,B,1,0,0,,"{""source_enzyme_index"": ""5123"", ""source_reaction_index"": ""37652""}"
INT_G002864,S2_ESIBank,426,190,229,1,B,1,0,0,,"{""source_enzyme_index"": ""5123"", ""source_reaction_index"": ""37650""}"
INT_G002865,S2_ESIBank,434,191,208,1,B,1,0,0,,"{""source_enzyme_index"": ""5342"", ""source_reaction_index"": ""9511""}"
INT_G002866,S2_ESIBank,436,191,205,1,B,1,0,0,,"{""source_enzyme_index"": ""5342"", ""source_reaction_index"": ""9517""}"
INT_G002867,S2_ESIBank,435,191,25,1,B,1,0,0,,"{""source_enzyme_index"": ""5342"", ""source_reaction_index"": ""9507""}"
INT_G002868,S3_P450Rdb,1834,506,1059,1,B,1,1,1,,{}
INT_G002868,S9_PCPD,674,400,313,1,B,1,0,0,,{}
INT_G002869,S3_P450Rdb,1835,506,1070,1,B,1,1,1,,{}
INT_G002869,S9_PCPD,671,400,350,1,B,1,0,0,,{}
INT_G002870,S3_P450Rdb,1833,506,1065,1,B,1,1,1,,{}
INT_G002870,S9_PCPD,673,400,319,1,B,1,0,0,,{}
INT_G002871,S2_ESIBank,437,192,246,1,B,1,0,0,,"{""source_enzyme_index"": ""5211"", ""source_reaction_index"": ""9209""}"
INT_G002872,S3_P450Rdb,1832,506,1064,1,B,1,1,1,,{}
INT_G002872,S9_PCPD,675,400,320,1,B,1,0,0,,{}
INT_G002873,S3_P450Rdb,1831,506,417,1,B,1,1,1,,{}
INT_G002873,S9_PCPD,672,400,242,1,B,1,0,0,,{}
INT_G002874,S1_RCSB,161,67,131,1,A,1,0,0,3EJB,{}
INT_G002875,S1_RCSB,159,67,129,1,A,1,0,0,3EJB,{}
INT_G002876,S1_RCSB,160,67,130,1,A,1,0,0,3EJB,{}
INT_G002877,S3_P450Rdb,1836,507,43,1,B,1,1,1,,{}
INT_G002877,S9_PCPD,255,195,155,1,B,1,0,0,,{}
INT_G002878,S3_P450Rdb,1837,508,36,1,B,1,1,1,,{}
INT_G002879,S3_P450Rdb,1838,508,417,1,B,1,1,1,,{}
INT_G002879,S9_PCPD,471,354,242,1,B,1,0,0,,{}
INT_G002880,S3_P450Rdb,1839,509,36,1,B,1,1,1,,{}
INT_G002881,S3_P450Rdb,1840,509,417,1,B,1,1,1,,{}
INT_G002882,S3_P450Rdb,1841,510,36,1,B,1,1,1,,{}
INT_G002883,S3_P450Rdb,1842,510,417,1,B,2,1,1,,{}
INT_G002884,S3_P450Rdb,1843,511,417,1,B,4,1,1,,{}
INT_G002884,S9_PCPD,472,355,242,1,B,1,0,0,,{}
INT_G002885,S3_P450Rdb,1844,512,413,1,B,1,1,1,,{}
INT_G002886,S2_ESIBank,438,193,79,1,B,1,0,0,,"{""source_enzyme_index"": ""5078"", ""source_reaction_index"": ""9088""}"
INT_G002887,S3_P450Rdb,1845,513,36,1,B,1,1,1,,{}
INT_G002888,S3_P450Rdb,1866,513,1083,1,B,1,1,1,,{}
INT_G002888,S9_PCPD,617,395,309,1,B,1,0,0,,{}
INT_G002889,S2_ESIBank,439,194,247,1,B,1,0,0,,"{""source_enzyme_index"": ""5125"", ""source_reaction_index"": ""9206""}"
INT_G002890,S3_P450Rdb,1863,513,1081,1,B,1,1,1,,{}
INT_G002890,S9_PCPD,629,395,335,1,B,1,0,0,,{}
INT_G002891,S3_P450Rdb,1858,513,786,1,B,1,1,1,,{}
INT_G002891,S9_PCPD,628,395,308,1,B,1,0,0,,{}
INT_G002892,S2_ESIBank,440,194,248,1,B,1,0,0,,"{""source_enzyme_index"": ""5125"", ""source_reaction_index"": ""9210""}"
INT_G002892,S3_P450Rdb,1852,513,1075,1,B,1,1,1,,{}
INT_G002892,S9_PCPD,627,395,326,1,B,1,0,0,,{}
INT_G002893,S3_P450Rdb,1860,513,1080,1,B,1,1,1,,{}
INT_G002893,S9_PCPD,630,395,336,1,B,1,0,0,,{}
INT_G002894,S3_P450Rdb,1849,513,1074,1,B,1,1,1,,{}
INT_G002894,S9_PCPD,616,395,330,1,B,1,0,0,,{}
INT_G002895,S3_P450Rdb,1854,513,1077,1,B,1,1,1,,{}
INT_G002895,S9_PCPD,618,395,331,1,B,1,0,0,,{}
INT_G002896,S3_P450Rdb,1847,513,1072,1,B,1,1,1,,{}
INT_G002896,S9_PCPD,619,395,310,1,B,1,0,0,,{}
INT_G002897,S3_P450Rdb,1872,513,1089,1,B,1,1,1,,{}
INT_G002897,S9_PCPD,623,395,311,1,B,1,0,0,,{}
INT_G002898,S3_P450Rdb,1871,513,1088,1,B,1,1,1,,{}
INT_G002898,S9_PCPD,631,395,337,1,B,1,0,0,,{}
INT_G002899,S3_P450Rdb,1873,513,1066,1,B,1,1,1,,{}
INT_G002899,S9_PCPD,637,395,323,1,B,1,0,0,,{}
INT_G002900,S3_P450Rdb,1851,513,416,1,B,1,1,1,,{}
INT_G002900,S9_PCPD,613,395,278,1,B,1,0,0,,{}
INT_G002901,S3_P450Rdb,1850,513,764,1,B,1,1,1,,{}
INT_G002901,S9_PCPD,612,395,280,1,B,1,0,0,,{}
INT_G002902,S3_P450Rdb,1853,513,1076,1,B,1,1,1,,{}
INT_G002902,S9_PCPD,611,395,324,1,B,1,0,0,,{}
INT_G002903,S3_P450Rdb,1857,513,1063,1,B,1,1,1,,{}
INT_G002903,S9_PCPD,636,395,321,1,B,1,0,0,,{}
INT_G002904,S3_P450Rdb,1867,513,1084,1,B,1,1,1,,{}
INT_G002904,S9_PCPD,614,395,325,1,B,1,0,0,,{}
INT_G002905,S2_ESIBank,443,194,249,1,B,1,0,0,,"{""source_enzyme_index"": ""5125"", ""source_reaction_index"": ""9207""}"
INT_G002906,S3_P450Rdb,1846,513,1071,1,B,1,1,1,,{}
INT_G002906,S9_PCPD,624,395,312,1,B,1,0,0,,{}
INT_G002907,S3_P450Rdb,1855,513,1078,1,B,1,1,1,,{}
INT_G002907,S9_PCPD,610,395,328,1,B,1,0,0,,{}
INT_G002908,S3_P450Rdb,1869,513,1086,1,B,1,1,1,,{}
INT_G002908,S9_PCPD,622,395,332,1,B,1,0,0,,{}
INT_G002909,S3_P450Rdb,1868,513,1085,1,B,1,1,1,,{}
INT_G002909,S9_PCPD,626,395,334,1,B,1,0,0,,{}
INT_G002910,S3_P450Rdb,1864,513,1082,1,B,1,1,1,,{}
INT_G002910,S9_PCPD,633,395,338,1,B,1,0,0,,{}
INT_G002911,S3_P450Rdb,1865,513,769,1,B,1,1,1,,{}
INT_G002911,S9_PCPD,632,395,283,1,B,1,0,0,,{}
INT_G002912,S3_P450Rdb,1848,513,1073,1,B,1,1,1,,{}
INT_G002912,S9_PCPD,625,395,333,1,B,1,0,0,,{}
INT_G002913,S3_P450Rdb,1862,513,1065,1,B,1,1,1,,{}
INT_G002913,S9_PCPD,621,395,319,1,B,1,0,0,,{}
INT_G002914,S2_ESIBank,442,194,246,1,B,1,0,0,,"{""source_enzyme_index"": ""5125"", ""source_reaction_index"": ""9209""}"
INT_G002915,S3_P450Rdb,1861,513,1064,1,B,1,1,1,,{}
INT_G002915,S9_PCPD,634,395,320,1,B,1,0,0,,{}
INT_G002916,S3_P450Rdb,1870,513,1087,1,B,1,1,1,,{}
INT_G002916,S9_PCPD,615,395,329,1,B,1,0,0,,{}
INT_G002917,S3_P450Rdb,1856,513,417,1,B,1,1,1,,{}
INT_G002917,S9_PCPD,620,395,242,1,B,1,0,0,,{}
INT_G002918,S2_ESIBank,441,194,21,1,B,1,0,0,,"{""source_enzyme_index"": ""5125"", ""source_reaction_index"": ""9208""}"
INT_G002919,S3_P450Rdb,1859,513,1079,1,B,1,1,1,,{}
INT_G002919,S9_PCPD,635,395,339,1,B,1,0,0,,{}
INT_G002920,S3_P450Rdb,1874,514,443,1,B,1,1,1,,{}
INT_G002920,S9_PCPD,415,331,255,1,B,1,0,0,,{}
INT_G002921,S3_P450Rdb,1875,515,1090,1,B,1,1,1,,{}
INT_G002922,S2_ESIBank,446,195,252,1,B,1,0,0,,"{""source_enzyme_index"": ""5189"", ""source_reaction_index"": ""9274""}"
INT_G002922,S8_PlantP450DB,460,274,152,1,B,1,1,0,,{}
INT_G002923,S2_ESIBank,444,195,250,1,B,1,0,0,,"{""source_enzyme_index"": ""5189"", ""source_reaction_index"": ""9273""}"
INT_G002923,S8_PlantP450DB,461,274,153,1,B,1,1,0,,{}
INT_G002924,S2_ESIBank,445,195,251,1,B,1,0,0,,"{""source_enzyme_index"": ""5189"", ""source_reaction_index"": ""9271""}"
INT_G002924,S8_PlantP450DB,459,274,151,1,B,1,1,0,,{}
INT_G002925,S3_P450Rdb,1878,516,529,1,B,1,1,1,,{}
INT_G002926,S2_ESIBank,447,196,32,1,B,1,0,0,,"{""source_enzyme_index"": ""5317"", ""source_reaction_index"": ""9478""}"
INT_G002926,S3_P450Rdb,1877,516,377,1,B,1,1,1,,{}
INT_G002926,S8_PlantP450DB,529,320,21,1,B,1,1,0,,{}
INT_G002927,S2_ESIBank,448,196,7,1,B,1,0,0,,"{""source_enzyme_index"": ""5317"", ""source_reaction_index"": ""9477""}"
INT_G002927,S3_P450Rdb,1876,516,703,1,B,1,1,1,,{}
INT_G002927,S8_PlantP450DB,528,320,186,1,B,1,1,0,,{}
INT_G002928,S9_PCPD,1172,792,557,1,B,1,0,0,,{}
INT_G002929,S2_ESIBank,449,196,110,1,B,1,0,0,,"{""source_enzyme_index"": ""5317"", ""source_reaction_index"": ""9479""}"
INT_G002929,S8_PlantP450DB,530,320,79,1,B,1,1,0,,{}
INT_G002930,S3_P450Rdb,1879,517,65,1,B,1,1,0,,{}
INT_G002930,S9_PCPD,738,432,369,1,B,1,0,0,,{}
INT_G002931,S8_PlantP450DB,22,17,17,1,B,1,1,0,,{}
INT_G002932,S9_PCPD,908,555,432,1,B,1,0,0,,{}
INT_G002933,S3_P450Rdb,1880,518,65,1,B,1,1,0,,{}
INT_G002933,S9_PCPD,735,430,369,1,B,1,0,0,,{}
INT_G002934,S8_PlantP450DB,44,37,23,1,B,1,1,0,,{}
INT_G002934,S9_PCPD,919,565,439,1,B,1,0,0,,{}
INT_G002935,S3_P450Rdb,1881,519,342,1,B,1,1,1,,{}
INT_G002936,S2_ESIBank,451,197,254,1,B,1,0,0,,"{""source_enzyme_index"": ""5225"", ""source_reaction_index"": ""9324""}"
INT_G002937,S2_ESIBank,450,197,253,1,B,1,0,0,,"{""source_enzyme_index"": ""5225"", ""source_reaction_index"": ""9325""}"
INT_G002938,S3_P450Rdb,1882,520,36,1,B,1,1,1,,{}
INT_G002939,S3_P450Rdb,1885,520,1092,1,B,1,1,1,,{}
INT_G002939,S9_PCPD,679,401,352,1,B,1,0,0,,{}
INT_G002940,S2_ESIBank,455,198,256,1,B,1,0,0,,"{""source_enzyme_index"": ""4981"", ""source_reaction_index"": ""8902""}"
INT_G002941,S3_P450Rdb,1887,520,1093,1,B,1,1,1,,{}
INT_G002941,S9_PCPD,678,401,351,1,B,1,0,0,,{}
INT_G002942,S3_P450Rdb,1883,520,764,1,B,4,1,1,,{}
INT_G002942,S9_PCPD,681,401,280,1,B,1,0,0,,{}
INT_G002943,S2_ESIBank,453,198,22,1,B,1,0,0,,"{""source_enzyme_index"": ""4981"", ""source_reaction_index"": ""8904""}"
INT_G002944,S3_P450Rdb,1889,520,1094,1,B,1,1,1,,{}
INT_G002944,S9_PCPD,682,401,353,1,B,1,0,0,,{}
INT_G002945,S3_P450Rdb,1888,520,555,1,B,1,1,1,,{}
INT_G002945,S9_PCPD,676,401,294,1,B,1,0,0,,{}
INT_G002946,S3_P450Rdb,1884,520,1091,1,B,4,1,1,,{}
INT_G002946,S9_PCPD,680,401,327,1,B,1,0,0,,{}
INT_G002947,S2_ESIBank,454,198,255,1,B,1,0,0,,"{""source_enzyme_index"": ""4981"", ""source_reaction_index"": ""8906""}"
INT_G002948,S3_P450Rdb,1886,520,417,1,B,1,1,1,,{}
INT_G002948,S9_PCPD,677,401,242,1,B,1,0,0,,{}
INT_G002949,S2_ESIBank,452,198,21,1,B,1,0,0,,"{""source_enzyme_index"": ""4981"", ""source_reaction_index"": ""8909""}"
INT_G002950,S8_PlantP450DB,942,552,281,1,B,1,1,0,,{}
INT_G002951,S8_PlantP450DB,941,552,129,1,B,1,1,0,,{}
INT_G002952,S8_PlantP450DB,940,552,150,1,B,1,1,0,,{}
INT_G002953,S3_P450Rdb,1893,521,1098,1,B,1,1,1,,{}
INT_G002954,S3_P450Rdb,1894,521,1099,1,B,1,1,1,,{}
INT_G002955,S3_P450Rdb,1891,521,1096,1,B,1,1,1,,{}
INT_G002956,S3_P450Rdb,1895,521,1100,1,B,1,1,1,,{}
INT_G002957,S3_P450Rdb,1896,521,1101,1,B,1,1,1,,{}
INT_G002958,S3_P450Rdb,1890,521,1095,1,B,1,1,1,,{}
INT_G002959,S3_P450Rdb,1892,521,1097,1,B,1,1,1,,{}
INT_G002960,S3_P450Rdb,1897,522,1100,1,B,1,1,1,,{}
INT_G002961,S3_P450Rdb,1898,523,1102,1,B,1,1,1,,{}
INT_G002962,S3_P450Rdb,1899,523,1103,1,B,1,1,1,,{}
INT_G002963,S3_P450Rdb,1900,523,369,1,B,1,1,1,,{}
INT_G002964,S3_P450Rdb,1901,524,369,1,B,1,1,1,,{}
INT_G002965,S9_PCPD,227,169,139,1,B,1,0,0,,{}
INT_G002966,S9_PCPD,128,89,86,1,B,1,0,0,,{}
INT_G002967,S9_PCPD,335,270,208,1,B,1,0,0,,{}
INT_G002968,S3_P450Rdb,1902,525,1104,1,B,1,1,1,,{}
INT_G002969,S9_PCPD,322,257,199,1,B,1,0,0,,{}
INT_G002970,S3_P450Rdb,1903,526,1105,1,B,1,1,1,,{}
INT_G002971,S9_PCPD,339,274,212,1,B,1,0,0,,{}
INT_G002972,S3_P450Rdb,1910,527,1110,1,B,1,1,1,,{}
INT_G002973,S3_P450Rdb,1904,527,1106,1,B,1,1,1,,{}
INT_G002974,S3_P450Rdb,1911,527,1111,1,B,1,1,1,,{}
INT_G002975,S3_P450Rdb,1905,527,1107,1,B,1,1,1,,{}
INT_G002976,S3_P450Rdb,1909,527,1109,1,B,1,1,1,,{}
INT_G002977,S3_P450Rdb,1906,527,66,1,B,1,1,1,,{}
INT_G002978,S3_P450Rdb,1908,527,1108,1,B,1,1,1,,{}
INT_G002979,S1_RCSB,162,68,41,1,A,1,0,0,8S53,{}
INT_G002979,S3_P450Rdb,1907,527,413,1,B,2,1,1,,{}
INT_G002980,S3_P450Rdb,1912,528,1112,1,B,1,1,1,,{}
INT_G002981,S9_PCPD,52,46,40,1,B,1,0,0,,{}
INT_G002982,S3_P450Rdb,1913,529,1113,1,B,1,1,1,,{}
INT_G002983,S3_P450Rdb,1914,530,413,1,B,1,1,1,,{}
INT_G002984,S1_RCSB,164,69,132,1,A,1,0,0,3IW1,{}
INT_G002985,S3_P450Rdb,1918,531,1110,1,B,1,1,1,,{}
INT_G002986,S3_P450Rdb,1915,531,1106,1,B,1,1,1,,{}
INT_G002987,S3_P450Rdb,1919,531,1111,1,B,1,1,1,,{}
INT_G002988,S3_P450Rdb,1916,531,1107,1,B,1,1,1,,{}
INT_G002989,S1_RCSB,163,69,41,1,A,1,0,0,2X5W,{}
INT_G002989,S3_P450Rdb,1917,531,413,1,B,2,1,1,,{}
INT_G002990,S3_P450Rdb,1932,532,1110,1,B,1,1,1,,{}
INT_G002991,S3_P450Rdb,1926,532,1106,1,B,1,1,1,,{}
INT_G002992,S3_P450Rdb,1920,532,1114,1,B,2,1,1,,{}
INT_G002993,S3_P450Rdb,1921,532,702,1,B,1,1,1,,{}
INT_G002994,S3_P450Rdb,1933,532,1111,1,B,1,1,1,,{}
INT_G002995,S3_P450Rdb,1927,532,1107,1,B,1,1,1,,{}
INT_G002996,S3_P450Rdb,1931,532,1109,1,B,1,1,1,,{}
INT_G002997,S3_P450Rdb,1928,532,66,1,B,1,1,1,,{}
