substrate_idx,raw_smiles,rdkit_parse_ok,rdkit_canonical_smiles,rdkit_isomeric_smiles,rdkit_inchikey,cid,cid_status,final_substrate_id,fallback_id,cid_collision_group,pubchem_query_method,pubchem_return_count,notes,in_train,in_val,in_test,in_any_split
1114,C[C@@H]1CC[C@@H]2[C@@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@@H](C)C=C[C@H]2C1,True,CC1CCC2C(C=CC(C)C2CCC(O)CC(O)CC(=O)[O-])C1,C[C@@H]1CC[C@@H]2[C@@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@@H](C)C=C[C@H]2C1,NYKUCCPVLWRDEZ-VCWNUMGPSA-M,86289732,hit,CID86289732,NO_CID_3f07c05d77a5,,hit,1,,1,1,1,1
1115,C[C@@H]1CC[C@@H]2[C@@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H](C)C=C[C@H]2C1,True,CC1CCC2C(C=CC(C)C2CCC(O)CC(O)CC(=O)O)C1,C[C@@H]1CC[C@@H]2[C@@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H](C)C=C[C@H]2C1,NYKUCCPVLWRDEZ-VCWNUMGPSA-N,86289733,hit,CID86289733,NO_CID_95c9a5021028,,hit,1,,1,1,1,1
1116,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,True,CC(C)CCCC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,NYOXRYYXRWJDKP-GYKMGIIDSA-N,91477,hit,CID91477,NO_CID_9765a55d3600,,hit,1,,1,1,1,1
1117,CC(C)=C1CC[C@@H](C)CC1=O,True,CC(C)=C1CCC(C)CC1=O,CC(C)=C1CC[C@@H](C)CC1=O,NZGWDASTMWDZIW-MRVPVSSYSA-N,442495,hit,CID442495,NO_CID_0e0c00073ee7,,hit,1,,1,1,1,1
1118,COc1cccc(-c2ccc(C(=O)O)cc2)c1,True,COc1cccc(-c2ccc(C(=O)O)cc2)c1,COc1cccc(-c2ccc(C(=O)O)cc2)c1,OAMJQKDGQYAQKD-UHFFFAOYSA-N,2759551,hit,CID2759551,NO_CID_da68100dcfd9,,hit,1,,1,1,1,1
1119,NC(Cc1c[nH]c2cc(Br)ccc12)C(=O)O,True,NC(Cc1c[nH]c2cc(Br)ccc12)C(=O)O,NC(Cc1c[nH]c2cc(Br)ccc12)C(=O)O,OAORYCZPERQARS-UHFFFAOYSA-N,3496442,hit,CID3496442,NO_CID_9cd1f1d6a1f4,,hit,1,,1,1,1,1
1120,C#CCCCCCCCCC(=O)O,True,C#CCCCCCCCCC(=O)O,C#CCCCCCCCCC(=O)O,OAOUTNMJEFWJPO-UHFFFAOYSA-N,31039,hit,CID31039,NO_CID_d326949fdf74,,hit,1,,1,1,1,1
1121,CC(C)C[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,True,CC(C)CC(O)C(O)C(C)C1CCC2C3CC(O)C4CC(O)C(O)CC4(C)C3CCC12C,CC(C)C[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,OAYNXMLLFRHUSD-RRLWMNRQSA-N,162422397,hit,CID162422397,NO_CID_4cc9ab9e1779,,hit,1,,1,1,1,1
1122,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1C,True,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1C,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1C,OBUIQEYZGMZXPJ-UHFFFAOYSA-N,41968,hit,CID41968,NO_CID_287f6d518e78,,hit,1,,1,1,1,1
1123,CC(C)[C@H]1CN[C@@H](Cc2c[nH]c3ccccc23)C[NH+]1C,True,CC(C)C1CNC(Cc2c[nH]c3ccccc23)C[NH+]1C,CC(C)[C@H]1CN[C@@H](Cc2c[nH]c3ccccc23)C[NH+]1C,OCCKAKOLIXUXRM-WMLDXEAASA-O,172429323,hit,CID172429323,NO_CID_36ee24d2ec2f,,hit,1,,1,1,1,1
1124,Clc1ccc(Cl)cc1,True,Clc1ccc(Cl)cc1,Clc1ccc(Cl)cc1,OCJBOOLMMGQPQU-UHFFFAOYSA-N,4685,hit,CID4685,NO_CID_c51ef5b002d9,,hit,1,,1,1,1,1
1125,C/C1=C\CC[C@@]2(C)O[C@@H]2C(=O)C2=CC[C@@H](C)[C@@](C)(CC1)[C@@H]2C,True,CC1=CCCC2(C)OC2C(=O)C2=CCC(C)C(C)(CC1)C2C,C/C1=C\CC[C@@]2(C)O[C@@H]2C(=O)C2=CC[C@@H](C)[C@@](C)(CC1)[C@@H]2C,OCJCMHBRLOVEIE-UAZDKMEJSA-N,,cid0_no_match,NO_CID_e8740ddd2591,NO_CID_e8740ddd2591,,cid0_no_match,0,,1,1,1,1
1126,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(OC(=O)CO)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,True,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(OC(=O)CO)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(OC(=O)CO)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,OCUBKDJIPNISSD-KTQDUKAHSA-N,138319298,hit,CID138319298,NO_CID_e2ecdabde12b,,hit,1,,1,1,1,1
1127,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(OC(=O)CO)c4c3C2=O)NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,True,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(OC(=O)CO)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(OC(=O)CO)c4c3C2=O)NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,OCUBKDJIPNISSD-WPPPCPPGSA-N,134613146,hit,CID134613146,NO_CID_2d3ff15a0658,,hit,1,,1,1,1,1
1128,CCCc1ccccc1,True,CCCc1ccccc1,CCCc1ccccc1,ODLMAHJVESYWTB-UHFFFAOYSA-N,7668,hit,CID7668,NO_CID_d9bcfa2e82a1,,hit,1,,1,1,1,1
1129,Oc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,True,Oc1ccc2c(c1)OC1c3ccc(O)cc3OCC21,Oc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,ODMIEGVTNZNSLD-WFASDCNBSA-N,162933,hit,CID162933,NO_CID_088d4229b560,,hit,1,,1,1,1,1
1130,COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(C)c2O)c(C)c1O,True,COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(C)c2O)c(C)c1O,COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(C)c2O)c(C)c1O,ODMVDRJFBPXTRQ-UHFFFAOYSA-N,10451136,hit,CID10451136,NO_CID_be16a0dba18c,,hit,1,,1,0,1,1
1131,CC(C)=CC(O)C/C(C)=C/CC/C(C)=C/Cc1c(C)[nH]c2ccccc2c1=O,True,CC(C)=CC(O)CC(C)=CCCC(C)=CCc1c(C)[nH]c2ccccc2c1=O,CC(C)=CC(O)C/C(C)=C/CC/C(C)=C/Cc1c(C)[nH]c2ccccc2c1=O,ODRSQPIWTIGZOH-VAKGXLRMSA-N,90658652,hit,CID90658652,NO_CID_b6917680c523,,hit,1,,1,1,1,1
1132,CC(C)=C[C@H](O)C/C(C)=C/CC/C(C)=C/Cc1c(C)[nH]c2ccccc2c1=O,True,CC(C)=CC(O)CC(C)=CCCC(C)=CCc1c(C)[nH]c2ccccc2c1=O,CC(C)=C[C@H](O)C/C(C)=C/CC/C(C)=C/Cc1c(C)[nH]c2ccccc2c1=O,ODRSQPIWTIGZOH-ZDQFAWOQSA-N,72376499,hit,CID72376499,NO_CID_f5ab2b96a500,,hit,1,,1,1,1,1
1133,C=CCN(Cc1ccccc1)C(=O)C(C)(C)Br,True,C=CCN(Cc1ccccc1)C(=O)C(C)(C)Br,C=CCN(Cc1ccccc1)C(=O)C(C)(C)Br,OEEVFZWJDBKJAW-UHFFFAOYSA-N,71490651,hit,CID71490651,NO_CID_2025118d3567,,hit,1,,1,1,1,1
1134,Cn1cc(CC(N)C(=O)O)c2cc(-c3ccncc3)ccc21,True,Cn1cc(CC(N)C(=O)O)c2cc(-c3ccncc3)ccc21,Cn1cc(CC(N)C(=O)O)c2cc(-c3ccncc3)ccc21,OEFRIRUEMADKDK-UHFFFAOYSA-N,122499644,hit,CID122499644,NO_CID_5f06d3110742,,hit,1,,1,1,1,1
1135,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,True,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,OENHQHLEOONYIE-JLTXGRSLSA-N,5280489,hit,CID5280489,NO_CID_4211365770e8,,hit,1,,1,1,1,1
1136,CCCCC,True,CCCCC,CCCCC,OFBQJSOFQDEBGM-UHFFFAOYSA-N,8003,hit,CID8003,NO_CID_17b80bc751e1,,hit,1,,1,1,1,1
1137,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,True,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,OFHCOWSQAMBJIW-AVJTYSNKSA-N,5282181,hit,CID5282181,NO_CID_028c2ad8231c,,hit,1,,1,1,1,1
1138,C=C1/C(=C\C=C2/CCC[C@@]3(C)C2CCC3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O,True,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,C=C1/C(=C\C=C2/CCC[C@@]3(C)C2CCC3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O,OFHCOWSQAMBJIW-FYUZAJCDSA-N,53487908,hit,CID53487908,NO_CID_0e0baa624d95,,hit,1,,1,1,1,1
1139,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,True,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,OFHCOWSQAMBJIW-UHFFFAOYSA-N,2091,hit,CID2091,NO_CID_b15e14169e18,,hit,1,,1,1,1,1
1140,NC(Cc1c[nH]c2cccc(Br)c12)C(=O)O,True,NC(Cc1c[nH]c2cccc(Br)c12)C(=O)O,NC(Cc1c[nH]c2cccc(Br)c12)C(=O)O,OFKIVYVSESEHFZ-UHFFFAOYSA-N,11748029,hit,CID11748029,NO_CID_c0e9b82b1f8c,,hit,1,,1,1,1,1
1141,C[C@H]1C(=O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(C)CC[C@@]2(C)[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@]12C,True,CC1C(=O)CCC2C1(C)CCC1C2(C)CCC2(C)C3CC(C)(C)CCC3(C)CCC12C,C[C@H]1C(=O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(C)CC[C@@]2(C)[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@]12C,OFMXGFHWLZPCFL-SVRPQWSVSA-N,91472,hit,CID91472,NO_CID_ffe884afca42,,hit,1,,1,1,1,1
1142,Cn1c(CC(N)C(=O)O)cc2cccc(O)c21,True,Cn1c(CC(N)C(=O)O)cc2cccc(O)c21,Cn1c(CC(N)C(=O)O)cc2cccc(O)c21,OGWBINJGJHKBOJ-UHFFFAOYSA-N,,cid0_no_match,NO_CID_7be8582c33ca,NO_CID_7be8582c33ca,,cid0_no_match,0,,1,1,1,1
1143,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,True,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,OIGNJSKKLXVSLS-VWUMJDOOSA-N,5755,rescued_retry,CID5755,NO_CID_9b975e5e3d42,,rescued_retry,1,RemoteDisconnected: Remote end closed connection without response,1,1,1,1
1144,CC[C@@H]1C[C@@H]2C[C@@H]3[C@H]4C/C=C\C(=O)NCCC[C@@H]5NC(=O)/C(=C(O)/C=C/[C@@H]4C[C@H](O)[C@H]3[C@@H]2[C@H]1C)C5=O,True,CCC1CC2CC3C4CC=CC(=O)NCCCC5NC(=O)C(=C(O)C=CC4CC(O)C3C2C1C)C5=O,CC[C@@H]1C[C@@H]2C[C@@H]3[C@H]4C/C=C\C(=O)NCCC[C@@H]5NC(=O)/C(=C(O)/C=C/[C@@H]4C[C@H](O)[C@H]3[C@@H]2[C@H]1C)C5=O,OISJWCVQNCEVJJ-CRQYIVFNSA-N,169410433,hit,CID169410433,NO_CID_70b83d42427b,,hit,1,,1,1,1,1
1145,O=C(O)c1ccc(CCl)cc1,True,O=C(O)c1ccc(CCl)cc1,O=C(O)c1ccc(CCl)cc1,OITNBJHJJGMFBN-UHFFFAOYSA-N,74234,hit,CID74234,NO_CID_9f492fbd22b9,,hit,1,,1,1,1,1
1146,CC1=COC(O)[C@H]2[C@@H]1CC[C@@H]2C,True,CC1=COC(O)C2C(C)CCC12,CC1=COC(O)[C@H]2[C@@H]1CC[C@@H]2C,OJGPEAXUHQRLNC-CEPLBNANSA-N,11652906,hit,CID11652906,NO_CID_89a157b55a78,,hit,1,,1,1,1,1
1147,CC1=CO[C@@H](O)[C@H]2[C@@H]1CC[C@@H]2C,True,CC1=COC(O)C2C(C)CCC12,CC1=CO[C@@H](O)[C@H]2[C@@H]1CC[C@@H]2C,OJGPEAXUHQRLNC-JZKKDOLYSA-N,442438,hit,CID442438,NO_CID_f651c08feaa1,,hit,1,,1,1,1,1
1148,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO,True,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCO,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO,OJISWRZIEWCUBN-QIRCYJPOSA-N,5281365,rescued_retry,CID5281365,NO_CID_95238e89c0fe,,rescued_retry,1,URLError: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)>,1,1,1,1
1149,CC(C)C[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,True,CC(C)CC(O)C(O)C(C)C1CCC2C3CC(O)C4CC(=O)CCC4(C)C3CCC12C,CC(C)C[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,OJTWEEFPSNPVQC-GFEZGRAESA-N,162422394,hit,CID162422394,NO_CID_21b0e31a80d9,,hit,1,,1,1,1,1
1150,C=Cc1cccc2c1c(CC(N)C(=O)O)c(C)n2C,True,C=Cc1cccc2c1c(CC(N)C(=O)O)c(C)n2C,C=Cc1cccc2c1c(CC(N)C(=O)O)c(C)n2C,OKNAHJIWGICJPS-UHFFFAOYSA-N,134259618,hit,CID134259618,NO_CID_f8710740df42,,hit,1,,1,1,1,1
1151,COc1cc2c(cc1O)C(Cc1ccc(OC)c(OC)c1)N(C)CC2,True,COc1cc2c(cc1O)C(Cc1ccc(OC)c(OC)c1)N(C)CC2,COc1cc2c(cc1O)C(Cc1ccc(OC)c(OC)c1)N(C)CC2,OKORHWXYDBSYNO-UHFFFAOYSA-N,89421,hit,CID89421,NO_CID_e65182e7d324,,hit,1,,1,1,1,1
1152,OCc1cccc(O)c1,True,OCc1cccc(O)c1,OCc1cccc(O)c1,OKVJCVWFVRATSG-UHFFFAOYSA-N,102,hit,CID102,NO_CID_d792616f44b5,,hit,1,,1,1,1,1
1153,CCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,True,CCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,OLHOIERZAZMHGK-UHFFFAOYSA-N,130779,hit,CID130779,NO_CID_168213b4c09b,,hit,1,,1,1,1,1
1154,Cc1cc(O)ccc1C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,True,Cc1cc(O)ccc1CC1NC(=O)C(Cc2ccc(O)cc2)NC1=O,Cc1cc(O)ccc1C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,OLLRPTQZHVLIEA-IRXDYDNUSA-N,146020563,hit,CID146020563,NO_CID_5fc3231d90a8,,hit,1,,1,1,1,1
1155,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,True,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,OLOOJGVNMBJLLR-UHFFFAOYSA-N,10212,hit,CID10212,NO_CID_77308b7fb45f,,hit,1,,1,1,1,1
1156,C[C@@H]1[C@@H](O)[C@@H](C)C[C@H](C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@H](C)[C@H]1O,True,CC1CC(C)C(O)C(C)C(O)C(C)C(=O)OC(C)C(C)C(O)C(C)C1=O,C[C@@H]1[C@@H](O)[C@@H](C)C[C@H](C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@H](C)[C@H]1O,OLPAVFVRSHWADO-ODNSKKOKSA-N,154702645,hit,CID154702645,NO_CID_8b097888b8d3,,hit,1,,1,1,1,1
1157,Cc1[nH]c2c(N3CCOCC3)cccc2c1CC(N)C(=O)O,True,Cc1[nH]c2c(N3CCOCC3)cccc2c1CC(N)C(=O)O,Cc1[nH]c2c(N3CCOCC3)cccc2c1CC(N)C(=O)O,OLWVBIQXOARKAF-UHFFFAOYSA-N,122499623,hit,CID122499623,NO_CID_466ee87385b6,,hit,1,,1,1,1,1
1158,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,True,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,OMFXVFTZEKFJBZ-HJTSIMOOSA-N,5753,hit,CID5753,NO_CID_47ebcc90c7bf,,hit,1,,1,1,1,1
1159,COc1cc(C[C@H]2CN(C(C)=O)[C@@H](Cc3ccccc3)CN2C(=O)/C=C/c2ccccc2)cc(OC)c1O,True,COc1cc(CC2CN(C(C)=O)C(Cc3ccccc3)CN2C(=O)C=Cc2ccccc2)cc(OC)c1O,COc1cc(C[C@H]2CN(C(C)=O)[C@@H](Cc3ccccc3)CN2C(=O)/C=C/c2ccccc2)cc(OC)c1O,OMTJOJRPQJQFEV-HHJSHYQQSA-N,169492346,hit,CID169492346,NO_CID_d9c7bb5a1dfb,,hit,1,,1,1,1,1
1160,C=Cc1cccc2c(C[C@H](N)C(=O)O)c[nH]c12,True,C=Cc1cccc2c(CC(N)C(=O)O)c[nH]c12,C=Cc1cccc2c(C[C@H](N)C(=O)O)c[nH]c12,ONDBOOLPBFWQNE-NSHDSACASA-N,122499593,hit,CID122499593,NO_CID_f088a96ae2f0,,hit,1,,1,1,1,1
1161,C=Cc1cccc2c(CC(N)C(=O)O)c[nH]c12,True,C=Cc1cccc2c(CC(N)C(=O)O)c[nH]c12,C=Cc1cccc2c(CC(N)C(=O)O)c[nH]c12,ONDBOOLPBFWQNE-UHFFFAOYSA-N,122499654,hit,CID122499654,NO_CID_64bd43d5734f,,hit,1,,1,1,1,1
1162,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C,True,CC(C)=CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C,ONQRKEUAIJMULO-YBXTVTTCSA-N,92110,hit,CID92110,NO_CID_f08964892889,,hit,1,,1,1,1,1
1163,C=C1C[C@@]23CCC4C(C)(C)CCC[C@@]4(C)C2CC[C@@H]1C3,True,C=C1CC23CCC4C(C)(C)CCCC4(C)C2CCC1C3,C=C1C[C@@]23CCC4C(C)(C)CCC[C@@]4(C)C2CC[C@@H]1C3,ONVABDHFQKWOSV-DSKYCDPRSA-N,54160126,hit,CID54160126,NO_CID_b1de6e5f31c7,,hit,1,,1,1,1,1
1164,C=C1C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3,True,C=C1CC23CCC4C(C)(C)CCCC4(C)C2CCC1C3,C=C1C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3,ONVABDHFQKWOSV-HPUSYDDDSA-N,11966109,hit,CID11966109,NO_CID_7384116b2b8c,,hit,1,,1,1,1,1
1165,O=C(O)c1ccc(CCCl)cc1,True,O=C(O)c1ccc(CCCl)cc1,O=C(O)c1ccc(CCCl)cc1,OOAPBGPLZAFZSO-UHFFFAOYSA-N,88712,hit,CID88712,NO_CID_b833d8cdb69b,,hit,1,,1,1,1,1
1166,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2O)cc1,True,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2O)cc1,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2O)cc1,OOAXTXAQDYRKFM-UHFFFAOYSA-N,10715291,hit,CID10715291,NO_CID_dc38ba7f6386,,hit,1,,1,1,1,1
1167,CC1=CC(=O)C[C@@](C)(CF)[C@@]1(O)/C=C/C(C)=C\C(=O)O,True,CC(C=CC1(O)C(C)=CC(=O)CC1(C)CF)=CC(=O)O,CC1=CC(=O)C[C@@](C)(CF)[C@@]1(O)/C=C/C(C)=C\C(=O)O,OOKTZCMLEXZZTR-QOMXHDIWSA-N,10612878,rescued_retry,CID10612878,NO_CID_fbc670672471,,rescued_retry,1,RemoteDisconnected: Remote end closed connection without response,1,1,1,1
1168,CC1=CC(=O)C[C@](C)(CF)[C@@]1(O)/C=C/C(C)=C\C(=O)O,True,CC(C=CC1(O)C(C)=CC(=O)CC1(C)CF)=CC(=O)O,CC1=CC(=O)C[C@](C)(CF)[C@@]1(O)/C=C/C(C)=C\C(=O)O,OOKTZCMLEXZZTR-ZSIFGTMLSA-N,10802831,hit,CID10802831,NO_CID_d74d13cd2ffe,,hit,1,,1,1,1,1
1169,C=C[C@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)C,True,C=CC1(C)CCC(C(=C)C)CC1C(=C)C,C=C[C@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)C,OPFTUNCRGUEPRZ-QLFBSQMISA-N,6918391,hit,CID6918391,NO_CID_569f19c809a7,,hit,1,,1,1,0,1
1170,Cc1c(CC(N)C(=O)O)c2cc(N3CCOCC3)ccc2n1C,True,Cc1c(CC(N)C(=O)O)c2cc(N3CCOCC3)ccc2n1C,Cc1c(CC(N)C(=O)O)c2cc(N3CCOCC3)ccc2n1C,OPXUAOFLOJWDOZ-UHFFFAOYSA-N,122499653,hit,CID122499653,NO_CID_e7f4062604c5,,hit,1,,1,1,1,1
1171,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,True,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,OQIQSTLJSLGHID-WNWIJWBNSA-N,186907,hit,CID186907,NO_CID_b822c777370d,,hit,1,,1,1,1,1
1172,CC(C)=CCCC1(C)OC1CCC1(C)C2CC3C(C2)C31C,True,CC(C)=CCCC1(C)OC1CCC1(C)C2CC3C(C2)C31C,CC(C)=CCCC1(C)OC1CCC1(C)C2CC3C(C2)C31C,OQMFRPMPPVEEMJ-UHFFFAOYSA-N,154586203,hit,CID154586203,NO_CID_9db1a780ac6d,,hit,1,,1,1,1,1
1173,CN[C@H](C(=O)N[C@H](CO)Cc1c[nH]c2ccccc12)C(C)C,True,CNC(C(=O)NC(CO)Cc1c[nH]c2ccccc12)C(C)C,CN[C@H](C(=O)N[C@H](CO)Cc1c[nH]c2ccccc12)C(C)C,OQYFURUBPANIIX-BBRMVZONSA-N,91115345,hit,CID91115345,NO_CID_f0f912442a10,,hit,1,,1,1,1,1
1174,C1C2CC3CC1CC(C2)C3,True,C1C2CC3CC1CC(C2)C3,C1C2CC3CC1CC(C2)C3,ORILYTVJVMAKLC-UHFFFAOYSA-N,9238,hit,CID9238,NO_CID_397fac64c7aa,,hit,1,,1,1,1,1
1175,CC1=CCCC(C)(C)[C@H]1/C=C/C(C)=C\C(=O)[O-],True,CC(C=CC1C(C)=CCCC1(C)C)=CC(=O)[O-],CC1=CCCC(C)(C)[C@H]1/C=C/C(C)=C\C(=O)[O-],ORMSPYIOCROMQP-PNARZHDTSA-M,129320344,hit,CID129320344,NO_CID_434e834d74e0,,hit,1,,1,1,1,1
