global_enzyme_id,canonical_uniprot_id,source_category,structure_source,status,has_heme,alphafill_id,template_pdb,sequence_identity,global_rmsd,local_rmsd,clash_score,alphafill_json_path,alphafill_cif_path,existing_pdb_path,needs_colabfold,notes,alphafold_pdb_path,heme_transplant_pdb_path,heme_fe_x,heme_fe_y,heme_fe_z,aligned_ca_count,quality_tier,template_source
ENZ_G000957,Q0DS59,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q0DS59-F1,ENZ_G001172,0.7021,3.28,4.02831,0.31077,data\structures\alphafill\json\Q0DS59-F1.json,data\structures\alphafill\cif\Q0DS59-F1.cif,,0,"tier3, rmsd=3.28, identity=0.702, n_ca=480",,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q0DS59-F1_heme.pdb,2.314,3.405,5.042,480,tier3,pcpd_pdb
ENZ_G000958,Q0H7R9,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q0H7R9-F1,ENZ_G001225,0.5126,2.13,,,,,,0,"tier2, rmsd=2.13, identity=0.513, n_ca=476",data\structures\alphafold\pdb\AF-Q0H7R9-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q0H7R9-F1_heme.pdb,4.116,-3.768,3.532,476,tier2,alphafill_cif
ENZ_G000959,Q0J705,alphafill_candidate,alphafold_heme_transplant,heme_transplant_failed,0,Q0J705-F1,ENZ_G000253,0.187,29.97,,,data\structures\alphafill\json\Q0J705-F1.json,,,0,All 2 templates gave tier4; best rmsd=24.95,data\structures\alphafold\pdb\AF-Q0J705-F1.pdb,data\structures\heme_transplant\pdb\ENZ_G000959_heme.pdb,-3.036,17.624,-7.880,,,
ENZ_G000960,Q0JF01,alphafill_candidate,alphafill,downloaded_with_heme,1,Q0JF01-F1,5YLW,0.274,3.13806,0.988152,0.281672,data\structures\alphafill\json\Q0JF01-F1.json,data\structures\alphafill\cif\Q0JF01-F1.cif,,0,,,,,,,,,
ENZ_G000961,Q0JFI2,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q0JFI2-F1,ENZ_G001096,0.6042,2.50,5.73804,0.639901,data\structures\alphafill\json\Q0JFI2-F1.json,data\structures\alphafill\cif\Q0JFI2-F1.cif,,0,"tier2, rmsd=2.50, identity=0.604, n_ca=475",,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q0JFI2-F1_heme.pdb,1.044,3.163,5.925,475,tier2,pcpd_pdb
ENZ_G000962,Q0MT88,alphafill_candidate,alphafold_heme_transplant,heme_transplant_failed,0,Q0MT88-F1,ENZ_G000926,0.094,24.76,,,,,,0,All 2 templates gave tier4; best rmsd=5.65,data\structures\alphafold\pdb\AF-Q0MT88-F1.pdb,data\structures\heme_transplant\pdb\ENZ_G000962_heme.pdb,-8.004,10.546,-8.135,,,
ENZ_G000963,Q0PNH1,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q0PNH1-F1,ENZ_G000265,0.5705,1.85,,,,,,0,"tier1, rmsd=1.85, identity=0.571, n_ca=475",data\structures\alphafold\pdb\AF-Q0PNH1-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q0PNH1-F1_heme.pdb,1.751,-3.526,2.036,475,tier1,pcpd_pdb
ENZ_G000964,Q0Q5Z5,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q0Q5Z5-F1,ENZ_G000890,0.9149,0.48,,,,,,0,"tier1, rmsd=0.48, identity=0.915, n_ca=505",data\structures\alphafold\pdb\AF-Q0Q5Z5-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q0Q5Z5-F1_heme.pdb,3.532,-3.737,3.263,505,tier1,alphafill_cif
ENZ_G000965,Q0Q5Z7,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q0Q5Z7-F1,ENZ_G000890,0.9149,0.37,,,,,,0,"tier1, rmsd=0.37, identity=0.915, n_ca=505",data\structures\alphafold\pdb\AF-Q0Q5Z7-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q0Q5Z7-F1_heme.pdb,2.981,-4.892,2.840,505,tier1,alphafill_cif
ENZ_G000966,Q0QLB3,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q0QLB3-F1,ENZ_G001558,0.8095,2.04,,,,,,0,"tier2, rmsd=2.04, identity=0.810, n_ca=483",data\structures\alphafold\pdb\AF-Q0QLB3-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q0QLB3-F1_heme.pdb,4.386,-1.300,4.597,483,tier2,pcpd_pdb
ENZ_G000967,Q0S7M1,alphafill_candidate,alphafill,downloaded_with_heme,1,Q0S7M1-F1,2X5W,0.686321,1.45925,0.622145,0.177686,data\structures\alphafill\json\Q0S7M1-F1.json,data\structures\alphafill\cif\Q0S7M1-F1.cif,,0,,,,,,,,,
ENZ_G000968,Q0SCI3,experimental_pdb,experimental_pdb,experimental_pdb,1,,,,,,,,,s1_rcsb/9G9R,0,,,,,,,,,
ENZ_G000969,Q0UK49,alphafill_candidate,alphafill,downloaded_with_heme,1,Q0UK49-F1,4I3Q,0.318841,2.05453,1.0768,0.37141,data\structures\alphafill\json\Q0UK49-F1.json,data\structures\alphafill\cif\Q0UK49-F1.cif,,0,,,,,,,,,
ENZ_G000970,Q0UK51,alphafill_candidate,alphafill,downloaded_with_heme,1,Q0UK51-F1,6VBY,0.27673,4.15976,4.9668,0.428226,data\structures\alphafill\json\Q0UK51-F1.json,data\structures\alphafill\cif\Q0UK51-F1.cif,,0,,,,,,,,,
ENZ_G000971,Q0VHD5,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q0VHD5-F1,ENZ_G000785,0.9933,1.37,,,,,,0,"tier1, rmsd=1.37, identity=0.993, n_ca=448",data\structures\alphafold\pdb\AF-Q0VHD5-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q0VHD5-F1_heme.pdb,-5.398,-0.784,-0.475,448,tier1,experimental_pdb
ENZ_G000972,Q0WQ07,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q0WQ07-F1,ENZ_G000340,0.4283,3.58,4.48984,0.656671,data\structures\alphafill\json\Q0WQ07-F1.json,data\structures\alphafill\cif\Q0WQ07-F1.cif,,0,"tier3, rmsd=3.58, identity=0.428, n_ca=467",,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q0WQ07-F1_heme.pdb,5.396,-1.424,4.451,467,tier3,pcpd_pdb
ENZ_G000973,Q0X087,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP734A7.pdb,0,,,,,,,,,
ENZ_G000974,Q12581,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q12581-F1,ENZ_G000847,0.5950,2.10,1.31747,0.215527,data\structures\alphafill\json\Q12581-F1.json,data\structures\alphafill\cif\Q12581-F1.cif,,0,"tier2, rmsd=2.10, identity=0.595, n_ca=521",,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q12581-F1_heme.pdb,0.905,-5.018,-0.878,521,tier2,alphafill_cif
ENZ_G000975,Q12586,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q12586-F1,ENZ_G000847,0.5648,2.80,1.14277,0.419862,data\structures\alphafill\json\Q12586-F1.json,data\structures\alphafill\cif\Q12586-F1.cif,,0,"tier2, rmsd=2.80, identity=0.565, n_ca=517",,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q12586-F1_heme.pdb,-3.458,-5.151,-2.893,517,tier2,alphafill_cif
ENZ_G000976,Q12664,alphafill_candidate,alphafill,downloaded_with_heme,1,Q12664-F1,5FRB,0.631027,1.99903,0.808636,0.143827,data\structures\alphafill\json\Q12664-F1.json,data\structures\alphafill\cif\Q12664-F1.cif,,0,,,,,,,,,
ENZ_G000977,Q12732,alphafill_candidate,alphafill,downloaded_with_heme,1,Q12732-F1,2Q9F,0.308756,3.69442,0.961839,0.188859,data\structures\alphafill\json\Q12732-F1.json,data\structures\alphafill\cif\Q12732-F1.cif,,0,,,,,,,,,
ENZ_G000978,Q14T82,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP76B9.pdb,0,,,,,,,,,
ENZ_G000979,Q15FB4,alphafill_candidate,alphafill,downloaded_with_heme,1,Q15FB4-F1,7JJ1,0.315315,3.877,1.8419,0.22248,data\structures\alphafill\json\Q15FB4-F1.json,data\structures\alphafill\cif\Q15FB4-F1.cif,,0,,,,,,,,,
ENZ_G000980,Q15FB5,alphafill_candidate,alphafill,downloaded_with_heme,1,Q15FB5-F1,4UHI,0.287879,4.80528,1.99748,0.257099,data\structures\alphafill\json\Q15FB5-F1.json,data\structures\alphafill\cif\Q15FB5-F1.cif,,0,,,,,,,,,
ENZ_G000981,Q15FB6,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q15FB6-F1,ENZ_G001389,0.2771,4.79,2.76144,0.331159,data\structures\alphafill\json\Q15FB6-F1.json,data\structures\alphafill\cif\Q15FB6-F1.cif,,0,"tier3, rmsd=4.79, identity=0.277, n_ca=498",,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q15FB6-F1_heme.pdb,-0.389,2.858,0.007,498,tier3,alphafill_cif
ENZ_G000982,Q16647,alphafill_candidate,alphafill,downloaded_with_heme,1,Q16647-F1,3B6H,1,0.922381,0.907796,0.275522,data\structures\alphafill\json\Q16647-F1.json,data\structures\alphafill\cif\Q16647-F1.cif,,0,,,,,,,,,
ENZ_G000983,Q16678,alphafill_candidate,alphafill,downloaded_with_heme,1,Q16678-F1,3PM0,0.969574,1.04819,0.488199,0.110422,data\structures\alphafill\json\Q16678-F1.json,data\structures\alphafill\cif\Q16678-F1.cif,,0,,,,,,,,,
ENZ_G000984,Q16696,experimental_pdb,experimental_pdb,experimental_pdb,1,,,,,,,,,s1_rcsb/4EJI,0,,,,,,,,,
ENZ_G000985,Q16850,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP51A1.pdb,0,,,,,,,,,
ENZ_G000986,Q1A1B0,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q1A1B0-F1,ENZ_G001292,0.4532,3.69,,,,,,0,"tier3, rmsd=3.69, identity=0.453, n_ca=459",data\structures\alphafold\pdb\AF-Q1A1B0-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q1A1B0-F1_heme.pdb,2.645,-5.250,0.163,459,tier3,pcpd_pdb
ENZ_G000987,Q1JPY5,alphafill_candidate,alphafill,downloaded_with_heme,1,Q1JPY5-F1,3JUS,0.779775,0.72891,0.49133,0.181467,data\structures\alphafill\json\Q1JPY5-F1.json,data\structures\alphafill\cif\Q1JPY5-F1.cif,,0,,,,,,,,,
ENZ_G000988,Q1PS23,alphafill_candidate,alphafill,downloaded_with_heme,1,Q1PS23-F1,5YLW,0.314655,3.51279,0.958143,0.185373,data\structures\alphafill\json\Q1PS23-F1.json,data\structures\alphafill\cif\Q1PS23-F1.cif,,0,,,,,,,,,
ENZ_G000989,Q1T7C2,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP710A11.pdb,0,,,,,,,,,
ENZ_G000990,Q1ZXA1,alphafill_candidate,alphafill,downloaded_with_heme,1,Q1ZXA1-F1,5X24,0.275229,3.32643,0.273376,0.553883,data\structures\alphafill\json\Q1ZXA1-F1.json,data\structures\alphafill\cif\Q1ZXA1-F1.cif,,0,,,,,,,,,
ENZ_G000991,Q29497,alphafill_candidate,alphafill,downloaded_with_heme,1,Q29497-F1,3RUK,0.668033,2.50822,0.262008,0.10541,data\structures\alphafill\json\Q29497-F1.json,data\structures\alphafill\cif\Q29497-F1.cif,,0,,,,,,,,,
ENZ_G000992,Q29626,alphafill_candidate,alphafill,downloaded_with_heme,1,Q29626-F1,2IAG,0.879747,0.727563,0.472724,0.182383,data\structures\alphafill\json\Q29626-F1.json,data\structures\alphafill\cif\Q29626-F1.cif,,0,,,,,,,,,
ENZ_G000993,Q2EMR3,alphafill_candidate,alphafold_heme_transplant,heme_transplant_failed,0,Q2EMR3-F1,ENZ_G001358,0.211,18.89,,,,,,0,All 6 templates gave tier4; best rmsd=7.62,data\structures\alphafold\pdb\AF-Q2EMR3-F1.pdb,data\structures\heme_transplant\pdb\ENZ_G000993_heme.pdb,2.598,2.692,2.550,,,
ENZ_G000994,Q2ENF7,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q2ENF7-F1,ENZ_G001146,0.8346,1.50,,,,,,0,"tier1, rmsd=1.50, identity=0.835, n_ca=266",data\structures\alphafold\pdb\AF-Q2ENF7-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q2ENF7-F1_heme.pdb,-5.405,1.567,-5.148,266,tier1,alphafill_cif
ENZ_G000995,Q2G637,experimental_pdb,experimental_pdb,experimental_pdb,1,,,,,,,,,s1_rcsb/3OFT,0,,,,,,,,,
ENZ_G000996,Q2G8A2,experimental_pdb,experimental_pdb,experimental_pdb,1,,,,,,,,,s1_rcsb/3NV6,0,,,,,,,,,
ENZ_G000997,Q2GB12,experimental_pdb,experimental_pdb,experimental_pdb,1,,,,,,,,,s1_rcsb/6WGW,0,,,,,,,,,
ENZ_G000998,Q2HEW1,alphafill_candidate,alphafill,downloaded_with_heme,1,Q2HEW1-F1,6MCW,0.3,3.13858,1.73851,0.218641,data\structures\alphafill\json\Q2HEW1-F1.json,data\structures\alphafill\cif\Q2HEW1-F1.cif,,0,,,,,,,,,
ENZ_G000999,Q2IU02,experimental_pdb,experimental_pdb,experimental_pdb,1,,,,,,,,,s1_rcsb/9DOE,0,,,,,,,,,
ENZ_G001000,Q2KIG5,alphafill_candidate,alphafill,downloaded_with_heme,1,Q2KIG5-F1,4D6Z,0.334653,3.53337,0.781052,0.165426,data\structures\alphafill\json\Q2KIG5-F1.json,data\structures\alphafill\cif\Q2KIG5-F1.cif,,0,,,,,,,,,
ENZ_G001001,Q2L6S8,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q2L6S8-F1,ENZ_G001179,0.5191,1.76,,,,,,0,"tier1, rmsd=1.76, identity=0.519, n_ca=393",data\structures\alphafold\pdb\AF-Q2L6S8-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q2L6S8-F1_heme.pdb,-5.268,1.692,-0.252,393,tier1,experimental_pdb
ENZ_G001002,Q2LA61,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q2LA61-F1,ENZ_G000503,0.7456,3.04,0.0379005,0.758903,data\structures\alphafill\json\Q2LA61-F1.json,data\structures\alphafill\cif\Q2LA61-F1.cif,,0,"tier3, rmsd=3.04, identity=0.746, n_ca=511",,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q2LA61-F1_heme.pdb,5.264,-3.147,0.132,511,tier3,alphafill_cif
ENZ_G001003,Q2LAL0,alphafill_candidate,alphafill,downloaded_with_heme,1,Q2LAL0-F1,5YLW,0.298578,3.83806,0.771365,0.161758,data\structures\alphafill\json\Q2LAL0-F1.json,data\structures\alphafill\cif\Q2LAL0-F1.cif,,0,,,,,,,,,
ENZ_G001004,Q2MHE2,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q2MHE2-F1,ENZ_G000275,0.7227,0.90,,,,,,0,"tier1, rmsd=0.90, identity=0.723, n_ca=422",data\structures\alphafold\pdb\AF-Q2MHE2-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q2MHE2-F1_heme.pdb,4.673,-3.303,2.968,422,tier1,experimental_pdb
ENZ_G001005,Q2MIZ0,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q2MIZ0-F1,ENZ_G000661,0.9430,2.74,,,,,,0,"tier2, rmsd=2.74, identity=0.943, n_ca=386",data\structures\alphafold\pdb\AF-Q2MIZ0-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q2MIZ0-F1_heme.pdb,-1.925,-3.363,2.644,386,tier2,pcpd_pdb
ENZ_G001006,Q2MJ08,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q2MJ08-F1,ENZ_G000354,0.5597,2.62,,,,,,0,"tier2, rmsd=2.62, identity=0.560, n_ca=477",data\structures\alphafold\pdb\AF-Q2MJ08-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q2MJ08-F1_heme.pdb,3.810,-2.350,4.842,477,tier2,pcpd_pdb
ENZ_G001007,Q2MJ11,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP93E2.pdb,0,,,,,,,,,
ENZ_G001008,Q2MJ17,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q2MJ17-F1,ENZ_G000662,0.9855,2.27,,,,,,0,"tier2, rmsd=2.27, identity=0.986, n_ca=483",data\structures\alphafold\pdb\AF-Q2MJ17-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q2MJ17-F1_heme.pdb,3.064,-1.460,2.613,483,tier2,pcpd_pdb
ENZ_G001009,Q2MJ19,alphafill_candidate,alphafill,downloaded_with_heme,1,Q2MJ19-F1,2Q9F,0.289604,4.9521,0.852463,0.171033,data\structures\alphafill\json\Q2MJ19-F1.json,data\structures\alphafill\cif\Q2MJ19-F1.cif,,0,,,,,,,,,
ENZ_G001010,Q2MJ20,alphafill_candidate,alphafill,downloaded_with_heme,1,Q2MJ20-F1,2VE3,0.364035,2.48999,3.43977,0.3867,data\structures\alphafill\json\Q2MJ20-F1.json,data\structures\alphafill\cif\Q2MJ20-F1.cif,,0,,,,,,,,,
ENZ_G001011,Q2MJ21,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP72A67.pdb,0,,,,,,,,,
ENZ_G001012,Q2PBY6,alphafill_candidate,alphafill,downloaded_with_heme,1,Q2PBY6-F1,4Y8W,0.316092,2.44172,1.49025,0.20375,data\structures\alphafill\json\Q2PBY6-F1.json,data\structures\alphafill\cif\Q2PBY6-F1.cif,,0,,,,,,,,,
ENZ_G001013,Q2PG45,alphafill_candidate,alphafill,downloaded_with_heme,1,Q2PG45-F1,2V0M,0.345382,3.64227,3.1587,0.694887,data\structures\alphafill\json\Q2PG45-F1.json,data\structures\alphafill\cif\Q2PG45-F1.cif,,0,,,,,,,,,
ENZ_G001014,Q2Q093,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q2Q093-F1,ENZ_G000733,0.8589,1.47,,,,,,0,"tier1, rmsd=1.47, identity=0.859, n_ca=482",data\structures\alphafold\pdb\AF-Q2Q093-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q2Q093-F1_heme.pdb,4.041,-0.174,3.163,482,tier1,pcpd_pdb
ENZ_G001015,Q2Q094,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q2Q094-F1,ENZ_G000733,0.7573,1.77,,,,,,0,"tier1, rmsd=1.77, identity=0.757, n_ca=482",data\structures\alphafold\pdb\AF-Q2Q094-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q2Q094-F1_heme.pdb,4.155,-3.050,2.406,482,tier1,pcpd_pdb
ENZ_G001016,Q2QUC5,alphafill_candidate,alphafill,downloaded_with_heme,1,Q2QUC5-F1,4I8V,0.343137,1.64141,0.197163,0.782922,data\structures\alphafill\json\Q2QUC5-F1.json,data\structures\alphafill\cif\Q2QUC5-F1.cif,,0,,,,,,,,,
ENZ_G001017,Q2UEK7,alphafill_candidate,alphafill,downloaded_with_heme,1,Q2UEK7-F1,3QZ1,0.251716,4.30074,1.3595,0.154197,data\structures\alphafill\json\Q2UEK7-F1.json,data\structures\alphafill\cif\Q2UEK7-F1.cif,,0,,,,,,,,,
ENZ_G001018,Q2UEL1,alphafill_candidate,alphafill,downloaded_with_heme,1,Q2UEL1-F1,7UFE,0.25,3.37674,1.67642,0.36658,data\structures\alphafill\json\Q2UEL1-F1.json,data\structures\alphafill\cif\Q2UEL1-F1.cif,,0,,,,,,,,,
ENZ_G001019,Q2UYU7,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q2UYU7-F1,ENZ_G000886,0.7560,2.22,,,,,,0,"tier2, rmsd=2.22, identity=0.756, n_ca=504",data\structures\alphafold\pdb\AF-Q2UYU7-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q2UYU7-F1_heme.pdb,-2.335,5.272,-0.424,504,tier2,alphafill_cif
ENZ_G001020,Q2WE96,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q2WE96-F1,ENZ_G001173,0.4721,3.28,,,,,,0,"tier3, rmsd=3.28, identity=0.472, n_ca=466",data\structures\alphafold\pdb\AF-Q2WE96-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q2WE96-F1_heme.pdb,4.507,-1.968,2.319,466,tier3,alphafill_cif
ENZ_G001021,Q2XVA1,alphafill_candidate,alphafill,downloaded_with_heme,1,Q2XVA1-F1,3RUK,0.91134,2.50959,0.210741,0.0933611,data\structures\alphafill\json\Q2XVA1-F1.json,data\structures\alphafill\cif\Q2XVA1-F1.cif,,0,,,,,,,,,
ENZ_G001022,Q304Q4,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q304Q4-F1,ENZ_G001558,0.7531,2.41,,,,,,0,"tier2, rmsd=2.41, identity=0.753, n_ca=478",data\structures\alphafold\pdb\AF-Q304Q4-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q304Q4-F1_heme.pdb,3.901,-2.260,4.615,478,tier2,pcpd_pdb
ENZ_G001023,Q304Q5,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q304Q5-F1,ENZ_G001558,0.7332,1.89,,,,,,0,"tier1, rmsd=1.89, identity=0.733, n_ca=476",data\structures\alphafold\pdb\AF-Q304Q5-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q304Q5-F1_heme.pdb,3.935,-0.840,4.270,476,tier1,pcpd_pdb
ENZ_G001024,Q304R0,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q304R0-F1,ENZ_G001558,0.8364,2.13,,,,,,0,"tier2, rmsd=2.13, identity=0.836, n_ca=483",data\structures\alphafold\pdb\AF-Q304R0-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q304R0-F1_heme.pdb,4.821,-0.316,3.864,483,tier2,pcpd_pdb
ENZ_G001025,Q336V3,alphafill_candidate,alphafill,downloaded_with_heme,1,Q336V3-F1,6L8H,0.776824,0.477592,0.185509,0.127636,data\structures\alphafill\json\Q336V3-F1.json,data\structures\alphafill\cif\Q336V3-F1.cif,,0,,,,,,,,,
ENZ_G001026,Q33DX9,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q33DX9-F1,ENZ_G001146,0.5274,4.46,,,,,,0,"tier3, rmsd=4.46, identity=0.527, n_ca=493",data\structures\alphafold\pdb\AF-Q33DX9-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q33DX9-F1_heme.pdb,6.708,-2.748,2.120,493,tier3,alphafill_cif
ENZ_G001027,Q33DY0,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q33DY0-F1,ENZ_G001146,0.5091,4.69,0.12154,0.960187,data\structures\alphafill\json\Q33DY0-F1.json,data\structures\alphafill\cif\Q33DY0-F1.cif,,0,"tier3, rmsd=4.69, identity=0.509, n_ca=493",,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q33DY0-F1_heme.pdb,3.485,-5.612,-4.228,493,tier3,alphafill_cif
ENZ_G001028,Q385E8,experimental_pdb,experimental_pdb,experimental_pdb,1,,,,,,,,,s1_rcsb/3P99,0,,,,,,,,,
