reaction_id,enzyme_id,compound_id,substrate_smiles,product_smiles,reaction_smiles,pmids
ESI_9478,196,32,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21.-.O,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21.-.O=O>>O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21.-.O,
ESI_9477,196,7,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21,O=C(CC(=O)c1ccc(O)cc1O)c1ccc(O)cc1.-.O,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21.-.O=O>>O=C(CC(=O)c1ccc(O)cc1O)c1ccc(O)cc1.-.O,
ESI_9479,196,110,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12.-.O,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21.-.O=O>>O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12.-.O,
ESI_9325,197,253,CC[C@]12C=CCN3CC[C@@]4(c5ccccc5N[C@H]4[C@H](C(=O)OC)C1)[C@@H]32,CC[C@]12C=CCN3CC[C@@]4(c5ccc(O)cc5N[C@H]4[C@H](C(=O)OC)C1)[C@@H]32.-.O,CC[C@]12C=CCN3CC[C@@]4(c5ccccc5N[C@H]4[C@H](C(=O)OC)C1)[C@@H]32.-.O=O>>CC[C@]12C=CCN3CC[C@@]4(c5ccc(O)cc5N[C@H]4[C@H](C(=O)OC)C1)[C@@H]32.-.O,
ESI_9324,197,254,CC[C@]12C=CCN3CC[C@@]4(c5ccccc5N[C@H]4[C@](O)(C(=O)OC)C1)[C@@H]32,CC[C@]12C=CCN3CC[C@@]4(c5ccc(O)cc5N[C@H]4[C@](O)(C(=O)OC)C1)[C@@H]32.-.O,CC[C@]12C=CCN3CC[C@@]4(c5ccccc5N[C@H]4[C@](O)(C(=O)OC)C1)[C@@H]32.-.O=O>>CC[C@]12C=CCN3CC[C@@]4(c5ccc(O)cc5N[C@H]4[C@](O)(C(=O)OC)C1)[C@@H]32.-.O,
ESI_8909,198,21,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCC(O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.-.O,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.-.O=O>>CCC(O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.-.O,
ESI_8904,198,22,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,CC/C=C\C/C=C\CC1OC1C/C=C\C/C=C\C/C=C\CCC(=O)O.-.O,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O.-.O=O>>CC/C=C\C/C=C\CC1OC1C/C=C\C/C=C\C/C=C\CCC(=O)O.-.O,
ESI_8906,198,255,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O,CCC1OC1C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O.-.O,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O.-.O=O>>CCC1OC1C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O.-.O,
ESI_8902,198,256,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,CCC(O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O.-.O,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O.-.O=O>>CCC(O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O.-.O,
ESI_9079,199,257,CC1=CC[C@@H]2C[C@H]1C2(C)C,CC1=CC(O)C2CC1C2(C)C.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC1=CC[C@@H]2C[C@H]1C2(C)C.N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=O>>CC1=CC(O)C2CC1C2(C)C.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,
ESI_9082,199,258,CC1=CCC2CC1C2(C)C,CC1(C)C2CC=C(CO)C1C2.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC1=CCC2CC1C2(C)C.N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=O>>CC1(C)C2CC=C(CO)C1C2.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,
ESI_9227,200,259,CC(C)CCCCCCCCCCC(=O)O,CC(CO)CCCCCCCCCCC(=O)O.-.O,CC(C)CCCCCCCCCCC(=O)O.-.O=O>>CC(CO)CCCCCCCCCCC(=O)O.-.O,
ESI_9228,200,81,CCCCCCCCCCCCCC(=O)O,CCC(O)CCCCCCCCCCC(=O)O.-.O,CCCCCCCCCCCCCC(=O)O.-.O=O>>CCC(O)CCCCCCCCCCC(=O)O.-.O,
ESI_9219,200,57,CCCCCCCCCCCC(=O)O,O=C(O)CCCCCCCCCCCO.-.O,CCCCCCCCCCCC(=O)O.-.O=O>>O=C(O)CCCCCCCCCCCO.-.O,
ESI_9208,200,21,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,O=C(O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCO.-.O,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.-.O=O>>O=C(O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCO.-.O,
ESI_9226,200,260,CC(C)CCCCCCCCC(=O)O,CC(CO)CCCCCCCCC(=O)O.-.O,CC(C)CCCCCCCCC(=O)O.-.O=O>>CC(CO)CCCCCCCCC(=O)O.-.O,
ESI_9295,201,261,COc1ccc2ccc(=O)oc2c1,O=c1ccc2ccc(O)cc2o1.-.O,COc1ccc2ccc(=O)oc2c1.-.O=O>>O=c1ccc2ccc(O)cc2o1.-.O,
ESI_8813,202,262,COc1c2ccoc2cc2oc(=O)ccc12,-.O,COc1c2ccoc2cc2oc(=O)ccc12.-.O=O>>-.O,
ESI_8816,202,263,COc1c2ccoc2c(OC)c2oc(=O)ccc12,-.O,COc1c2ccoc2c(OC)c2oc(=O)ccc12.-.O=O>>-.O,
ESI_8815,202,264,O=c1ccc2ccccc2o1,-.O,O=c1ccc2ccccc2o1.-.O=O>>-.O,
ESI_9528,203,265,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12,C[C@H]1[C@H](C)CC[C@]2(C)C[C@@H](O)[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12.O,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12.-.O=O>>C[C@H]1[C@H](C)CC[C@]2(C)C[C@@H](O)[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12.O,
ESI_9526,203,25,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1[C@H](O)C[C@@H]2C(=O)CO.-.O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO.-.O=O>>C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1[C@H](O)C[C@@H]2C(=O)CO.-.O,
ESI_9527,203,266,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)CCC4(C)[C@H]3CCC2(C)C1C(=O)CO,C[C@@H]1[C@@H](O)[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]2(C)[C@H]1C(=O)CO.-.O,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)CCC4(C)[C@H]3CCC2(C)C1C(=O)CO.-.O=O>>C[C@@H]1[C@@H](O)[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]2(C)[C@H]1C(=O)CO.-.O,
ESI_10115,203,169,N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C.N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,
ESI_9548,204,184,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC(O)CC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=O>>C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC(O)CC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,
ESI_9547,204,267,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC(=O)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC(=O)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,
ESI_9563,204,8,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCC(=O)C(C)(C)O)CC[C@@H]12.C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)C[C@H](O)CC(C)(C)O)CC[C@@H]12.C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]12.C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)C[C@H](O)C(=O)C(C)(C)O)CC[C@@H]12.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12.N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=O>>C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCC(=O)C(C)(C)O)CC[C@@H]12.C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)C[C@H](O)CC(C)(C)O)CC[C@@H]12.C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]12.C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)C[C@H](O)C(=O)C(C)(C)O)CC[C@@H]12.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,
ESI_9560,204,268,C=C1C(O)C/C(=C\C=C2/CCC[C@@]3(C)C2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@H]1O,N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=C1C(O)C/C(=C\C=C2/CCC[C@@]3(C)C2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@H]1O.N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=O>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,
ESI_9550,204,186,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@](C)(O)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@](C)(O)C(C)C(=O)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=O>>C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@](C)(O)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@](C)(O)C(C)C(=O)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,
ESI_9561,204,269,C=C1C(O)C/C(=C\C=C2/CCC[C@@]3(C)C2CC[C@@H]3[C@@H](C)CCCC(C)(C)O)C[C@H]1O,N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=C1C(O)C/C(=C\C=C2/CCC[C@@]3(C)C2CC[C@@H]3[C@@H](C)CCCC(C)(C)O)C[C@H]1O.N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=O>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,
ESI_9559,204,270,C=C1/C(=C\C=C2/CCC[C@@]3(C)C2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O,N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=C1/C(=C\C=C2/CCC[C@@]3(C)C2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O.N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=O>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,
ESI_9546,204,271,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC(O)CC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC4CC(C)(O)C(=O)O4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC(O)CC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=O>>C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC4CC(C)(O)C(=O)O4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,
ESI_9209,205,246,CCCCC/C=C\C[C@@H](O)/C=C/C=C\C=C\[C@@H](O)CCCC(=O)O,O=C(O)CCC[C@H](O)/C=C/C=C\C=C\[C@H](O)C/C=C\CCCCCO.-.O,CCCCC/C=C\C[C@@H](O)/C=C/C=C\C=C\[C@@H](O)CCCC(=O)O.-.O=O>>O=C(O)CCC[C@H](O)/C=C/C=C\C=C\[C@H](O)C/C=C\CCCCCO.-.O,
ESI_9310,205,21,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CC[C@@H](O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.-.O,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.-.O=O>>CC[C@@H](O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.-.O,
ESI_9308,205,272,O=C(O)CCC[C@H](O)/C=C/C=C\C=C\[C@H](O)C/C=C\CCCCCO,-.O,O=C(O)CCC[C@H](O)/C=C/C=C\C=C\[C@H](O)C/C=C\CCCCCO.-.O=O>>-.O,
ESI_9312,205,273,Cc1c(O)cc2c(c1C)O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,Cc1c(O)cc2c(c1C)O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)CO)CC2.-.O,Cc1c(O)cc2c(c1C)O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2.-.O=O>>Cc1c(O)cc2c(c1C)O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)CO)CC2.-.O,
ESI_9311,205,274,Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)CO)CC2.-.O,Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2.-.O=O>>Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)CO)CC2.-.O,
ESI_9309,205,275,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)CO)O2.-.O,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2.-.O=O>>Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)CO)O2.-.O,
ESI_9564,206,8,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC4CC(C)(O)C(=O)O4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12.N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=O>>C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC4CC(C)(O)C(=O)O4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,
