uniprot_id,protein_families,cc_cofactor,xref_interpro,is_p450_by_family,is_p450_by_interpro,has_heme
P13280,"Glycosyltransferase 8 family, Glycogenin subfamily","COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000269|PubMed:12051921, ECO:0000269|PubMed:1281472, ECO:0000269|PubMed:15849187, ECO:0000269|PubMed:22128147, ECO:0000269|PubMed:22226635, ECO:0000269|PubMed:2526735, ECO:0000269|PubMed:8143846}; Note=Divalent metal ions. Required for self-glucosylation. Manganese is the most effective. {ECO:0000269|PubMed:12051921};",IPR002495;IPR050587;IPR029044;,False,False,False
P13377,GPI family,,IPR001672;IPR023096;IPR018189;IPR046348;IPR035476;IPR035482;,False,False,False
P13417,"Thiolase-like superfamily, Chalcone/stilbene synthases family",,IPR012328;IPR001099;IPR018088;IPR011141;IPR016039;,False,False,False
P13437,"Thiolase-like superfamily, Thiolase family",,IPR002155;IPR016039;IPR020615;IPR020610;IPR020617;IPR020613;IPR020616;,False,False,False
P13491,"LDH/MDH superfamily, LDH family",,IPR001557;IPR011304;IPR018177;IPR022383;IPR001236;IPR015955;IPR036291;,False,False,False
P13497,,"COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|PROSITE-ProRule:PRU01211, ECO:0000269|PubMed:18824173}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|PROSITE-ProRule:PRU01211, ECO:0000269|PubMed:18824173};",IPR015446;IPR000859;IPR001881;IPR000742;IPR000152;IPR018097;IPR009030;IPR024079;IPR049883;IPR001506;IPR006026;IPR035914;IPR034036;,False,False,False
P13507,Glycosyl hydrolase 13 family,"COFACTOR: Name=Ca(2+); Xref=ChEBI:CHEBI:29108; Evidence={ECO:0000269|PubMed:10556241, ECO:0000269|PubMed:9126844, ECO:0000269|PubMed:9281429}; Note=Binds 2 calcium ions per subunit. {ECO:0000269|PubMed:10556241, ECO:0000269|PubMed:9126844, ECO:0000269|PubMed:9281429};",IPR006046;IPR015165;IPR013784;IPR002044;IPR006047;IPR013780;IPR017853;IPR013783;,False,False,False
P13564,Glutamine synthetase family,,IPR008147;IPR036651;IPR014746;IPR008146;IPR027303;IPR027302;IPR050292;,False,False,False
P13636,Peptidase A1 family,,IPR012848;,False,False,False
P13639,"TRAFAC class translation factor GTPase superfamily, Classic translation factor GTPase family, EF-G/EF-2 subfamily",,IPR041095;IPR035647;IPR000640;IPR004161;IPR031157;IPR027417;IPR020568;IPR014721;IPR005225;IPR000795;IPR009000;IPR005517;,False,False,False
P13650,PQQ oxidoreductase GdhB family,COFACTOR: Name=pyrroloquinoline quinone; Xref=ChEBI:CHEBI:58442; Note=Binds 1 PQQ group per subunit.; COFACTOR: Name=Ca(2+); Xref=ChEBI:CHEBI:29108; Note=Binds 3 Ca(2+) ions per subunit.;,IPR011042;IPR012938;IPR011041;IPR019893;,False,False,False
P13676,Peptidase S9C family,,IPR011042;IPR045550;IPR029058;IPR002471;IPR001375;,False,False,False
P13678,"Protein kinase superfamily, AGC Ser/Thr protein kinase family, PKC subfamily",,IPR000961;IPR046349;IPR000008;IPR035892;IPR020454;IPR011009;IPR034669;IPR002219;IPR017892;IPR014376;IPR000719;IPR017441;IPR008271;,False,False,False
P13697,Malic enzymes family,COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P48163}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P48163}; Note=Divalent metal cations. Prefers magnesium or manganese. {ECO:0000250|UniProtKB:P48163};,IPR046346;IPR015884;IPR012301;IPR037062;IPR012302;IPR001891;IPR036291;,False,False,False
P13702,HMG-CoA reductase family,,IPR002202;IPR004553;IPR023074;IPR023076;IPR009023;IPR009029;,False,False,False
P13703,HMG-CoA lyase family,,IPR013785;IPR000138;IPR043594;IPR000891;,False,False,False
P13704,"Thiolase-like superfamily, HMG-CoA synthase family",,IPR000590;IPR013746;IPR013528;IPR010122;IPR016039;,False,False,False
P13706,NAD-dependent glycerol-3-phosphate dehydrogenase family,,IPR008927;IPR013328;IPR006168;IPR006109;IPR017751;IPR011128;IPR036291;,False,False,False
P13707,NAD-dependent glycerol-3-phosphate dehydrogenase family,,IPR008927;IPR013328;IPR006168;IPR006109;IPR017751;IPR011128;IPR036291;,False,False,False
P13716,ALAD family,"COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:11032836, ECO:0000269|PubMed:28045381}; Note=Binds 8 zinc ions per octamer. Requires four zinc ions per octamer for full catalytic activity. Can bind up to 2 zinc ions per subunit. {ECO:0000269|PubMed:11032836};",IPR001731;IPR030656;IPR013785;,False,False,False
P13717,DNA/RNA non-specific endonuclease family,COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=Binds 1 Mg(2+) ion.;,IPR018524;IPR044929;IPR001604;IPR020821;IPR044925;IPR040255;,False,False,False
P13734,Glycosyl hydrolase 86 family,,IPR017853;IPR040527;,False,False,False
P13743,"LDH/MDH superfamily, LDH family",,IPR001557;IPR011304;IPR018177;IPR022383;IPR001236;IPR015955;IPR036291;,False,False,False
P13774,"LDH/MDH superfamily, LDH family",,,False,False,False
P13798,Peptidase S9C family,,IPR011042;IPR045550;IPR029058;IPR002471;IPR001375;,False,False,False
P13906,"Class I-like SAM-binding methyltransferase superfamily, C5-methyltransferase family",,IPR050390;IPR018117;IPR001525;IPR031303;IPR029063;,False,False,False
P13913,Arylamine N-acetyltransferase family,,IPR001447;IPR053710;IPR038765;,False,False,False
P13926,Cu-Zn superoxide dismutase family,COFACTOR: Name=Cu cation; Xref=ChEBI:CHEBI:23378; Evidence={ECO:0000250}; Note=Binds 1 copper ion per subunit. {ECO:0000250}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250}; Note=Binds 1 zinc ion per subunit. {ECO:0000250};,IPR036423;IPR024134;IPR018152;IPR001424;,False,False,False
P13943,Peptidase M10A family,COFACTOR: Name=Ca(2+); Xref=ChEBI:CHEBI:29108; Evidence={ECO:0000250}; Note=Binds 4 Ca(2+) ions per subunit. {ECO:0000250}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000250};,IPR000585;IPR036375;IPR018487;IPR018486;IPR033739;IPR024079;IPR001818;IPR021190;IPR021158;IPR006026;IPR002477;IPR036365;,False,False,False
P14000,Sulfatase family,COFACTOR: Name=Ca(2+); Xref=ChEBI:CHEBI:29108; Evidence={ECO:0000250}; Note=Binds 1 Ca(2+) ion per subunit. {ECO:0000250};,IPR017850;IPR050738;IPR024607;IPR000917;,False,False,False
P14060,3-beta-HSD family,,IPR002225;IPR050177;IPR036291;,False,False,False
P14080,Peptidase C1 family,,IPR038765;IPR025661;IPR000169;IPR025660;IPR013128;IPR000668;IPR039417;IPR013201;,False,False,False
P14091,Peptidase A1 family,,IPR001461;IPR001969;IPR012848;IPR033121;IPR021109;,False,False,False
P14152,"LDH/MDH superfamily, MDH type 2 family",,IPR001557;IPR022383;IPR001236;IPR015955;IPR001252;IPR011274;IPR010945;IPR036291;,False,False,False
P14173,Group II decarboxylase family,COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000269|PubMed:8889823};,IPR010977;IPR002129;IPR015424;IPR015421;IPR015422;IPR021115;,False,False,False
P14174,MIF family,,IPR001398;IPR019829;IPR014347;,False,False,False
P14181,Peptidase S49 family,,IPR052077;IPR011009;,False,False,False
P14208,ATP:guanido phosphotransferase family,,IPR000749;IPR022415;IPR022414;IPR022413;IPR036802;IPR014746;,False,False,False
P14218,Class-I pyridine nucleotide-disulfide oxidoreductase family,COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Note=Binds 1 FAD per subunit.;,IPR050151;IPR036188;IPR023753;IPR016156;IPR006258;IPR001100;IPR004099;IPR012999;,False,False,False
P14223,Class I fructose-bisphosphate aldolase family,,IPR029768;IPR013785;IPR000741;,False,False,False
P14230,"N(4)/N(6)-methyltransferase family, N(4) subfamily",,IPR002941;IPR017985;IPR001091;IPR029063;,False,False,False
P14243,"N(4)/N(6)-methyltransferase family, N(4) subfamily",,IPR002941;IPR017985;IPR001091;IPR029063;,False,False,False
P14244,"N(4)/N(6)-methyltransferase family, N(4) subfamily",,IPR017985;IPR029063;,False,False,False
P14262,,,IPR051057;IPR017946;IPR000909;,False,False,False
P14272,"Peptidase S1 family, Plasma kallikrein subfamily",,IPR000177;IPR003609;IPR009003;IPR043504;IPR001314;IPR001254;IPR018114;IPR033116;,False,False,False
P14295,"LDH/MDH superfamily, LDH family",,IPR001557;IPR018177;IPR022383;IPR001236;IPR015955;IPR036291;,False,False,False
P14299,,,IPR009953;,False,False,False
P14300,ADP-ribosylglycohydrolase family,"COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000269|PubMed:19706507, ECO:0000269|Ref.2}; Note=Mn(2+) and Fe(2+) serve as a cofactor, Mg(2+) is a very poor cofactor (Ref.2). Binds 2 Mn(2+) per monomer, with unusually long metal coordination distances so that neither is tightly bound (PubMed:19706507). {ECO:0000269|PubMed:19706507, ECO:0000269|Ref.2};",IPR013479;IPR050792;IPR005502;IPR036705;,False,False,False
P14324,FPP/GGPP synthase family,COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000269|PubMed:19309137}; Note=Binds 2 Mg(2+) ions per subunit. {ECO:0000269|PubMed:19309137};,IPR039702;IPR008949;IPR000092;IPR033749;,False,False,False
P14384,Peptidase M14 family,COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:15066430}; Note=Binds 1 zinc ion per subunit. {ECO:0000269|PubMed:15066430};,IPR008969;IPR033842;IPR000834;IPR050753;,False,False,False
P14385,N(4)/N(6)-methyltransferase family,,IPR002052;IPR011639;IPR050953;IPR021188;IPR023135;IPR029063;IPR025931;,False,False,False
P14408,"Class-II fumarase/aspartase family, Fumarase subfamily",,IPR005677;IPR024083;IPR018951;IPR020557;IPR000362;IPR022761;IPR008948;,False,False,False
P14412,"Peroxidase family, Peroxidase/catalase subfamily",COFACTOR: Name=heme b; Xref=ChEBI:CHEBI:60344; Note=Binds 1 heme b (iron(II)-protoporphyrin IX) group per dimer.;,IPR000763;IPR002016;IPR010255;IPR019794;IPR019793;,False,False,True
P14418,"Phospholipase A2 family, Group II subfamily, D49 sub-subfamily","COFACTOR: Name=Ca(2+); Xref=ChEBI:CHEBI:29108; Evidence={ECO:0000305|PubMed:8636969, ECO:0000305|PubMed:9663694}; Note=Binds 1 Ca(2+) ion. {ECO:0000305|PubMed:8636969, ECO:0000305|PubMed:9663694};",IPR001211;IPR033112;IPR016090;IPR036444;IPR033113;,False,False,False
P14419,Phospholipase A2 family,COFACTOR: Name=Ca(2+); Xref=ChEBI:CHEBI:29108; Evidence={ECO:0000250|UniProtKB:P00593}; Note=Binds 1 Ca(2+) ion per subunit. {ECO:0000250|UniProtKB:P00593};,IPR001211;IPR033112;IPR016090;IPR036444;IPR033113;,False,False,False
P14509,Aminoglycoside phosphotransferase family,,IPR051678;IPR002575;IPR024165;IPR011009;,False,False,False
P14518,Peptidase C1 family,,IPR038765;IPR000169;IPR025660;IPR013128;IPR000668;IPR039417;,False,False,False
P14550,Aldo/keto reductase family,,IPR020471;IPR044481;IPR018170;IPR023210;IPR036812;,False,False,False
P14604,Enoyl-CoA hydratase/isomerase family,,IPR029045;IPR018376;IPR001753;IPR014748;,False,False,False
P14610,"Thiolase-like superfamily, Thiolase family",,,False,False,False
P14620,Acylphosphatase family,,IPR020456;IPR001792;IPR036046;IPR017968;,False,False,False
P14621,Acylphosphatase family,,IPR020456;IPR001792;IPR036046;IPR017968;,False,False,False
P14650,"Peroxidase family, XPO subfamily",COFACTOR: Name=Ca(2+); Xref=ChEBI:CHEBI:29108; Evidence={ECO:0000255|PROSITE-ProRule:PRU00298}; Note=Binds 1 Ca(2+) ion per heterodimer. {ECO:0000255|PROSITE-ProRule:PRU00298}; COFACTOR: Name=heme b; Xref=ChEBI:CHEBI:60344; Evidence={ECO:0000255|PROSITE-ProRule:PRU00298}; Note=Binds 1 heme b (iron(II)-protoporphyrin IX) group covalently per heterodimer. {ECO:0000255|PROSITE-ProRule:PRU00298};,IPR001881;IPR000742;IPR000152;IPR018097;IPR019791;IPR010255;IPR037120;IPR049883;IPR035976;IPR000436;IPR029589;,False,False,True
P14719,Interleukin-1 receptor family,,IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR015621;IPR004074;IPR013151;IPR000157;IPR035897;,False,False,False
P14740,"Peptidase S9B family, DPPIV subfamily",,IPR029058;IPR040522;IPR002471;IPR001375;IPR002469;IPR050278;,False,False,False
P14748,Group II decarboxylase family,COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000250|UniProtKB:Q99259};,IPR002129;IPR015424;IPR015421;IPR021115;,False,False,False
P14749,Glycosyl hydrolase 27 family,,IPR013785;IPR002241;IPR000111;IPR013780;IPR017853;IPR041233;,False,False,False
P14755,3-hydroxyacyl-CoA dehydrogenase family,,IPR022694;IPR006180;IPR006176;IPR006108;IPR008927;IPR013328;IPR036291;,False,False,False
P14769,Glycosyltransferase 6 family,"COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000269|PubMed:11179209, ECO:0000269|PubMed:11592969, ECO:0000269|PubMed:12011052}; Note=Binds 1 Mn(2+) ion per subunit. {ECO:0000269|PubMed:11179209, ECO:0000269|PubMed:11592969, ECO:0000269|PubMed:12011052};",IPR005076;IPR029044;,False,False,False
P14778,Interleukin-1 receptor family,,IPR007110;IPR036179;IPR013783;IPR003599;IPR015621;IPR004076;IPR004074;IPR041416;IPR000157;IPR035897;,False,False,False
P14780,Peptidase M10A family,COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:12051944}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000269|PubMed:12051944}; COFACTOR: Name=Ca(2+); Xref=ChEBI:CHEBI:29108; Evidence={ECO:0000269|PubMed:12051944}; Note=Binds 3 Ca(2+) ions per subunit.;,IPR000562;IPR036943;IPR000585;IPR036375;IPR018487;IPR018486;IPR013806;IPR033739;IPR024079;IPR001818;IPR021190;IPR021158;IPR006026;IPR036365;,False,False,False
P14868,"Class-II aminoacyl-tRNA synthetase family, Type 2 subfamily",,IPR004364;IPR006195;IPR045864;IPR004523;IPR002312;IPR012340;IPR004365;,False,False,False
P14871,N(4)/N(6)-methyltransferase family,,IPR012186;IPR023095;IPR002052;IPR012327;IPR029063;,False,False,False
P14882,,"COFACTOR: Name=biotin; Xref=ChEBI:CHEBI:57586; Evidence={ECO:0000255|PROSITE-ProRule:PRU01066}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|PROSITE-ProRule:PRU00409, ECO:0000255|PROSITE-ProRule:PRU00969}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|PROSITE-ProRule:PRU00409, ECO:0000255|PROSITE-ProRule:PRU00969}; Note=Binds 2 magnesium or manganese ions per subunit. {ECO:0000255|PROSITE-ProRule:PRU00409, ECO:0000255|PROSITE-ProRule:PRU00969};",IPR011761;IPR013815;IPR005481;IPR001882;IPR050856;IPR011764;IPR005482;IPR000089;IPR005479;IPR041265;IPR016185;IPR011054;IPR011053;,False,False,False
P14891,HMG-CoA reductase family,,IPR002202;IPR023074;IPR023076;IPR004554;IPR023282;IPR009023;IPR009029;,False,False,False
P14893,3-beta-HSD family,,IPR002225;IPR050177;IPR036291;,False,False,False
P14913,ATP-dependent AMP-binding enzyme family,COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:O24146};,IPR025110;IPR045851;IPR020845;IPR000873;IPR042099;,False,False,False
P14920,DAMOX/DASOX family,"COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:16616139, ECO:0000269|PubMed:17088322, ECO:0000269|PubMed:17303072, ECO:0000269|PubMed:18455394, ECO:0000269|PubMed:19438227, ECO:0000269|PubMed:20521334, ECO:0000269|PubMed:20603179, ECO:0000269|PubMed:23566269, ECO:0000269|PubMed:23631755, ECO:0000269|PubMed:25001371, ECO:0000269|PubMed:25701391, ECO:0000269|PubMed:29274788, ECO:0000269|PubMed:29326945, ECO:0000269|PubMed:30265959, ECO:0000269|PubMed:31799256, ECO:0000269|PubMed:32730563, ECO:0000269|PubMed:34041270, ECO:0000269|PubMed:35482677, ECO:0000269|PubMed:37558109, ECO:0000269|PubMed:38035964};",IPR006181;IPR023209;IPR006076;,False,False,False
P14925,Peptidyl-alpha-hydroxyglycine alpha-amidating lyase family; Copper type II ascorbate-dependent monooxygenase family,"COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:19604476}; Note=Binds one Zn(2+) ion per subunit. {ECO:0000269|PubMed:19604476}; COFACTOR: Name=Cu(2+); Xref=ChEBI:CHEBI:29036; Evidence={ECO:0000269|PubMed:10504734, ECO:0000269|PubMed:15131304, ECO:0000269|PubMed:16100265, ECO:0000269|PubMed:20958070, ECO:0000269|PubMed:23247335, ECO:0000269|PubMed:30271955, ECO:0000269|PubMed:36880254, ECO:0000269|PubMed:7893699}; Note=Binds 2 Cu(2+) ions per subunit. {ECO:0000269|PubMed:10504734, ECO:0000269|PubMed:15131304, ECO:0000269|PubMed:16100265, ECO:0000269|PubMed:20958070, ECO:0000269|PubMed:23247335, ECO:0000269|PubMed:30271955, ECO:0000269|PubMed:36880254};",IPR011042;IPR014784;IPR020611;IPR014783;IPR000323;IPR036939;IPR024548;IPR001258;IPR000720;IPR008977;,False,False,False
P14930,Thioredoxin family; MsrA Met sulfoxide reductase family; MsrB Met sulfoxide reductase family,,IPR002569;IPR036509;IPR002579;IPR050162;IPR011057;IPR013740;IPR036249;IPR013766;,False,False,False
P14941,Zinc-containing alcohol dehydrogenase family,COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:20102159}; Note=Binds 1 zinc ion per subunit. {ECO:0000269|PubMed:20102159};,IPR013149;IPR013154;IPR002328;IPR011032;IPR036291;IPR020843;,False,False,False
P14958,"RuBisCO large chain family, Type I subfamily",COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01338}; Note=Binds 1 Mg(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01338};,IPR033966;IPR020878;IPR000685;IPR036376;IPR017443;IPR036422;IPR020888;,False,False,False
P14959,"RuBisCO large chain family, Type I subfamily",COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01338}; Note=Binds 1 Mg(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01338};,IPR033966;IPR020878;IPR000685;IPR036376;IPR017443;IPR036422;IPR020888;,False,False,False
P15003,"Peroxidase family, Classical plant (class III) peroxidase subfamily",COFACTOR: Name=Ca(2+); Xref=ChEBI:CHEBI:29108; Note=Binds 2 calcium ions per subunit.; COFACTOR: Name=heme b; Xref=ChEBI:CHEBI:60344; Note=Binds 1 heme b (iron(II)-protoporphyrin IX) group per subunit.;,IPR002016;IPR010255;IPR000823;IPR019794;IPR019793;IPR033905;,False,False,True
P15086,Peptidase M14 family,COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:12162965}; Note=Binds 1 zinc ion per subunit. {ECO:0000269|PubMed:12162965};,IPR034253;IPR036990;IPR003146;IPR000834;,False,False,False
P15087,Peptidase M14 family,COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:P00730}; Note=Binds 1 zinc ion per subunit. {ECO:0000250|UniProtKB:P00730};,IPR008969;IPR034232;IPR000834;IPR050753;,False,False,False
P15088,Peptidase M14 family,COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:P00730}; Note=Binds 1 zinc ion per subunit. {ECO:0000250|UniProtKB:P00730};,IPR034253;IPR036990;IPR003146;IPR000834;,False,False,False
P15089,Peptidase M14 family,COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:P00730}; Note=Binds 1 zinc ion per subunit. {ECO:0000250|UniProtKB:P00730};,IPR036990;IPR003146;IPR000834;,False,False,False
P15101,Copper type II ascorbate-dependent monooxygenase family,"COFACTOR: Name=Cu(2+); Xref=ChEBI:CHEBI:29036; Evidence={ECO:0000269|PubMed:2620060, ECO:0000269|PubMed:4525162}; Note=Binds 2 copper ions per subunit. {ECO:0000269|PubMed:4525162};",IPR014784;IPR020611;IPR014783;IPR000323;IPR036939;IPR024548;IPR000945;IPR045266;IPR005018;IPR008977;IPR028460;,False,False,False
P15110,Intradiol ring-cleavage dioxygenase family,COFACTOR: Name=Fe(3+); Xref=ChEBI:CHEBI:29034; Note=Binds Fe(3+) ion per subunit.;,IPR000627;IPR015889;IPR050770;IPR024756;IPR012785;,False,False,False
P15121,Aldo/keto reductase family,,IPR020471;IPR018170;IPR023210;IPR036812;,False,False,False
P15122,Aldo/keto reductase family,,IPR020471;IPR018170;IPR023210;IPR036812;,False,False,False
P15145,Peptidase M1 family,COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:22876187}; Note=Binds 1 zinc ion per subunit. {ECO:0000269|PubMed:22876187};,IPR045357;IPR042097;IPR024571;IPR034016;IPR001930;IPR050344;IPR014782;IPR027268;,False,False,False
P15169,Peptidase M14 family,COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:P00730}; Note=Binds 1 zinc ion per subunit. {ECO:0000250|UniProtKB:P00730};,IPR008969;IPR033814;IPR000834;IPR050753;,False,False,False
P15178,"Class-II aminoacyl-tRNA synthetase family, Type 2 subfamily",,IPR004364;IPR006195;IPR045864;IPR004523;IPR002312;IPR012340;IPR004365;,False,False,False
P15245,PheA/TfdB FAD monooxygenase family,"COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:12925790, ECO:0000269|PubMed:4146224, ECO:0000269|PubMed:9634698};",IPR002938;IPR036188;IPR012941;IPR038220;IPR050641;IPR036249;,False,False,False
P15246,"Methyltransferase superfamily, L-isoaspartyl/D-aspartyl protein methyltransferase family",,IPR000682;IPR029063;,False,False,False
P15259,"Phosphoglycerate mutase family, BPG-dependent PGAM subfamily",,IPR013078;IPR029033;IPR001345;IPR005952;,False,False,False
P15266,NDK family,COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00451};,IPR034907;IPR036850;IPR001564;IPR023005;,False,False,False
P15273,"Protein-tyrosine phosphatase family, Non-receptor class subfamily",,IPR029021;IPR050348;IPR015103;IPR036484;IPR000242;IPR016130;IPR003595;IPR000387;IPR003546;,False,False,False
P15289,Sulfatase family,COFACTOR: Name=Ca(2+); Xref=ChEBI:CHEBI:29108; Evidence={ECO:0000269|PubMed:12888274}; Note=Binds 1 Ca(2+) ion per subunit. {ECO:0000269|PubMed:12888274};,IPR017850;IPR050738;IPR024607;IPR000917;,False,False,False
