enzyme,ecnumber,uniprot_id
20504,1.14.15.4,A0A3L9JAM4
20507,1.14.14.80,A0A8H1DRQ0
20508,1.14.14.169,A0A2U9KW03
20522,1.14.14.78,Q59IT3
20527,1.14.14.154,P51853
20537,1.14.14.90,A0A1C9ZZ39
20539,1.14.14.80,Q9LBW4
20549,1.14.14.175,Q51947
20551,1.14.14.9,P52704
20552,1.14.14.87,P52705
20558,1.14.14.149,A0A2X1N9V2
20579,1.14.14.82,Q43097
20605,1.14.14.83,A0A376VDS0
20624,1.14.14.154,Q8N0X4
20635,1.14.14.36,Q9AQI0
20640,1.14.14.21,P71503
20660,1.14.14.87,A0A5A7MA57
20672,1.14.14.45,Q2L887
20695,1.14.14.114,A0A7D6TML7
20701,1.14.14.18,P31012
20702,1.14.14.11,A0A0D7LN75
20703,1.14.14.5,A0A0M4RVG1
20730,1.14.14.1,A0A8E5XVD0
20746,1.14.14.11,A0A558GB94
20747,1.14.14.82,A0A0K4G1T2
20753,1.14.14.B11,Q1LZA1
20769,1.14.15.18,A0A6A5Q7R6
20790,1.14.14.11,A9QW25
20791,1.14.14.83,A0A8F7XSM0
20857,1.14.14.20,A0A3Q1MHC4
20858,1.14.14.23,A0A8D0UZP2
20877,1.14.14.9,A0A0K9RZ03
20958,1.14.14.B9,A0A4E0RA77
21027,1.14.14.137,A0A6L9DDK5
21045,1.14.14.1,A0A827HID1
21046,1.14.15.16,A0A8H4FBM2
21073,1.14.15.16,A0A1D6GVM3
21078,1.14.14.25,P10518
21087,1.14.14.141,A0A076FNJ9
21168,1.14.14.29,P25080
21187,1.14.14.91,A0A1K0J8S4
21196,1.14.14.21,A0A6B8JIH6
21197,1.14.14.126,A0A8F8LI44
21198,1.14.14.65,A0A8B6J216
21201,1.14.14.91,T5I9M6
21214,1.14.14.88,A0A420QCC6
21219,1.14.15.13,A0A6N3X2S9
21241,1.14.14.41,Q49KF9
21249,1.14.14.91,Q6XMT2
21250,1.14.14.80,P21219
21251,1.14.14.21,N1M6W4
21252,1.14.14.154,A0A7Y7ZBE7
21254,1.14.14.B9,A0A418V241
21309,1.14.14.149,Q5NUF3
21314,1.14.14.1,P51659
21320,1.14.14.29,A9RA75
21332,1.14.15.7,A0A832T4H4
21333,1.14.14.24,A0A3X9CUL8
21353,1.14.15.16,Q8W2N5
21358,1.14.14.81,A0A3P1Z8V2
21390,1.14.14.B13,P24557
21391,1.14.14.22,Q64429
21398,1.14.14.1,A0A1D8D5T2
21512,1.14.15.4,Q8TBG4
21544,1.14.14.94,A0A6A5PZ36
21559,1.14.14.126,Q40577
21587,1.14.14.21,Q38710
21597,1.14.14.21,D2X8G1
21621,1.14.14.81,Q96376
21646,1.14.14.56,Q9LLR9
21663,1.14.14.1,A0A1W5VLZ8
21703,1.14.14.92,W8NXF3
21714,1.14.14.11,B4XAK6
21730,1.14.14.1,B5GS26
21776,1.14.14.5,F1CKI9
21786,1.14.14.11,O81192
21847,1.14.14.80,A0A178U9Y5
21882,1.14.14.11,Q9LCC6
21894,1.14.15.16,Q05514
21917,1.14.14.124,Q9QZX7
21953,1.14.14.11,A0A069QIW9
21970,1.14.15.16,P45729
21971,1.14.14.137,Q9SS45
21979,1.14.14.44,P31426
21984,1.14.14.86,Q2VMT1
21989,1.14.14.91,C5XXT8
22012,1.14.15.16,A1E5T2
22013,1.14.14.32,U3N6Q1
22052,1.14.14.11,A0A193PCH1
22071,1.14.14.115,O75223
22072,1.14.15.3,D3ZPV8
22076,1.14.14.82,A0A836A569
22082,1.14.15.5,P68175
22100,1.14.14.24,A0A8G7PUS1
22127,1.14.14.29,P18757
22130,1.14.14.127,Q8VCN5
22138,1.14.14.32,F4K5T2
22149,1.14.14.B9,Q94EJ9
22164,1.14.14.25,A0A8H4BW72
22173,1.14.15.16,A0A0A0GWJ6
22178,1.14.14.21,A0A2V2XMC0
22189,1.14.14.25,Q43153
22263,1.14.14.23,A0A485JD42
22273,1.14.14.1,Q9JLI6
22276,1.14.14.1,Q93WX6
22307,1.14.14.80,A0A482G695
22330,1.14.14.9,A0A0U5KG73
22336,1.14.14.98,Q5EDH7
22425,1.14.14.107,Q9RHR0
22472,1.14.14.24,A0A5M8V813
22485,1.14.14.154,A0A165W4G2
22504,1.14.14.80,Q9EUC5
22524,1.14.14.21,I6LNY0
22525,1.14.14.55,Q7M181
22530,1.14.15.7,A0A8D6MHT2
22552,1.14.14.174,A0A0U4MRI4
22553,1.14.14.11,A0A5N8HG21
22564,1.14.14.9,A0A7U4UC35
22567,1.14.14.50,A0A655JC20
22592,1.14.14.94,A0A3L9I2A6
22628,1.14.14.32,A0A5E8K6H2
22770,1.14.14.29,Q8S4R4
22782,1.14.14.154,A0A0C5DM98
22788,1.14.14.24,P48493
22797,1.14.14.9,Q5E956
22805,1.14.15.9,P62003
22814,1.14.14.57,L0N3Y0
22831,1.14.14.82,A0A0N7IAD2
22846,1.14.14.91,P30435
22893,1.14.14.137,A0A3D2X849
22894,1.14.14.139,A0A6I3USP4
22895,1.14.14.82,A0A450CNU5
22904,1.14.14.126,Q8RU73
22935,1.14.14.B11,A0A2S5D6Q2
22987,1.14.14.87,Q9BV20
23031,1.14.14.81,P14174
23040,1.14.14.10,Q9Z431
23080,1.14.14.29,Q15125
23101,1.14.14.31,P07237
23109,1.14.15.7,B3KPZ2
23118,1.14.14.115,A0A4X1UJZ0
23119,1.14.14.94,A0A3Q1MTF6
23136,1.14.14.20,A0A444WNM3
23285,1.14.14.81,A0A8G5QUE0
23312,1.14.14.154,A0A0M0KP07
23363,1.14.14.72,P95869
23402,1.14.15.18,Q9LRH8
23408,1.14.14.82,B1P7H3
23543,1.14.14.80,O65837
23553,1.14.14.20,Q43415
23573,1.14.14.30,A0A2K3DAW0
23590,1.14.14.57,A0A6A5PW80
23601,1.14.15.3,A0A0B0E869
23605,1.14.14.1,A0A8B4PR90
23625,1.14.14.9,A0A2N8QRV0
23656,1.14.14.108,A0A3L7HVP7
23657,1.14.14.154,A0A857HGX6
23663,1.14.14.137,A0A8H8UMV7
23664,1.14.14.114,A0A377K175
23665,1.14.14.141,Q5XIM7
23670,1.14.14.16,A0A087LGR4
23675,1.14.14.32,A0A4Y6CCW7
23678,1.14.15.8,A0A7J9NRI7
23702,1.14.14.60,A0A653FDF4
23712,1.14.14.126,A0A8I5ZKR4
23714,1.14.14.114,A0A3B6JMX4
23723,1.14.15.16,Q4QCD2
23731,1.14.14.58,A0A6A5Q212
23734,1.14.15.18,A0A1J1EFN9
23753,1.14.14.176,A0A832T6G4
23760,1.14.14.81,A0A377BBT4
23770,1.14.14.164,A0A5K1VQE9
23777,1.14.14.44,A0A411T262
23795,1.14.15.16,A0A376W182
23801,1.14.15.16,A0A6A5Q145
23802,1.14.14.23,A0A7J4MWD7
23823,1.14.14.174,B2RYA5
23833,1.14.14.21,A0A3A5HXB1
23837,1.14.14.29,Q8NAJ6
23838,1.14.14.83,A0A8H4C137
23866,1.14.14.16,A0A6C1DSC7
23883,1.14.14.60,A0A376S8R2
23884,1.14.14.1,A0A8H4BV02
23886,1.14.14.137,A0A510HTV4
23903,1.14.14.17,A0A832SY85
23916,1.14.14.114,A0A6D0V0C7
23935,1.14.14.16,A0A1S3UVY0
23944,1.14.14.162,A0A641AB01
23947,1.14.14.16,A0A842YLY9
23950,1.14.14.126,A0A1J1EKC0
23951,1.14.14.137,A0A8G7BKC9
23953,1.14.14.90,A0A438QRX1
23957,1.14.14.24,B0S4P3
23965,1.14.14.16,Q2I0L7
23977,1.14.14.154,A0A0A3XU73
23978,1.14.14.75,Q27549
23989,1.14.15.16,A0A059UXS1
23993,1.14.14.31,Q9BEA2
23994,1.14.14.1,Q91VA0
23995,1.14.14.126,O33855
23996,1.14.14.149,O74725
23999,1.14.14.1,A0A816NSQ5
24000,1.14.14.1,A0A8I5ZM08
24001,1.14.14.17,A0A7G2EIS3
24002,1.14.14.36,E2QCY2
24003,1.14.14.91,A0A8C8L3F5
24004,1.14.14.9,I1K699
24006,1.14.14.106,Q61193
24008,1.14.14.45,A0A1W6VUH7
24009,1.14.14.107,A0A1Y3DS98
24011,1.14.14.22,Q98TV4
24018,1.14.14.9,B8BRF3
24025,1.14.14.88,P13086
24027,1.14.14.17,Q58DR8
24038,1.14.14.18,A0A087LIK6
24043,1.14.14.1,A0A3Q9P8G5
24045,1.14.14.132,A0A0E3GUE2
24055,1.14.14.30,A0A0D9ATQ2
24057,1.14.14.1,A0A1H2XTJ0
24068,1.14.14.58,Q8S5C2
24069,1.14.14.120,Q84P24
24070,1.14.14.126,P14913
24074,1.14.14.29,A0A1S3YYE8
24080,1.14.14.82,O81140
24081,1.14.14.11,Q944F1
24121,1.14.14.18,A0A7X0PY96
24127,1.14.15.3,Q8W471
24133,1.14.14.90,P18163
24134,1.14.15.18,Q93TK0
24135,1.14.14.90,Q8GQN9
24136,1.14.14.137,Q25C16
24144,1.14.14.154,A7KUK6
24145,1.14.14.16,A0A7G6UVS9
24151,1.14.14.114,A0A4R1XHJ1
24153,1.14.14.11,A0A427WMR7
24156,1.14.14.115,Q93FC0
24166,1.14.14.57,F8J3D9
24167,1.14.14.106,A0A1Q6B4C0
24176,1.14.14.48,A0A3S7WZN7
24183,1.14.14.91,Q9NSP3
24187,1.14.14.9,A0A836D782
24188,1.14.14.73,A0A1L3FE37
24191,1.14.14.20,A0A2X1B0Q3
24192,1.14.14.81,A0A8F6H3U8
24197,1.14.14.17,A0A8B5NES4
24211,1.14.14.139,A0A804NVU9
24219,1.14.14.20,P04078
24222,1.14.14.B9,Q42874
24225,1.14.14.16,Q05650
24239,1.14.15.13,P22878
24252,1.14.14.137,Q9RHZ1
24256,1.14.15.3,B0LSR3
24261,1.14.15.16,A0A2P0NZ95
24271,1.14.14.117,A0A6M1XUK2
24273,1.14.14.17,A0A8B5ND60
24284,1.14.14.158,Q5DM89
24288,1.14.14.126,A0A377BGJ0
24292,1.14.15.7,A0A1H4U9W7
24296,1.14.14.114,A0A5F1T1D5
24299,1.14.14.81,A0A8G8PIL9
24304,1.14.14.152,A0A830YT04
24308,1.14.15.16,A0A066Q037
24314,1.14.14.91,A0A3B5YSU3
24322,1.14.14.30,Q26820
24323,1.14.14.20,A0A2J9L3J4
24324,1.14.14.147,A0A6M8R640
24337,1.14.14.43,A0A8D6XRY6
24343,1.14.14.16,A0A0R0ESH7
24344,1.14.15.8,A0A3B6NNJ1
24345,1.14.15.16,P46413
24346,1.14.14.17,Q9FVA2
24367,1.14.14.B9,A0A376L0J0
24368,1.14.14.44,Q9F0M3
24382,1.14.14.87,A0A6C0Z9D3
24394,1.14.14.32,A0A0Q3FTS7
24413,1.14.14.29,D3KCC4
24429,1.14.14.149,A0A1Q9IAC8
24432,1.14.14.1,A0A8G4MKP5
24433,1.14.15.16,C0STU2
24434,1.14.14.82,Q5JU21
24435,1.14.14.162,A2AK70
24436,1.14.14.102,A0A3S4LCR9
24438,1.14.14.91,A0A8D0SGR0
24445,1.14.14.108,P18204
24451,1.14.15.16,P38160
24452,1.14.14.91,P38584
24454,1.14.14.11,P38585
24459,1.14.14.82,A7YEP1
24461,1.14.14.49,A0A832WKT3
24466,1.14.14.86,Q47316
24473,1.14.15.16,Q842E2
24496,1.14.14.B9,A0A8H2IH67
24501,1.14.14.87,P22818
24502,1.14.15.4,A0A3S4I161
24515,1.14.15.16,P70303
24517,1.14.14.51,A0A376UG96
24518,1.14.14.165,Q9NRF8
24538,1.14.14.154,A0A4P8HF21
24547,1.14.14.16,A0A6A5Q887
24548,1.14.14.1,G1TGN8
24551,1.14.15.16,A0A8B3LZW2
24552,1.14.14.139,P28650
24569,1.14.14.107,F8VAL0
24623,1.14.15.13,A0A0J2B5S0
24626,1.14.14.154,A0A7C5QF81
24651,1.14.14.91,A0A376KQ28
24655,1.14.14.95,Q9U775
24661,1.14.14.32,G1NBQ4
24665,1.14.14.133,A0A789RBI9
24667,1.14.14.95,P49088
24673,1.14.15.3,Q14SM9
24676,1.14.15.18,O24483
24678,1.14.14.11,A0A6A5PCW4
24681,1.14.14.19,A4I213
24691,1.14.14.81,Q9LFU1
24693,1.14.14.86,A0A2X1N0K1
24749,1.14.14.150,P05165
24752,1.14.14.80,Q9X4K7
24771,1.14.14.9,A0A3Q7ESD1
24772,1.14.14.1,Q42777
24834,1.14.14.82,O00442
24858,1.14.14.94,C5IX79
24862,1.14.14.93,A0A0F3TA74
24869,1.14.14.154,A0A343CVZ4
24873,1.14.14.11,Q33575
24875,1.14.14.31,A0A1R4GGL2
24877,1.14.14.20,Q8SYJ2
24886,1.14.14.32,A0A674PKU7
24913,1.14.14.80,Q9M2A0
24919,1.14.14.79,Q7M290
24944,1.14.14.24,A8I164
24946,1.14.15.4,A0A7R7YIJ0
24976,1.14.14.37,A0A5P2UAN1
24989,1.14.14.137,A0A268P0S7
25032,1.14.14.106,A0A8B3DP14
25034,1.14.14.51,A0A6L2T3N1
25036,1.14.15.30,A0A483GIK5
25037,1.14.14.91,Q8D172
25040,1.14.14.86,A0A8G0TWF2
25050,1.14.14.81,A0A286ZS78
25056,1.14.14.82,Q8WZP2
25070,1.14.14.82,A0A4R6I2N2
25078,1.14.14.127,A5JSU1
25083,1.14.14.115,A0A8B6J266
25089,1.14.14.86,Q7ZZK6
25091,1.14.14.137,A0A1W6FBD6
25093,1.14.14.21,A0A377DFG2
25095,1.14.14.91,Q6P4Q7
25098,1.14.14.34,A0A232RMN9
25099,1.14.15.16,A0A379GPH9
25157,1.14.14.82,Q63424
25158,1.14.14.20,A0A2X7PYA2
25160,1.14.14.154,Q93Z20
25162,1.14.14.25,Q9LCV8
25174,1.14.14.63,P40290
25194,1.14.14.92,I7CY06
25196,1.14.14.83,A0A2X0SR28
25197,1.14.15.4,Q62796
25200,1.14.14.18,Q38JL0
25202,1.14.14.58,P32010
25203,1.14.14.104,A0A4J0ISD5
25205,1.14.14.82,A0A3R7CST5
25214,1.14.14.58,A0A6N3HYE8
25218,1.14.14.16,A0A089XNJ7
25221,1.14.14.161,A0A376RB94
25222,1.14.14.12,J7QQ12
