enzyme,ecnumber,uniprot_id,source
18883,1.14.14.31,A0A5P1FRN3,brenda
18887,1.14.14.43,A0A0K9R8C6,brenda
18970,1.14.14.18,P32962,brenda
18971,1.14.15.16,A4LA85,brenda
18973,1.14.14.16,A0A0U1TDG4,brenda
18979,1.14.14.33,Q0PIV8,brenda
18981,1.14.14.17,A0A2R3IRE9,brenda
18984,1.14.15.9,P10045,brenda
18989,1.14.14.24,Q42965,brenda
18991,1.14.14.126,Q5EG61,brenda
19007,1.14.14.17,A0A377E116,brenda
19054,1.14.15.7,B8R7T5,brenda
19121,1.14.14.16,A0A098B5G4,brenda
19137,1.14.14.1,O93295,brenda
19138,1.14.14.160,Q3TCT4,brenda
19141,1.14.14.108,O18956,brenda
19150,1.14.14.11,O96559,brenda
19159,1.14.14.82,Q9ER31,brenda
19165,1.14.14.82,P14621,brenda
19170,1.14.14.158,P00821,brenda
19174,1.14.14.82,A0A0E3KAT2,brenda
19175,1.14.14.82,A0A832WK99,brenda
19183,1.14.14.83,A0A852PXK8,brenda
19184,1.14.14.19,A0A084EZJ3,brenda
19185,1.14.14.16,O14638,brenda
19189,1.14.14.168,Q924C3,brenda
19191,1.14.14.78,Q42974,brenda
19194,1.14.14.B9,A0A3P6CCG5,brenda
19214,1.14.14.147,Q9BW91,brenda
19240,1.14.14.126,Q9Y6X5,brenda
19248,1.14.15.30,A0A826YU81,brenda
19249,1.14.14.5,A0A6V8RLP8,brenda
19303,1.14.14.26,A0A2X3JQW2,brenda
19319,1.14.14.86,Q566C7,brenda
19336,1.14.14.45,A0A5T2D5B5,brenda
19341,1.14.14.80,Q75UV1,brenda
19373,1.14.14.139,G3X757,brenda
19381,1.14.14.132,P0CW58,brenda
19405,1.14.14.81,B2R988,brenda
19426,1.14.14.73,A0A024RAG3,brenda
19452,1.14.14.83,A0A7J9PAC4,brenda
19466,1.14.14.165,Q2HJ86,brenda
19485,1.14.15.3,A0A386YCX3,brenda
19502,1.14.15.18,Q715L4,brenda
19504,1.14.14.1,Q6P587,brenda
19520,1.14.14.1,Q0QFQ3,brenda
19529,1.14.14.139,V5LN99,brenda
19530,1.14.14.137,A8CFB7,brenda
19532,1.14.14.176,Q6DND9,brenda
19537,1.14.14.72,G4I0S2,brenda
19551,1.14.14.137,Q9NRX4,brenda
19575,1.14.14.154,Q684J7,brenda
19613,1.14.15.4,A0A7H4ULC9,brenda
19629,1.14.14.11,A0A6N3ZZK5,brenda
19637,1.14.14.137,B3IUN8,brenda
19640,1.14.14.80,Q17UB2,brenda
19671,1.14.14.29,P48321,brenda
19731,1.14.14.107,P27120,brenda
19750,1.14.14.20,A0A496FAN0,brenda
19803,1.14.15.4,O66000,brenda
19806,1.14.14.121,Q5DLT9,brenda
19814,1.14.14.51,Q05733,brenda
19857,1.14.14.25,Q1KSC6,brenda
19887,1.14.14.B13,A0A1S2YIZ5,brenda
19896,1.14.15.4,P30694,brenda
19911,1.14.14.22,Q1XAT9,brenda
19930,1.14.15.7,P07379,brenda
19932,1.14.14.74,Q6F5A5,brenda
19935,1.14.14.9,A0A088BCM7,brenda
20002,1.14.14.107,P0C510,brenda
20003,1.14.14.9,P00877,brenda
20009,1.14.14.137,K9MA15,brenda
20020,1.14.14.86,P00874,brenda
20027,1.14.14.37,P14958,brenda
20035,1.14.14.32,P05698,brenda
20037,1.14.14.158,O03042,brenda
20041,1.14.14.90,E9N7A7,brenda
20046,1.14.14.11,P19161,brenda
20061,1.14.14.21,H9AJ42,brenda
20079,1.14.14.55,Q760R5,brenda
20082,1.14.14.23,A0A7Z0DVR7,brenda
20107,1.14.14.9,X5ICR6,brenda
20108,1.14.15.4,P28451,brenda
20120,1.14.14.91,A0A1C3HPT0,brenda
20124,1.14.14.16,A0A2P0ZF16,brenda
20153,1.14.15.3,A0A1X9ZPR0,brenda
20162,1.14.14.98,A0A6M4AEZ2,brenda
20251,1.14.14.17,P79888,brenda
20296,1.14.15.7,Q84F16,brenda
20317,1.14.15.9,A8E640,brenda
20323,1.14.14.5,Q6AYG5,brenda
20381,1.14.15.6,A0A162GTI5,brenda
20403,1.14.14.16,Q9SSM2,brenda
20404,1.14.14.32,O24243,brenda
20409,1.14.14.9,B9X0I2,brenda
20411,1.14.15.13,A0A0H5BR52,brenda
20417,1.14.14.87,A0A1M2EGA1,brenda
20451,1.14.14.58,M2XWW2,brenda
20504,1.14.14.24,A0A3L9JAM4,brenda
20507,1.14.14.80,A0A8H1DRQ0,brenda
20522,1.14.14.78,Q59IT3,brenda
20527,1.14.14.154,P51853,brenda
20539,1.14.14.80,Q9LBW4,brenda
20549,1.14.14.175,Q51947,brenda
20551,1.14.14.29,P52704,brenda
20552,1.14.14.45,P52705,brenda
20558,1.14.14.149,A0A2X1N9V2,brenda
20579,1.14.14.82,Q43097,brenda
20605,1.14.14.83,A0A376VDS0,brenda
20624,1.14.14.154,Q8N0X4,brenda
20640,1.14.14.21,P71503,brenda
20660,1.14.14.87,A0A5A7MA57,brenda
20695,1.14.14.114,A0A7D6TML7,brenda
20701,1.14.14.41,P31012,brenda
20702,1.14.14.11,A0A0D7LN75,brenda
20703,1.14.14.32,A0A0M4RVG1,brenda
20730,1.14.14.1,A0A8E5XVD0,brenda
20746,1.14.14.11,A0A558GB94,brenda
20753,1.14.14.B11,Q1LZA1,brenda
20769,1.14.15.18,A0A6A5Q7R6,brenda
20790,1.14.14.11,A9QW25,brenda
20791,1.14.14.83,A0A8F7XSM0,brenda
20857,1.14.14.20,A0A3Q1MHC4,brenda
20858,1.14.14.23,A0A8D0UZP2,brenda
20877,1.14.14.9,A0A0K9RZ03,brenda
20958,1.14.14.B9,A0A4E0RA77,brenda
21045,1.14.14.1,A0A827HID1,brenda
21046,1.14.15.16,A0A8H4FBM2,brenda
21073,1.14.15.16,A0A1D6GVM3,brenda
21168,1.14.14.29,P25080,brenda
21196,1.14.14.21,A0A6B8JIH6,brenda
21197,1.14.14.126,A0A8F8LI44,brenda
21201,1.14.14.91,T5I9M6,brenda
21214,1.14.14.88,A0A420QCC6,brenda
21219,1.14.15.13,A0A6N3X2S9,brenda
21249,1.14.14.91,Q6XMT2,brenda
21250,1.14.14.B9,P21219,brenda
21252,1.14.14.154,A0A7Y7ZBE7,brenda
21254,1.14.14.83,A0A418V241,brenda
21309,1.14.14.149,Q5NUF3,brenda
21314,1.14.14.1,P51659,brenda
21320,1.14.14.29,A9RA75,brenda
21332,1.14.15.7,A0A832T4H4,brenda
21333,1.14.14.24,A0A3X9CUL8,brenda
21353,1.14.15.16,Q8W2N5,brenda
21358,1.14.14.81,A0A3P1Z8V2,brenda
21391,1.14.14.22,Q64429,brenda
21398,1.14.14.1,A0A1D8D5T2,brenda
21512,1.14.15.4,Q8TBG4,brenda
21544,1.14.14.94,A0A6A5PZ36,brenda
21559,1.14.14.126,Q40577,brenda
21587,1.14.14.21,Q38710,brenda
21621,1.14.14.81,Q96376,brenda
21663,1.14.14.1,A0A1W5VLZ8,brenda
21703,1.14.14.92,W8NXF3,brenda
21714,1.14.14.11,B4XAK6,brenda
21730,1.14.14.1,B5GS26,brenda
21776,1.14.14.5,F1CKI9,brenda
21786,1.14.14.11,O81192,brenda
21847,1.14.14.80,A0A178U9Y5,brenda
21882,1.14.14.11,Q9LCC6,brenda
21894,1.14.15.16,Q05514,brenda
21917,1.14.14.124,Q9QZX7,brenda
21953,1.14.14.11,A0A069QIW9,brenda
21984,1.14.14.86,Q2VMT1,brenda
21989,1.14.14.91,C5XXT8,brenda
22012,1.14.15.16,A1E5T2,brenda
22013,1.14.14.32,U3N6Q1,brenda
22071,1.14.14.115,O75223,brenda
22072,1.14.15.3,D3ZPV8,brenda
22082,1.14.15.5,P68175,brenda
22100,1.14.14.24,A0A8G7PUS1,brenda
22127,1.14.14.29,P18757,brenda
22138,1.14.14.32,F4K5T2,brenda
22149,1.14.14.B9,Q94EJ9,brenda
22164,1.14.14.25,A0A8H4BW72,brenda
22178,1.14.14.21,A0A2V2XMC0,brenda
22189,1.14.14.25,Q43153,brenda
22263,1.14.14.23,A0A485JD42,brenda
22273,1.14.14.1,Q9JLI6,brenda
22276,1.14.14.1,Q93WX6,brenda
22307,1.14.14.80,A0A482G695,brenda
22330,1.14.14.1,A0A0U5KG73,brenda
22425,1.14.14.107,Q9RHR0,brenda
22472,1.14.14.24,A0A5M8V813,brenda
22485,1.14.14.154,A0A165W4G2,brenda
22504,1.14.14.80,Q9EUC5,brenda
22525,1.14.14.55,Q7M181,brenda
22530,1.14.15.7,A0A8D6MHT2,brenda
22552,1.14.14.174,A0A0U4MRI4,brenda
22553,1.14.14.11,A0A5N8HG21,brenda
22592,1.14.14.94,A0A3L9I2A6,brenda
22628,1.14.14.32,A0A5E8K6H2,brenda
22770,1.14.14.29,Q8S4R4,brenda
22782,1.14.14.154,A0A0C5DM98,brenda
22788,1.14.14.24,P48493,brenda
22797,1.14.14.9,Q5E956,brenda
22805,1.14.15.9,P62003,brenda
22814,1.14.14.57,L0N3Y0,brenda
22831,1.14.14.82,A0A0N7IAD2,brenda
22894,1.14.14.139,A0A6I3USP4,brenda
22895,1.14.14.82,A0A450CNU5,brenda
22904,1.14.14.126,Q8RU73,brenda
22935,1.14.14.B11,A0A2S5D6Q2,brenda
22987,1.14.14.87,Q9BV20,brenda
23031,1.14.14.81,P14174,brenda
23040,1.14.15.16,Q9Z431,brenda
23080,1.14.14.29,Q15125,brenda
23101,1.14.14.31,P07237,brenda
23109,1.14.15.7,B3KPZ2,brenda
23118,1.14.14.115,A0A4X1UJZ0,brenda
23119,1.14.14.94,A0A3Q1MTF6,brenda
23136,1.14.14.20,A0A444WNM3,brenda
23363,1.14.14.72,P95869,brenda
23402,1.14.15.18,Q9LRH8,brenda
23408,1.14.14.82,B1P7H3,brenda
23553,1.14.14.20,Q43415,brenda
23573,1.14.14.30,A0A2K3DAW0,brenda
23590,1.14.14.57,A0A6A5PW80,brenda
23601,1.14.15.3,A0A0B0E869,brenda
23605,1.14.14.1,A0A8B4PR90,brenda
23625,1.14.14.9,A0A2N8QRV0,brenda
23656,1.14.14.108,A0A3L7HVP7,brenda
23657,1.14.14.154,A0A857HGX6,brenda
23663,1.14.14.137,A0A8H8UMV7,brenda
23664,1.14.14.114,A0A377K175,brenda
23665,1.14.14.141,Q5XIM7,brenda
23670,1.14.14.16,A0A087LGR4,brenda
23675,1.14.14.32,A0A4Y6CCW7,brenda
23678,1.14.15.8,A0A7J9NRI7,brenda
23702,1.14.14.60,A0A653FDF4,brenda
23714,1.14.14.114,A0A3B6JMX4,brenda
23723,1.14.15.16,Q4QCD2,brenda
23731,1.14.14.58,A0A6A5Q212,brenda
23734,1.14.15.18,A0A1J1EFN9,brenda
23760,1.14.14.81,A0A377BBT4,brenda
23770,1.14.14.164,A0A5K1VQE9,brenda
23777,1.14.14.44,A0A411T262,brenda
23795,1.14.15.16,A0A376W182,brenda
23801,1.14.15.16,A0A6A5Q145,brenda
23802,1.14.14.23,A0A7J4MWD7,brenda
23823,1.14.14.174,B2RYA5,brenda
23833,1.14.14.21,A0A3A5HXB1,brenda
23837,1.14.14.29,Q8NAJ6,brenda
23838,1.14.14.83,A0A8H4C137,brenda
23883,1.14.14.60,A0A376S8R2,brenda
23884,1.14.14.1,A0A8H4BV02,brenda
23916,1.14.14.151,A0A6D0V0C7,brenda
23944,1.14.14.162,A0A641AB01,brenda
23947,1.14.14.16,A0A842YLY9,brenda
23950,1.14.14.126,A0A1J1EKC0,brenda
23951,1.14.14.137,A0A8G7BKC9,brenda
23953,1.14.14.90,A0A438QRX1,brenda
23957,1.14.14.24,B0S4P3,brenda
23977,1.14.14.154,A0A0A3XU73,brenda
23978,1.14.14.75,Q27549,brenda
23989,1.14.15.16,A0A059UXS1,brenda
23993,1.14.14.73,Q9BEA2,brenda
23995,1.14.14.126,O33855,brenda
23996,1.14.14.149,O74725,brenda
23999,1.14.14.1,A0A816NSQ5,brenda
24000,1.14.14.1,A0A8I5ZM08,brenda
24001,1.14.14.91,A0A7G2EIS3,brenda
24002,1.14.14.36,E2QCY2,brenda
24003,1.14.14.91,A0A8C8L3F5,brenda
24006,1.14.14.106,Q61193,brenda
24008,1.14.14.106,A0A1W6VUH7,brenda
24009,1.14.14.107,A0A1Y3DS98,brenda
24025,1.14.14.88,P13086,brenda
24027,1.14.14.17,Q58DR8,brenda
24038,1.14.14.18,A0A087LIK6,brenda
24057,1.14.14.1,A0A1H2XTJ0,brenda
24068,1.14.14.58,Q8S5C2,brenda
24069,1.14.14.120,Q84P24,brenda
24070,1.14.14.126,P14913,brenda
24074,1.14.14.29,A0A1S3YYE8,brenda
24080,1.14.14.82,O81140,brenda
24081,1.14.14.1,Q944F1,brenda
24121,1.14.14.18,A0A7X0PY96,brenda
24127,1.14.14.11,Q8W471,brenda
24133,1.14.14.90,P18163,brenda
24134,1.14.14.91,Q93TK0,brenda
24135,1.14.14.90,Q8GQN9,brenda
24136,1.14.14.137,Q25C16,brenda
24144,1.14.14.154,A7KUK6,brenda
24153,1.14.14.11,A0A427WMR7,brenda
24156,1.14.14.115,Q93FC0,brenda
24166,1.14.14.57,F8J3D9,brenda
24167,1.14.14.106,A0A1Q6B4C0,brenda
24176,1.14.14.48,A0A3S7WZN7,brenda
24183,1.14.14.91,Q9NSP3,brenda
24187,1.14.14.9,A0A836D782,brenda
24191,1.14.14.20,A0A2X1B0Q3,brenda
24192,1.14.14.81,A0A8F6H3U8,brenda
24197,1.14.14.17,A0A8B5NES4,brenda
24211,1.14.14.139,A0A804NVU9,brenda
24222,1.14.14.B9,Q42874,brenda
24225,1.14.14.16,Q05650,brenda
24256,1.14.15.3,B0LSR3,brenda
24261,1.14.15.16,A0A2P0NZ95,brenda
24271,1.14.14.117,A0A6M1XUK2,brenda
24273,1.14.14.17,A0A8B5ND60,brenda
24284,1.14.14.11,Q5DM89,brenda
24292,1.14.15.7,A0A1H4U9W7,brenda
24296,1.14.14.114,A0A5F1T1D5,brenda
24299,1.14.14.81,A0A8G8PIL9,brenda
24304,1.14.14.152,A0A830YT04,brenda
24308,1.14.15.16,A0A066Q037,brenda
24314,1.14.14.91,A0A3B5YSU3,brenda
24322,1.14.14.30,Q26820,brenda
24323,1.14.14.20,A0A2J9L3J4,brenda
24324,1.14.14.147,A0A6M8R640,brenda
24337,1.14.14.43,A0A8D6XRY6,brenda
24343,1.14.14.16,A0A0R0ESH7,brenda
24344,1.14.15.8,A0A3B6NNJ1,brenda
24345,1.14.15.16,P46413,brenda
24346,1.14.14.16,Q9FVA2,brenda
24367,1.14.14.B9,A0A376L0J0,brenda
24382,1.14.14.87,A0A6C0Z9D3,brenda
24394,1.14.14.18,A0A0Q3FTS7,brenda
24413,1.14.14.29,D3KCC4,brenda
24429,1.14.14.149,A0A1Q9IAC8,brenda
24433,1.14.15.16,C0STU2,brenda
24434,1.14.14.82,Q5JU21,brenda
24435,1.14.14.162,A2AK70,brenda
24436,1.14.14.102,A0A3S4LCR9,brenda
24438,1.14.14.91,A0A8D0SGR0,brenda
24445,1.14.14.108,P18204,brenda
24451,1.14.15.16,P38160,brenda
24454,1.14.14.11,P38585,brenda
24459,1.14.14.82,A7YEP1,brenda
24461,1.14.14.49,A0A832WKT3,brenda
24466,1.14.14.86,Q47316,brenda
24473,1.14.14.11,Q842E2,brenda
24496,1.14.14.B9,A0A8H2IH67,brenda
24501,1.14.14.87,P22818,brenda
24515,1.14.15.16,P70303,brenda
24517,1.14.14.51,A0A376UG96,brenda
24518,1.14.14.165,Q9NRF8,brenda
24538,1.14.14.154,A0A4P8HF21,brenda
24547,1.14.14.5,A0A6A5Q887,brenda
24548,1.14.14.1,G1TGN8,brenda
24552,1.14.14.102,P28650,brenda
24569,1.14.14.107,F8VAL0,brenda
24623,1.14.15.13,A0A0J2B5S0,brenda
24626,1.14.14.154,A0A7C5QF81,brenda
24651,1.14.14.91,A0A376KQ28,brenda
24655,1.14.14.95,Q9U775,brenda
24661,1.14.14.32,G1NBQ4,brenda
24665,1.14.14.83,A0A789RBI9,brenda
24667,1.14.14.95,P49088,brenda
24676,1.14.15.18,O24483,brenda
24678,1.14.14.90,A0A6A5PCW4,brenda
24681,1.14.14.19,A4I213,brenda
24691,1.14.14.81,Q9LFU1,brenda
24693,1.14.14.86,A0A2X1N0K1,brenda
24749,1.14.14.150,P05165,brenda
24752,1.14.14.80,Q9X4K7,brenda
24772,1.14.14.1,Q42777,brenda
24834,1.14.14.82,O00442,brenda
24858,1.14.14.94,C5IX79,brenda
24873,1.14.14.11,Q33575,brenda
24875,1.14.14.31,A0A1R4GGL2,brenda
24877,1.14.14.20,Q8SYJ2,brenda
24886,1.14.14.32,A0A674PKU7,brenda
24913,1.14.14.80,Q9M2A0,brenda
24919,1.14.14.79,Q7M290,brenda
24946,1.14.15.4,A0A7R7YIJ0,brenda
25032,1.14.14.106,A0A8B3DP14,brenda
25034,1.14.14.51,A0A6L2T3N1,brenda
25036,1.14.14.58,A0A483GIK5,brenda
25037,1.14.14.91,Q8D172,brenda
25040,1.14.14.86,A0A8G0TWF2,brenda
25050,1.14.14.81,A0A286ZS78,brenda
25056,1.14.14.82,Q8WZP2,brenda
25070,1.14.14.82,A0A4R6I2N2,brenda
25078,1.14.14.127,A5JSU1,brenda
25083,1.14.14.115,A0A8B6J266,brenda
25089,1.14.14.86,Q7ZZK6,brenda
25093,1.14.14.21,A0A377DFG2,brenda
25098,1.14.14.34,A0A232RMN9,brenda
25099,1.14.15.16,A0A379GPH9,brenda
25157,1.14.14.82,Q63424,brenda
25158,1.14.14.20,A0A2X7PYA2,brenda
25174,1.14.14.63,P40290,brenda
25194,1.14.15.7,I7CY06,brenda
25196,1.14.14.149,A0A2X0SR28,brenda
25197,1.14.15.4,Q62796,brenda
25200,1.14.14.18,Q38JL0,brenda
25202,1.14.14.5,P32010,brenda
25203,1.14.14.104,A0A4J0ISD5,brenda
25205,1.14.14.82,A0A3R7CST5,brenda
25218,1.14.14.16,A0A089XNJ7,brenda
25221,1.14.14.161,A0A376RB94,brenda
25222,1.14.14.12,J7QQ12,brenda
