uniprot_id,reviewed,protein_name,gene_names,gene_id,organism,taxid,pmid,length,protein_existence,ec_number,subcellular_location
A0A7L0X5T1,unreviewed,Cytochrome P450 2U1 (EC 1.14.14.80) (Long-chain fatty acid omega-monooxygenase),Cyp2u1 TYRSAV_R01253,,Tyrannus savana (Fork-tailed flycatcher) (Muscivora tyrannus),137541,,379,Inferred from homology,1.14.14.80,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477}; Multi-pass mem
A0A7L0X8T3,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp27b1 TYRSAV_R04385,,Tyrannus savana (Fork-tailed flycatcher) (Muscivora tyrannus),137541,,81,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L0XPF2,unreviewed,Cytochrome P450 3A (EC 1.14.14.-),Cyp3a9 TYRSAV_R11068,,Tyrannus savana (Fork-tailed flycatcher) (Muscivora tyrannus),137541,,484,Inferred from homology,1.14.14.-,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406, ECO:0000256|Rul"
A0A7L0XUT5,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2h1 TYRSAV_R06015,,Tyrannus savana (Fork-tailed flycatcher) (Muscivora tyrannus),137541,,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L0Y2Y4,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2c8 PLONIG_R03098,,Ploceus nigricollis,441696,,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L0Z4Q7,unreviewed,Cytochrome P450 3A (EC 1.14.14.-),Cyp3a13 PLONIG_R00656,,Ploceus nigricollis,441696,,508,Inferred from homology,1.14.14.-,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406, ECO:0000256|Rul"
A0A7L0Z6R3,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2c8 OXYCRI_R00269,,Oxyruncus cristatus (sharpbill),114331,,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L0Z940,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_0 OXYCRI_R06236,,Oxyruncus cristatus (sharpbill),114331,,66,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L0ZH44,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_1 OXYCRI_R15276,,Oxyruncus cristatus (sharpbill),114331,,176,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1A9K0,unreviewed,Cytochrome P450 2U1 (EC 1.14.14.80) (Long-chain fatty acid omega-monooxygenase),Cyp2u1 OXYCRI_R00749,,Oxyruncus cristatus (sharpbill),114331,,484,Inferred from homology,1.14.14.80,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477}; Multi-pass mem
A0A7L1AGS2,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_0 GYMTIB_R13384,,Gymnorhina tibicen (Australian magpie) (Cracticus tibicen),9132,,66,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1AHE7,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2c8 GYMTIB_R08240,,Gymnorhina tibicen (Australian magpie) (Cracticus tibicen),9132,,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1ART5,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_1 GYMTIB_R16100,,Gymnorhina tibicen (Australian magpie) (Cracticus tibicen),9132,,176,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1B3K6,unreviewed,Cytochrome P450 2U1 (EC 1.14.14.80) (Long-chain fatty acid omega-monooxygenase),Cyp2u1 GYMTIB_R09504,,Gymnorhina tibicen (Australian magpie) (Cracticus tibicen),9132,,471,Inferred from homology,1.14.14.80,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477}; Multi-pass mem
A0A7L1B9G8,unreviewed,Cytochrome P450 3A (EC 1.14.14.-),Cyp3a21 GYMTIB_R09589,,Gymnorhina tibicen (Australian magpie) (Cracticus tibicen),9132,,493,Inferred from homology,1.14.14.-,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406, ECO:0000256|Rul"
A0A7L1C9N7,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2c20 ILLCLE_R06341,,Illadopsis cleaveri (blackcap illadopsis),201329,,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1D5U9,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2c8 SERLUN_R00514,,Serilophus lunatus (silver-breasted broadbill),239386,,495,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1D7Q9,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2c20 SERLUN_R13878,,Serilophus lunatus (silver-breasted broadbill),239386,,495,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1DAG4,unreviewed,Cytochrome P450 2U1 (EC 1.14.14.80) (Long-chain fatty acid omega-monooxygenase),Cyp2u1 SERLUN_R14054,,Serilophus lunatus (silver-breasted broadbill),239386,,471,Inferred from homology,1.14.14.80,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477}; Multi-pass mem
A0A7L1DCY7,unreviewed,Cytochrome P450 3A (EC 1.14.14.-),Cyp3a24 SERLUN_R05564,,Serilophus lunatus (silver-breasted broadbill),239386,,508,Inferred from homology,1.14.14.-,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406, ECO:0000256|Rul"
A0A7L1DIM1,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_1 SERLUN_R15716,,Serilophus lunatus (silver-breasted broadbill),239386,,176,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1DIQ1,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_0 SERLUN_R03277,,Serilophus lunatus (silver-breasted broadbill),239386,,66,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1ED46,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2g1_1 OENOEN_R10361,,Oenanthe oenanthe (Northern wheatear),279966,,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1EJ03,unreviewed,Cytochrome P450 2U1 (EC 1.14.14.80) (Long-chain fatty acid omega-monooxygenase),Cyp2u1 OENOEN_R09529,,Oenanthe oenanthe (Northern wheatear),279966,,480,Inferred from homology,1.14.14.80,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477}; Multi-pass mem
A0A7L1ER32,unreviewed,Cytochrome P450 3A (EC 1.14.14.-),Cyp3a24 OENOEN_R02646,,Oenanthe oenanthe (Northern wheatear),279966,,505,Inferred from homology,1.14.14.-,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406, ECO:0000256|Rul"
A0A7L1EYE6,unreviewed,Vitamin D 25-hydroxylase (EC 1.14.14.24) (Cytochrome P450 2R1),Cyp2r1 SYLBOR_R03857,,Sylvia borin (Garden warbler),73324,,475,Inferred from homology,1.14.14.24,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1FGX6,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2c23 SYLBOR_R09190,,Sylvia borin (Garden warbler),73324,,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1FS84,unreviewed,Cytochrome P450 2U1 (EC 1.14.14.80) (Long-chain fatty acid omega-monooxygenase),Cyp2u1 SYLBOR_R00407,,Sylvia borin (Garden warbler),73324,,469,Inferred from homology,1.14.14.80,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477}; Multi-pass mem
A0A7L1FV94,unreviewed,Cytochrome P450 3A (EC 1.14.14.-),Cyp3a9 SYLBOR_R08381,,Sylvia borin (Garden warbler),73324,,495,Inferred from homology,1.14.14.-,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406, ECO:0000256|Rul"
A0A7L1G5E0,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2c21 INDMAC_R00376,,Indicator maculatus (spotted honeyguide),545262,,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1G7W3,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_0 INDMAC_R04002,,Indicator maculatus (spotted honeyguide),545262,,68,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1G991,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_1 INDMAC_R15192,,Indicator maculatus (spotted honeyguide),545262,,176,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1H132,unreviewed,Cytochrome P450 2U1 (EC 1.14.14.80) (Long-chain fatty acid omega-monooxygenase),Cyp2u1 INDMAC_R01832,,Indicator maculatus (spotted honeyguide),545262,,515,Inferred from homology,1.14.14.80,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477}; Multi-pass mem
A0A7L1HAA1,unreviewed,Vitamin D 25-hydroxylase (EC 1.14.14.24) (Cytochrome P450 2R1),Cyp2r1 NYCSEM_R08589,,Nycticryphes semicollaris,227226,,475,Inferred from homology,1.14.14.24,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1HWN3,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_0 NYCSEM_R08276,,Nycticryphes semicollaris,227226,,68,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1HZK6,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_1 NYCSEM_R15593,,Nycticryphes semicollaris,227226,,176,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1I4L9,unreviewed,Cytochrome P450 2U1 (EC 1.14.14.80) (Long-chain fatty acid omega-monooxygenase),Cyp2u1 NYCSEM_R12236,,Nycticryphes semicollaris,227226,,516,Inferred from homology,1.14.14.80,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477}; Multi-pass mem
A0A7L1IVQ8,unreviewed,Cytochrome P450 2U1 (EC 1.14.14.80) (Long-chain fatty acid omega-monooxygenase),Cyp2u1 RHIAFR_R13633,,Smutsornis africanus (Double-banded courser) (Rhinoptilus africanus),240209,,492,Inferred from homology,1.14.14.80,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477}; Multi-pass mem
A0A7L1IYW3,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_0 RHIAFR_R07803,,Smutsornis africanus (Double-banded courser) (Rhinoptilus africanus),240209,,68,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1J1H9,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_1 RHIAFR_R15010,,Smutsornis africanus (Double-banded courser) (Rhinoptilus africanus),240209,,181,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1J276,unreviewed,Cytochrome P450 3A (EC 1.14.14.-),Cyp3a13 RHIAFR_R14102,,Smutsornis africanus (Double-banded courser) (Rhinoptilus africanus),240209,,509,Inferred from homology,1.14.14.-,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406, ECO:0000256|Rul"
A0A7L1J380,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2c20 RHIAFR_R10266,,Smutsornis africanus (Double-banded courser) (Rhinoptilus africanus),240209,,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1JYD0,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_1 RYNNIG_R15477,,Rynchops niger (Black skimmer),227184,,176,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1K010,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_0 RYNNIG_R09599,,Rynchops niger (Black skimmer),227184,,68,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1KCA6,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2c29 RYNNIG_R06172,,Rynchops niger (Black skimmer),227184,,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1KFY6,unreviewed,Cytochrome P450 3A (EC 1.14.14.-),Cyp3a13 RYNNIG_R12984,,Rynchops niger (Black skimmer),227184,,505,Inferred from homology,1.14.14.-,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406, ECO:0000256|Rul"
A0A7L1KLU6,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_0 HIMHIM_R04963,,Himantopus himantopus (Black-winged stilt) (Charadrius himantopus),225398,,68,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1KNV4,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_1 HIMHIM_R15329,,Himantopus himantopus (Black-winged stilt) (Charadrius himantopus),225398,,176,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1LGV5,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2c21 HIMHIM_R00074,,Himantopus himantopus (Black-winged stilt) (Charadrius himantopus),225398,,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1LJY2,unreviewed,Cytochrome P450 4V2 (EC 1.14.14.79) (EC 1.14.14.80) (Docosahexaenoic acid omega-hydroxylase CYP4V2) (Long-chain fatty acid omega-monooxygenase),Cyp4v2 HIMHIM_R04768,,Himantopus himantopus (Black-winged stilt) (Charadrius himantopus),225398,,529,Inferred from homology,1.14.14.79; 1.14.14.80,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004586}.
A0A7L1LZV0,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1 BOMGAR_R12992,,Bombycilla garrulus (Bohemian waxwing) (Lanius garrulus),125297,,67,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1M0A2,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2c8 BOMGAR_R09037,,Bombycilla garrulus (Bohemian waxwing) (Lanius garrulus),125297,,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1M7S1,unreviewed,Cytochrome P450 2U1 (EC 1.14.14.80) (Long-chain fatty acid omega-monooxygenase),Cyp2u1 BOMGAR_R12471,,Bombycilla garrulus (Bohemian waxwing) (Lanius garrulus),125297,,515,Inferred from homology,1.14.14.80,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477}; Multi-pass mem
A0A7L1MY53,unreviewed,Vitamin D 25-hydroxylase (EC 1.14.14.24) (Cytochrome P450 2R1),Cyp2r1 RHICYA_R05555,,Rhinopomastus cyanomelas (Common scimitarbill),113115,,475,Inferred from homology,1.14.14.24,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1N1D1,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2c21 RHICYA_R07719,,Rhinopomastus cyanomelas (Common scimitarbill),113115,,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1N5M5,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_1 RHICYA_R16137,,Rhinopomastus cyanomelas (Common scimitarbill),113115,,176,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1N797,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_0 RHICYA_R01628,,Rhinopomastus cyanomelas (Common scimitarbill),113115,,66,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1PZ75,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2c8 ORIORI_R04589,,Oriolus oriolus (Eurasian golden oriole) (Coracias oriolus),181099,,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1Q2T5,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1 ORIORI_R01263,,Oriolus oriolus (Eurasian golden oriole) (Coracias oriolus),181099,,66,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1Q8A0,unreviewed,Cytochrome P450 2U1 (EC 1.14.14.80) (Long-chain fatty acid omega-monooxygenase),Cyp2u1 ORIORI_R14220,,Oriolus oriolus (Eurasian golden oriole) (Coracias oriolus),181099,,515,Inferred from homology,1.14.14.80,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477}; Multi-pass mem
A0A7L1QYQ8,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2c8 CISJUN_R03088,,Cisticola juncidis,52622,,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1R2Q0,unreviewed,Cytochrome P450 3A (EC 1.14.14.-),Cyp3a9 CISJUN_R05042,,Cisticola juncidis,52622,,495,Inferred from homology,1.14.14.-,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406, ECO:0000256|Rul"
A0A7L1RHV9,unreviewed,Cytochrome P450 2U1 (EC 1.14.14.80) (Long-chain fatty acid omega-monooxygenase),Cyp2u1 LOCOCH_R05138,,Helopsaltes ochotensis (Middendorff's grasshopper-warbler),3150915,,514,Inferred from homology,1.14.14.80,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477}; Multi-pass mem
A0A7L1SI51,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2c21 ARAGUA_R10518,,Aramus guarauna (Limpkin) (Scolopax guarauna),54356,,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1SU59,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1 ARAGUA_R14168,,Aramus guarauna (Limpkin) (Scolopax guarauna),54356,,66,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1TUD0,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_0 PHANIT_R07092,,Phainopepla nitens (Phainopepla),161653,,68,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1TV35,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2c21 PHANIT_R01527,,Phainopepla nitens (Phainopepla),161653,,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1UGE5,unreviewed,unspecific monooxygenase (EC 1.14.14.1),Cyp2h1 PHANIT_R00238,,Phainopepla nitens (Phainopepla),161653,,492,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0A7L1UMN6,unreviewed,Thromboxane-A synthase (EC 1.14.14.1) (EC 5.3.99.5) (Cytochrome P450 5A1),Tbxas1_1 PHANIT_R13724,,Phainopepla nitens (Phainopepla),161653,,376,Inferred from homology,1.14.14.1; 5.3.99.5,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477}; Multi-pass mem
A0A7L1VKZ9,unreviewed,"Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (Cholesterol desmolase)",Cyp11a1_1 SITEUR_R07188,,Sitta europaea (Eurasian nuthatch),50251,,68,Inferred from homology,1.14.15.6,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364077}; Peripheral membr
A0A7L1W922,unreviewed,Cytochrome P450 2U1 (EC 1.14.14.80) (Long-chain fatty acid omega-monooxygenase),Cyp2u1 CERBRA_R12408,,Certhia brachydactyla (short-toed tree-creeper),73330,,483,Inferred from homology,1.14.14.80,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477}; Multi-pass mem
