structure_index,pdb_name,drive_file_id,stable_id,file_size,found_in_drivefs_metadata,found_in_drive_metadata,drive_path,p450_data_rows,p450_positive_rows,p450_unique_enzyme_count,p450_uniprots,is_trainable_in_exp003_manifest,trainable_rows,trainable_positive_rows,trainable_splits
326954,326954.pdb,1GpAPDrDhncf7wptGoM-0CJwZsZoFFljS,367683,664336,True,True,ESIBank/brenda/structure/complex/326954.pdb,1,0,1,Q07973,True,1,0,train
326990,326990.pdb,1sAESjuLy4ucNmNHDU6VKwCzgFPXmuwz4,367698,662971,True,True,ESIBank/brenda/structure/complex/326990.pdb,1,0,1,Q9SZ46,True,1,0,train
327005,327005.pdb,19gAS6B5I-NktkGqmLfH0LrwpGk6sTUbo,367809,655291,True,True,ESIBank/brenda/structure/complex/327005.pdb,1,0,1,Q29497,True,1,0,train
327013,327013.pdb,1j81VDYBhSDevYMzWupqHwZ4dwSprHRzt,367679,664440,True,True,ESIBank/brenda/structure/complex/327013.pdb,1,0,1,Q07973,True,1,0,train
327037,327037.pdb,1q1BgLE5ht7N1jLRUkjmh8_gvb8vlY139,368216,615415,True,True,ESIBank/brenda/structure/complex/327037.pdb,1,0,1,Q9JKJ9,True,1,0,test
327080,327080.pdb,1qrOAKphxFftr3GdlAt1JD6dexyqxzJKJ,367950,648964,True,True,ESIBank/brenda/structure/complex/327080.pdb,1,0,1,P51589,True,1,0,train
327134,327134.pdb,1G7fURI-TnIcCiDEB3htqrTd5TIWyKrEX,366728,608994,True,True,ESIBank/brenda/structure/complex/327134.pdb,1,0,1,I7C6E8,True,1,0,train
327159,327159.pdb,1y1kPEvOqBSoRo4uDb3H_uDsoZYFoudJ5,367800,656232,True,True,ESIBank/brenda/structure/complex/327159.pdb,1,0,1,Q93ZB2,True,1,0,train
327174,327174.pdb,1CLlAnxJzJvkY6FzWj2K_TvKWsBKsAELN,368015,646174,True,True,ESIBank/brenda/structure/complex/327174.pdb,1,0,1,Q84KI1,True,1,0,train
327183,327183.pdb,1xnRQomhZnILyi6I0Q-Vg8lJ4x9NvymSE,367873,651316,True,True,ESIBank/brenda/structure/complex/327183.pdb,1,0,1,P05093,True,1,0,train
327202,327202.pdb,1jDb9qGTH6YYyjxNfsvdiaRJN4CGkA71p,367865,651956,True,True,ESIBank/brenda/structure/complex/327202.pdb,1,0,1,P51589,True,1,0,train
327354,327354.pdb,1FxGPZX1Ntu9hAiB1oVl5VUETxjuMSF1p,368076,643175,True,True,ESIBank/brenda/structure/complex/327354.pdb,1,0,1,Q9WVK8,True,1,0,train
327465,327465.pdb,1VPPkUJux8djzn5XhgWdT_FDy6vWb8TnC,368535,635105,True,True,ESIBank/brenda/structure/complex/327465.pdb,1,0,1,A0A0Y0GRS3,True,1,0,val
327499,327499.pdb,1_Y4AbzJgRpU_nBklpg5WU4AnyXIM2iwl,367678,664237,True,True,ESIBank/brenda/structure/complex/327499.pdb,1,0,1,A0A0G2RKY1,True,1,0,train
327557,327557.pdb,1QDjqsZAryR6IN5aGIdOQQuDtU90uqcaY,368102,641633,True,True,ESIBank/brenda/structure/complex/327557.pdb,1,0,1,Q16850,True,1,0,train
327696,327696.pdb,1vbp6-dPicxiEPZ8Tb1iSsWJFWSyGZZSC,366736,626993,True,True,ESIBank/brenda/structure/complex/327696.pdb,1,0,1,P11371,True,1,0,train
327719,327719.pdb,1ujTEyrxzl3-NDxfSord3UqrVSz99aJSd,367804,656053,True,True,ESIBank/brenda/structure/complex/327719.pdb,1,0,1,P98183,True,1,0,test
327831,327831.pdb,16zvUqzrYWzzi1KCzMygAUJ4OwQKiqU51,365758,634542,True,True,ESIBank/brenda/structure/complex/327831.pdb,1,0,1,O35084,True,1,0,train
327863,327863.pdb,1m8f7EDMz8wqCaqMNXFxTiv69dIpPxsW6,369404,679464,True,True,ESIBank/brenda/structure/complex/327863.pdb,1,0,1,Q9EP75,True,1,0,train
327900,327900.pdb,1ErAz1fyrtPjXob45gZBAN4YHy70rR61E,365875,633392,True,True,ESIBank/brenda/structure/complex/327900.pdb,1,0,1,Q50EK6,True,1,0,val
327941,327941.pdb,1q62Mr5PAAWsGbDXZ_pg3LhMibUTfyXcc,367818,655168,True,True,ESIBank/brenda/structure/complex/327941.pdb,1,0,1,Q93ZB2,True,1,0,train
327947,327947.pdb,1CSb6aCjYHlwDwtYcxT8zPRPVuu3MTr-p,369589,669639,True,True,ESIBank/brenda/structure/complex/327947.pdb,1,0,1,A0A0G2RKY1,True,1,0,test
327993,327993.pdb,1k7J07ELzrAmv_vHiQ5BLlw9LBC8R-jif,367886,650940,True,True,ESIBank/brenda/structure/complex/327993.pdb,1,0,1,P51589,True,1,0,train
328002,328002.pdb,1e38J7ambebm87iEQBVxifbRIclDXVQEQ,368128,640191,True,True,ESIBank/brenda/structure/complex/328002.pdb,1,0,1,Q64654,True,1,0,train
328030,328030.pdb,12AJwmHrzzWlw1ufXW_NUb8pkZ4aTK5Fs,368065,643790,True,True,ESIBank/brenda/structure/complex/328030.pdb,1,0,1,Q8W3Y5,True,1,0,train
328031,328031.pdb,1269YsvgYI0DoBKWhle4kga-xEDBllMHB,365764,630303,True,True,ESIBank/brenda/structure/complex/328031.pdb,1,0,1,D1MI46,True,1,0,train
328049,328049.pdb,1rAe74BqWsX-LEzfQe3SOF1PpZYfpg6J_,367969,647935,True,True,ESIBank/brenda/structure/complex/328049.pdb,1,0,1,O88962,True,1,0,test
328147,328147.pdb,1BFvYCHpVN8mEzSRdd17gHvIcNg0OZ3Z4,368834,706481,True,True,ESIBank/brenda/structure/complex/328147.pdb,1,0,1,O23066,True,1,0,test
328195,328195.pdb,1oMhBOdgV4FlCb5eCP6iY_2LrRiiKLrpK,365733,635709,True,True,ESIBank/brenda/structure/complex/328195.pdb,1,0,1,Q9LW27,True,1,0,train
328234,328234.pdb,1JO6nzyHOh73w5HOgTHVMsfxEzQ1VsXlM,367803,656149,True,True,ESIBank/brenda/structure/complex/328234.pdb,1,0,1,P08684,True,1,0,train
328435,328435.pdb,1_wuiowlAMNTRsEMHXbuprUHUSk-yo5HT,366052,628521,True,True,ESIBank/brenda/structure/complex/328435.pdb,1,0,1,P11371,True,1,0,val
328472,328472.pdb,1g4cTX4YHtJEUY6GXCWopTTLOk-FM01lh,367675,664488,True,True,ESIBank/brenda/structure/complex/328472.pdb,1,0,1,Q07973,True,1,0,train
328538,328538.pdb,113z9XjT1NcXCnRRv4F3Z87SHNnQY9AEt,368018,646038,True,True,ESIBank/brenda/structure/complex/328538.pdb,1,0,1,Q6VVX0,True,1,0,train
328643,328643.pdb,1UmCnQsXKJf6VnPvJnaYvDuO-gNNAcSRX,368873,703040,True,True,ESIBank/brenda/structure/complex/328643.pdb,1,0,1,O23066,True,1,0,test
328688,328688.pdb,1tKA5AbJ7ZbE-riwu8TvRPddzTlHpZBHP,365883,606027,True,True,ESIBank/brenda/structure/complex/328688.pdb,1,0,1,C0SJS4,True,1,0,train
328693,328693.pdb,1hXK-k2ngNPWegqyVY0oI4mazX2bv_Xrl,365823,610840,True,True,ESIBank/brenda/structure/complex/328693.pdb,1,0,1,A2TEF2,True,1,0,train
328756,328756.pdb,1lW7HS_WuU2D2KLszPSnEZ2eD4Mfy0DZT,369383,680427,True,True,ESIBank/brenda/structure/complex/328756.pdb,1,0,1,P24557,True,1,0,train
328765,328765.pdb,1xKfWhkCAQjm81SIaN4nfwsxMTppVMSFG,365975,627305,True,True,ESIBank/brenda/structure/complex/328765.pdb,1,0,1,P11371,True,1,0,train
328768,328768.pdb,1ril9mHB56BPrzMBhUMovzRtIL95fgCso,366002,628818,True,True,ESIBank/brenda/structure/complex/328768.pdb,1,0,1,Q9AXH9,True,1,0,test
328830,328830.pdb,1Yl3sesFzXob9CbU8E5CYK0h2VjlQgSU5,367693,662771,True,True,ESIBank/brenda/structure/complex/328830.pdb,1,0,1,Q9SZ46,True,1,0,train
328878,328878.pdb,12ybXUgpwNzBgLb-7p4NzgrXpv6L8uu1K,365963,621199,True,True,ESIBank/brenda/structure/complex/328878.pdb,1,0,1,L7T720,True,1,0,train
328924,328924.pdb,1QwXQSrGHQgBtO6sYdug1b6qrS9Kp77_G,365811,622012,True,True,ESIBank/brenda/structure/complex/328924.pdb,1,0,1,F6H9N6,True,1,0,train
328954,328954.pdb,1DTwZF_EuZZO8xoOJB5cE5LiH5ofuiICB,369025,694425,True,True,ESIBank/brenda/structure/complex/328954.pdb,1,0,1,Q6TBX7,True,1,0,train
329008,329008.pdb,1uSMIyw8gk6s25rqqOZrbFVYzeEXj674j,367916,649617,True,True,ESIBank/brenda/structure/complex/329008.pdb,1,0,1,Q8W3Y5,True,1,0,train
329013,329013.pdb,1kAqM0qWIXQd7tyYhXqByeQtl19_RB0KY,367777,657594,True,True,ESIBank/brenda/structure/complex/329013.pdb,1,0,1,P15150,True,1,0,train
329052,329052.pdb,1l1WUMnQTNyPhnhNbeJL1WXYsu0IsfK_A,366057,627157,True,True,ESIBank/brenda/structure/complex/329052.pdb,1,0,1,Q50EK6,True,1,0,train
329105,329105.pdb,1osRGc97oGtovtE8e4pDPmvBn9d01mSOL,367665,664996,True,True,ESIBank/brenda/structure/complex/329105.pdb,1,0,1,Q60991,True,1,0,train
329362,329362.pdb,1YIr0RxlEuXJJcEBQmEmXwqQDgy7VMk1G,369468,674394,True,True,ESIBank/brenda/structure/complex/329362.pdb,1,0,1,P0CT93,True,1,0,train
329427,329427.pdb,1jaVnhWFUNMOU94tuGbc3q2DPmZMsQaUu,365879,625952,True,True,ESIBank/brenda/structure/complex/329427.pdb,1,0,1,F8S1I0,True,1,0,train
329494,329494.pdb,13ynJjf9SFLz-9DL4aMiQ975ZN2Iwfw5v,367732,660890,True,True,ESIBank/brenda/structure/complex/329494.pdb,1,0,1,A0A140IL92,True,1,0,train
329523,329523.pdb,1OmZ4Hk9EwcpzEVcJNghsHalQHQgNQnK3,365847,628023,True,True,ESIBank/brenda/structure/complex/329523.pdb,1,0,1,Q9AXH9,True,1,0,train
329608,329608.pdb,1tHLtUM6ziqvAaPkWLzUG1pJOshL0apgD,366060,591564,True,True,ESIBank/brenda/structure/complex/329608.pdb,1,0,1,Q9FH76,True,1,0,train
329684,329684.pdb,1rRX6pcxbhaKoK7_lJgF3sBKdbFj5DPa2,368091,642137,True,True,ESIBank/brenda/structure/complex/329684.pdb,1,0,1,Q16850,True,1,0,train
329722,329722.pdb,1Vbc6oO1gCACqYI4h8QScnvZ7TYbnpsXW,367830,654018,True,True,ESIBank/brenda/structure/complex/329722.pdb,1,0,1,P51663,True,1,0,train
329726,329726.pdb,1N4MU7CA1INm33OyeLDQ8PxLjDLCuB7en,369488,673280,True,True,ESIBank/brenda/structure/complex/329726.pdb,1,0,1,A0A068Q609,True,1,0,train
329777,329777.pdb,1WXCNlEYYXsNsXFEOJn_WmVD9uwPP833e,367636,667319,True,True,ESIBank/brenda/structure/complex/329777.pdb,1,0,1,A0A0G2RKY1,True,1,0,train
329778,329778.pdb,1KLBdR6Ol5t_QRHMdB9e3CA2ihJjTcLMV,366577,514347,True,True,ESIBank/brenda/structure/complex/329778.pdb,1,0,1,Q59723,True,1,0,train
329810,329810.pdb,1SsjA3cU82UJfTC91uDSIfi5_wPLifZ9u,369451,674715,True,True,ESIBank/brenda/structure/complex/329810.pdb,1,0,1,Q9SWR5,True,1,0,train
329818,329818.pdb,19XZoB_LW64KPEw8lHQWg-KeNcdwxNvuq,367979,647590,True,True,ESIBank/brenda/structure/complex/329818.pdb,1,0,1,Q84KI1,True,1,0,train
329841,329841.pdb,1VTAWPpagwb6-MRAoN6PwBuhT4LMM2vFE,367715,661843,True,True,ESIBank/brenda/structure/complex/329841.pdb,1,0,1,Q6XQ14,True,1,0,val
329926,329926.pdb,1xTYugUsmCtwQo5zNj7xVOLQCUWbN9Ven,369433,676560,True,True,ESIBank/brenda/structure/complex/329926.pdb,1,0,1,P98187,True,1,0,test
330008,330008.pdb,1D5pSiGj9wblcPQ1jFFbQsMOx-jJ164qU,366004,595100,True,True,ESIBank/brenda/structure/complex/330008.pdb,1,0,1,Q9FH76,True,1,0,train
330013,330013.pdb,1nE4ntK5i_9-a7NDdTJcTmjCgXRXR6MLb,369431,676659,True,True,ESIBank/brenda/structure/complex/330013.pdb,1,0,1,Q02928,True,1,0,train
330093,330093.pdb,1cpJZJ3k8wUQo2104UWmZaPQvkXsMD2mQ,365982,632237,True,True,ESIBank/brenda/structure/complex/330093.pdb,1,0,1,D5JBW9,True,1,0,train
330145,330145.pdb,1sTPbUyqgxNDyjHOSL-OH_BzDspvEmRus,369202,685278,True,True,ESIBank/brenda/structure/complex/330145.pdb,1,0,1,P14263,True,1,0,train
330153,330153.pdb,1ed8qu5_o23hG1Qsx3xS8tbNFPz27vCY9,368055,643896,True,True,ESIBank/brenda/structure/complex/330153.pdb,1,0,1,O65782,True,1,0,train
330247,330247.pdb,1lJB-9n9a4PJn7rGeysI65ASZNiNF7l-F,367884,651014,True,True,ESIBank/brenda/structure/complex/330247.pdb,1,0,1,P08684,True,1,0,val
330279,330279.pdb,1uN7Bktu5K5nHCa0pGkHL4FlYHeUNNZPw,367853,652156,True,True,ESIBank/brenda/structure/complex/330279.pdb,1,0,1,P17549,True,1,0,train
330316,330316.pdb,1rRz7KIIQ7LGeUhsxeIUp-O1Yy-KFo162,369359,680842,True,True,ESIBank/brenda/structure/complex/330316.pdb,1,0,1,Q6ZWL3,True,1,0,test
330372,330372.pdb,1Uc4wxYx5gWZx4c4URr03fX6oF7F4ArOY,365742,631001,True,True,ESIBank/brenda/structure/complex/330372.pdb,1,0,1,F8S1I0,True,1,0,val
330374,330374.pdb,1-6n154QP0c3faXyjlj6ApQODD-BA4YkP,369483,673593,True,True,ESIBank/brenda/structure/complex/330374.pdb,1,0,1,Q09128,True,1,0,train
330475,330475.pdb,14BblshLbwYc6Tv9DCMNcglrP3gtN8z2Y,365729,636066,True,True,ESIBank/brenda/structure/complex/330475.pdb,1,0,1,A0A125QZE2,True,1,0,test
330583,330583.pdb,1mldWDmE8xRW0qlmMTf7TtboSClgarJ_h,367871,651518,True,True,ESIBank/brenda/structure/complex/330583.pdb,1,0,1,P05093,True,1,0,train
330638,330638.pdb,1HD03Cp1cKLggI0oXwrpRw8FjCWZmlezI,369419,677152,True,True,ESIBank/brenda/structure/complex/330638.pdb,1,0,1,Q9SXS3,True,1,0,test
330653,330653.pdb,1pnazG1DLXvNdjoS9OqT5F8FdFRGDrdI4,367676,664536,True,True,ESIBank/brenda/structure/complex/330653.pdb,1,0,1,Q07973,True,1,0,train
330707,330707.pdb,181AMrckeY-Y-j8K6BV5OTkwwT33A-vOa,368013,646055,True,True,ESIBank/brenda/structure/complex/330707.pdb,1,0,1,O46658,True,1,0,train
330756,330756.pdb,1PgEYolI_EdtzQYIm39qg7xp_pLGW3bC7,367662,665192,True,True,ESIBank/brenda/structure/complex/330756.pdb,1,0,1,Q07973,True,1,0,val
330795,330795.pdb,1QawBHtB-hoHmwFRN2oYvetIDUYiLbEmD,369505,672505,True,True,ESIBank/brenda/structure/complex/330795.pdb,1,0,1,P78329,True,1,0,train
330871,330871.pdb,1u-kDw6PmT9R4SufIZzks7IHl4jafphcj,366073,591860,True,True,ESIBank/brenda/structure/complex/330871.pdb,1,0,1,Q9FH76,True,1,0,train
330877,330877.pdb,1Gx5xxp4ObgMQi4h9smG3PJ6SUKvh409D,369217,685053,True,True,ESIBank/brenda/structure/complex/330877.pdb,1,0,1,A2RRT9,True,1,0,train
330982,330982.pdb,1tsJ8slZKDDFVKhzD023HWq4PJv5fvmXJ,367863,652022,True,True,ESIBank/brenda/structure/complex/330982.pdb,1,0,1,P05093,True,1,0,train
330984,330984.pdb,1n-JzqYE3JOZmRP8eQJz5Ob3UI7ymWz36,368019,645022,True,True,ESIBank/brenda/structure/complex/330984.pdb,1,0,1,Q6VVX0,True,1,0,train
330985,330985.pdb,10tJfW2D96B3ExGg93NlbZcq2xcTIXjGH,365832,609681,True,True,ESIBank/brenda/structure/complex/330985.pdb,1,0,1,Q9AVQ1,True,1,0,test
330994,330994.pdb,1YNdKxumuFXQciNW6ArpfQDEdruQ2bVie,369071,692142,True,True,ESIBank/brenda/structure/complex/330994.pdb,1,0,1,I3V6B7,True,1,0,train
331001,331001.pdb,1qAmOjTpxjKNa0fo78SB0d2eg2VQxhWtu,366476,528426,True,True,ESIBank/brenda/structure/complex/331001.pdb,1,0,1,Q06069,True,1,0,train
331018,331018.pdb,,,,False,False,ESIBank/brenda/structure/complex/331018.pdb,1,0,1,Q07973,False,0,0,
331034,331034.pdb,1r-zuUrQcBB_ewHcEWt447Yip9tlLqVU4,367634,667122,True,True,ESIBank/brenda/structure/complex/331034.pdb,1,0,1,Q07973,True,1,0,train
331045,331045.pdb,1P1dXYN6tef0YxSgjmdIFGZeJrGOTimrs,367981,647593,True,True,ESIBank/brenda/structure/complex/331045.pdb,1,0,1,Q16850,True,1,0,test
331091,331091.pdb,1w-gLVbyex6wIewHDj0aOogk4kdxhOAz2,369466,674490,True,True,ESIBank/brenda/structure/complex/331091.pdb,1,0,1,Q08477,True,1,0,train
331156,331156.pdb,1sDLg3wAIyEtyaT6WtAEltzG7-Y7K4d2M,367999,646824,True,True,ESIBank/brenda/structure/complex/331156.pdb,1,0,1,O65782,True,1,0,train
331238,331238.pdb,1X0oJN20Khe5jDTiNsn4wqgSYAOOSdIxz,368837,705722,True,True,ESIBank/brenda/structure/complex/331238.pdb,1,0,1,O23066,True,1,0,test
331246,331246.pdb,15EMHkJta8AkTjyyYX69hlOoaJEiDpZog,367786,656690,True,True,ESIBank/brenda/structure/complex/331246.pdb,1,0,1,Q93ZB2,True,1,0,test
331403,331403.pdb,123zqGPoYEtDYqgHqkSrZpE9jIZ4ZDipk,367674,664596,True,True,ESIBank/brenda/structure/complex/331403.pdb,1,0,1,Q60991,True,1,0,train
331470,331470.pdb,1TMOmLrngr17OiW-MQo9ic9vi-8D76tPF,367812,655550,True,True,ESIBank/brenda/structure/complex/331470.pdb,1,0,1,P15150,True,1,0,train
331477,331477.pdb,1sHbpXl1y0x3a_cd4iQCggr-1-YnfJtCP,365905,604403,True,True,ESIBank/brenda/structure/complex/331477.pdb,1,0,1,C0SJS4,True,1,0,train
331585,331585.pdb,1DgzguYaUPXoNDThfydZcvIgRQ_Lzy3Z6,368064,643803,True,True,ESIBank/brenda/structure/complex/331585.pdb,1,0,1,Q16850,True,1,0,train
331587,331587.pdb,12nzDiOCetq4DA6rWG-knuNHnLtUMhWH8,367718,661451,True,True,ESIBank/brenda/structure/complex/331587.pdb,1,0,1,Q93ZB2,True,1,0,val
331772,331772.pdb,18L1stCNrWPSxzb4LnNgzi0sLF5vGQXBX,367839,653798,True,True,ESIBank/brenda/structure/complex/331772.pdb,1,0,1,P08684,True,1,0,test
331860,331860.pdb,1GZB0Ly6cGvD40lEtlPVBRk2L-zW43rrS,363123,619091,True,True,ESIBank/brenda/structure/complex/331860.pdb,1,0,1,Q2MJ20,True,1,0,train
332000,332000.pdb,1PSfhlHriU1Y-WIU5k3hyk6VID2LmbfMV,363209,498940,True,True,ESIBank/brenda/structure/complex/332000.pdb,1,0,1,P23295,True,1,0,train
332001,332001.pdb,16CZa3JqFjdUzN1ixRf9vNdJNu18SI4RN,367700,662919,True,True,ESIBank/brenda/structure/complex/332001.pdb,1,0,1,A0A0G2RKY1,True,1,0,train
332004,332004.pdb,,,,False,False,ESIBank/brenda/structure/complex/332004.pdb,1,0,1,B5BSX1,False,0,0,
332018,332018.pdb,1BxVGOpw0pPBiodGvtKQeIZpazRIyDwyv,362963,631169,True,True,ESIBank/brenda/structure/complex/332018.pdb,1,0,1,A0A0Y0GRS3,True,1,0,train
332192,332192.pdb,1OU8-z8yB5tuN4McuieDSzOL_YVBUENsF,367606,668643,True,True,ESIBank/brenda/structure/complex/332192.pdb,1,0,1,Q60991,True,1,0,train
332335,332335.pdb,1h5SdUd-xyeOXK1Bu_Ukx-NA2N7eFLU96,367664,665121,True,True,ESIBank/brenda/structure/complex/332335.pdb,1,0,1,O48958,True,1,0,train
332349,332349.pdb,1set4OK_3UHWfYuxirRPJnf8_NKnFF91x,367766,658375,True,True,ESIBank/brenda/structure/complex/332349.pdb,1,0,1,Q64148,True,1,0,train
332451,332451.pdb,1-6DK36_G1YrUPxSpUSVBMkJ1uzwAJDDy,369482,673603,True,True,ESIBank/brenda/structure/complex/332451.pdb,1,0,1,H1A988,True,1,0,train
332559,332559.pdb,1viAIyFQo3YqdofnnasTXQTi3pHn-47_c,368007,646357,True,True,ESIBank/brenda/structure/complex/332559.pdb,1,0,1,P46634,True,1,0,train
332617,332617.pdb,1Hx-ElK8uAZxlr5d4nCVuH_7ggThKJ4Jz,363450,594856,True,True,ESIBank/brenda/structure/complex/332617.pdb,1,0,1,Q9FH76,True,1,0,train
332838,332838.pdb,12e2y2gtCOEjzaYhUrP9YGMC24U0KG5XA,367682,664488,True,True,ESIBank/brenda/structure/complex/332838.pdb,1,0,1,Q07973,True,1,0,train
332882,332882.pdb,116DnVTkDqB_LZniyoqXg6IYJL-uM-TNq,363093,608831,True,True,ESIBank/brenda/structure/complex/332882.pdb,1,0,1,A2TEF2,True,1,0,train
332900,332900.pdb,17_hdHsS23tnJfnlfyJrneHn-Fw6uCzZt,362959,632574,True,True,ESIBank/brenda/structure/complex/332900.pdb,1,0,1,O64698,True,1,0,train
332945,332945.pdb,188pEHs0JeO0PWUb_c9CmNiAB1Y5Ji6IS,367841,653280,True,True,ESIBank/brenda/structure/complex/332945.pdb,1,0,1,P19100,True,1,0,train
332976,332976.pdb,11ZfatLarwFX5aWULlJf04YWmg7OCYzkM,368008,646576,True,True,ESIBank/brenda/structure/complex/332976.pdb,1,0,1,P11715,True,1,0,train
332991,332991.pdb,1xVHFK0W_RrVeMy_j9ReL1zzX6tkKa1Od,369474,673775,True,True,ESIBank/brenda/structure/complex/332991.pdb,1,0,1,Q08477,True,1,0,train
333016,333016.pdb,1SnmWQ58cLluvFiIP-E_ka0FVLBMZsQ0D,367899,650692,True,True,ESIBank/brenda/structure/complex/333016.pdb,1,0,1,Q6WNR0,True,1,0,train
333042,333042.pdb,1b-PNXIkKGgieXiC4hPGmwQpQ0UxUeSix,368033,644933,True,True,ESIBank/brenda/structure/complex/333042.pdb,1,0,1,P08683,True,1,0,test
333093,333093.pdb,1e2tkzDJe1iMnvgc_M73LQfplSYeE3WdE,367888,650992,True,True,ESIBank/brenda/structure/complex/333093.pdb,1,0,1,P51589,True,1,0,train
333121,333121.pdb,1NA6BIXuPsSr5hxRgmc_qq-23Ko5G1XRn,369438,676509,True,True,ESIBank/brenda/structure/complex/333121.pdb,1,0,1,Q43255,True,1,0,train
333169,333169.pdb,15HjAfGTSDrPk6_kR_nQTi5Nh_vp_ftSK,363343,511770,True,True,ESIBank/brenda/structure/complex/333169.pdb,1,0,1,Q59723,True,1,0,train
333245,333245.pdb,1vgv5cJjNkW8JV0j3mpTPbdrI9WvWDBQ9,363128,623570,True,True,ESIBank/brenda/structure/complex/333245.pdb,1,0,1,O35132,True,1,0,train
333303,333303.pdb,1GELVhWsziiDR3gCOJVQZLQnPVW_1RGOk,363124,633141,True,True,ESIBank/brenda/structure/complex/333303.pdb,1,0,1,O23051,True,1,0,train
333345,333345.pdb,1YXlMJukw61oV3rOPhFte6atYBoP3-YJa,363331,610807,True,True,ESIBank/brenda/structure/complex/333345.pdb,1,0,1,Q9FPM6,True,1,0,train
333413,333413.pdb,14rYQBZekEgetLJelNIvtNOVkc_zMqlPt,359664,504939,True,True,ESIBank/brenda/structure/complex/333413.pdb,1,0,1,Q9ZAU3,True,1,0,test
333423,333423.pdb,1bv7_d5luIbpiAup-ppXE4O0NVdo19Vef,361473,612765,True,True,ESIBank/brenda/structure/complex/333423.pdb,1,0,1,L7T8H2,True,1,0,train
333434,333434.pdb,1EtuI6-Lk1pvQ5H5QMvI_NclFKQwxCun_,368170,637564,True,True,ESIBank/brenda/structure/complex/333434.pdb,1,0,1,B1NF18,True,1,0,test
333479,333479.pdb,137URmOAIDummMkY0B2QRg-vutpD986ok,361343,635900,True,True,ESIBank/brenda/structure/complex/333479.pdb,1,0,1,O15528,True,1,0,val
333526,333526.pdb,1o5CZ86MMzH0v8YFLLyoBIwn8Vc2Q29j5,369449,675123,True,True,ESIBank/brenda/structure/complex/333526.pdb,1,0,1,Q09128,True,1,0,test
333570,333570.pdb,1gLINAFKd86Y5yIhTlA2P9RVZos5irH1Q,367656,665856,True,True,ESIBank/brenda/structure/complex/333570.pdb,1,0,1,Q07973,True,1,0,train
333601,333601.pdb,1doIDa1rM5LtvCYpj5GU73Br-1iVKZeof,369441,675290,True,True,ESIBank/brenda/structure/complex/333601.pdb,1,0,1,B8QHP5,True,1,0,train
333677,333677.pdb,1i-p6rRElFvF1VrhYZ7zLbPHJVVYT8Hdo,367613,668235,True,True,ESIBank/brenda/structure/complex/333677.pdb,1,0,1,Q9LSF8,True,1,0,test
333704,333704.pdb,1mhSELT77bNPD8yiPkj4D1LfntQzGxCsv,369443,676209,True,True,ESIBank/brenda/structure/complex/333704.pdb,1,0,1,Q08477,True,1,0,test
333714,333714.pdb,11Gj3Z6qmsIqseXvIFgQrEV0FO9I0t5iw,367905,650228,True,True,ESIBank/brenda/structure/complex/333714.pdb,1,0,1,P51589,True,1,0,test
333722,333722.pdb,1TRVJBC7HQArcTyYS2arZBH6AdCQ8ziCF,368034,644855,True,True,ESIBank/brenda/structure/complex/333722.pdb,1,0,1,Q9Y6A2,True,1,0,train
333746,333746.pdb,1k8tP5sVVdjucwjXfHwz9XOEJ8Xe7QVkE,369512,672185,True,True,ESIBank/brenda/structure/complex/333746.pdb,1,0,1,Q09128,True,1,0,train
333807,333807.pdb,1HnRWZvO_swsezhnXyiXAr3jFrgDvF1Ky,361345,634535,True,True,ESIBank/brenda/structure/complex/333807.pdb,1,0,1,A0A1D6GQ67,True,1,0,train
333851,333851.pdb,1Q4SLkAA4sKhohiXJJ7Xbvzf_TCYykuqs,369470,674244,True,True,ESIBank/brenda/structure/complex/333851.pdb,1,0,1,Q64441,True,1,0,train
333857,333857.pdb,1oJyLuh-hYGt6-flpY6Awb-FCZdsNSVyv,369361,680911,True,True,ESIBank/brenda/structure/complex/333857.pdb,1,0,1,Q08477,True,1,0,val
333931,333931.pdb,1wtrDHhlZxWWf2yKawULTz1D5EN1HPOqk,368113,640861,True,True,ESIBank/brenda/structure/complex/333931.pdb,1,0,1,Q9ZUX1,True,1,0,train
333933,333933.pdb,1t96WhQEhtRTr6WiqIFueaGBqTagEymdA,369487,673358,True,True,ESIBank/brenda/structure/complex/333933.pdb,1,0,1,B8QHP5,True,1,0,train
333944,333944.pdb,1QZLU6kKrFKLn-d9rectrmY4EqOedrfDh,359638,511762,True,True,ESIBank/brenda/structure/complex/333944.pdb,1,0,1,Q59723,True,1,0,train
334049,334049.pdb,1cw4nZONYLY3wCtIS97_7rvr35pZ3AAxn,361349,637615,True,True,ESIBank/brenda/structure/complex/334049.pdb,1,0,1,Q94IA6,True,1,0,train
334109,334109.pdb,1bAzYhiUggvpeYTcpgbCafzOakstwg-Kn,369374,680532,True,True,ESIBank/brenda/structure/complex/334109.pdb,1,0,1,P51869,True,1,0,train
334115,334115.pdb,1ZZupchv72QfyvaZIhJDUNdHXbXCTRjud,367677,664136,True,True,ESIBank/brenda/structure/complex/334115.pdb,1,0,1,Q07973,True,1,0,test
334157,334157.pdb,13fveBDgpPiuZQp9ZOvOR1NPtSu26U3gS,367823,654941,True,True,ESIBank/brenda/structure/complex/334157.pdb,1,0,1,P15150,True,1,0,test
